,uid,month,loan_sum,total_loan_amount
8332,63220,Nov-16,5.747135172,10.59904765
11323,60590,Nov-16,5.747135172,14.57196507
12836,55198,Nov-16,5.747135172,23.51171725
17456,45989,Nov-16,5.747135172,10.51054602
17628,76992,Nov-16,5.747135172,19.5462688
597,9782,Nov-16,5.753080438,15.21177771
679,56668,Nov-16,5.753080438,10.34481746
1040,88398,Nov-16,5.753080438,31.16142323
1188,81295,Nov-16,5.753080438,18.96581854
1216,71089,Nov-16,5.753080438,5.753080438
1376,63885,Nov-16,5.753080438,18.60093728
2263,60937,Nov-16,5.753080438,70.63853682
2745,46138,Nov-16,5.753080438,14.99006543
2870,56797,Nov-16,5.753080438,5.753080438
3484,74545,Nov-16,5.753080438,28.04647475
3492,27611,Nov-16,5.753080438,14.79755098
3938,49030,Nov-16,5.753080438,31.04898803
4097,81308,Nov-16,5.753080438,23.39700234
4255,51688,Nov-16,5.753080438,10.64351611
4285,65705,Nov-16,5.753080438,10.34481746
4557,68449,Nov-16,5.753080438,9.585362908
5155,65991,Nov-16,5.753080438,23.75861536
5657,77846,Nov-16,5.753080438,10.64351611
5990,78747,Nov-16,5.753080438,19.29543744
6088,24019,Nov-16,5.753080438,31.59137596
6581,66450,Nov-16,5.753080438,34.05054036
7396,19690,Nov-16,5.753080438,10.64351611
7545,72511,Nov-16,5.753080438,9.585362908
7586,26551,Nov-16,5.753080438,5.753080438
7974,20070,Nov-16,5.753080438,15.12859848
9102,1328,Nov-16,5.753080438,23.03198655
9418,84663,Nov-16,5.753080438,46.25410116
9469,60502,Nov-16,5.753080438,14.65543268
9578,5453,Nov-16,5.753080438,19.25433523
10550,41707,Nov-16,5.753080438,35.02370781
10651,14907,Nov-16,5.753080438,10.64351611
11479,56501,Nov-16,5.753080438,10.5188851
11883,17896,Nov-16,5.753080438,14.42154862
11974,48225,Nov-16,5.753080438,18.60093728
12239,16884,Nov-16,5.753080438,14.92463232
12849,3280,Nov-16,5.753080438,5.753080438
12906,46032,Nov-16,5.753080438,9.585362908
13005,61715,Nov-16,5.753080438,9.585362908
13790,69006,Nov-16,5.753080438,26.85659637
14716,2762,Nov-16,5.753080438,14.4469024
14769,51282,Nov-16,5.753080438,10.5188851
14838,9559,Nov-16,5.753080438,34.23708817
14842,49939,Nov-16,5.753080438,9.585362908
15639,19194,Nov-16,5.753080438,35.37273577
16299,88969,Nov-16,5.753080438,5.753080438
17255,51012,Nov-16,5.753080438,27.29913866
17282,31121,Nov-16,5.753080438,18.03203295
17707,24358,Nov-16,5.753080438,14.4469024
18031,66427,Nov-16,5.753080438,49.79189374
18288,71431,Nov-16,5.753080438,23.50972681
18375,14690,Nov-16,5.753080438,18.96581854
19077,76115,Nov-16,5.753080438,14.16974838
19086,24591,Nov-16,5.753080438,10.63211954
19190,45376,Nov-16,5.753080438,14.4469024
5279,10009,Nov-16,5.758969354,55.03881126
6942,90479,Nov-16,5.758969354,13.87171945
10841,83359,Nov-16,5.758969354,42.57797188
11020,53581,Nov-16,5.758969354,5.758969354
13074,798,Nov-16,5.758969354,9.698438928
15615,66316,Nov-16,5.758969354,9.698438928
17531,69030,Nov-16,5.758969354,19.33034506
7364,77931,Nov-16,5.76480298,21.96528323
8066,45826,Nov-16,5.76480298,23.4555344
8699,49171,Nov-16,5.76480298,19.21720026
10371,73812,Nov-16,5.76480298,10.66570504
15094,56253,Nov-16,5.76480298,5.76480298
15536,83642,Nov-16,5.76480298,9.794070422
16814,84373,Nov-16,5.76480298,27.02339304
16959,14649,Nov-16,5.76480298,15.14495464
6974,29539,Nov-16,5.770582344,10.64284496
9759,20646,Nov-16,5.770582344,35.61610783
10200,73038,Nov-16,5.770582344,19.58211599
801,29787,Nov-16,5.776308446,31.49500531
2403,56633,Nov-16,5.776308446,35.46987476
5478,90219,Nov-16,5.776308446,23.67366189
11553,75878,Nov-16,5.776308446,14.80982878
12356,89439,Nov-16,5.776308446,19.16453945
14785,64579,Nov-16,5.776308446,14.81156335
16680,20892,Nov-16,5.776308446,10.68501979
16725,24467,Nov-16,5.776308446,10.68712881
49,86572,Nov-16,5.781982259,14.30806976
54,71066,Nov-16,5.781982259,5.781982259
68,43150,Nov-16,5.781982259,10.01541906
86,63985,Nov-16,5.781982259,10.01541906
129,30239,Nov-16,5.781982259,5.781982259
267,59080,Nov-16,5.781982259,23.82685159
298,82040,Nov-16,5.781982259,10.01541906
400,58761,Nov-16,5.781982259,44.20144547
418,42124,Nov-16,5.781982259,5.781982259
466,16320,Nov-16,5.781982259,5.781982259
487,9837,Nov-16,5.781982259,5.781982259
540,66469,Nov-16,5.781982259,5.781982259
547,36775,Nov-16,5.781982259,15.28191916
572,42953,Nov-16,5.781982259,5.781982259
598,44952,Nov-16,5.781982259,10.6975699
669,45933,Nov-16,5.781982259,19.2826644
700,12955,Nov-16,5.781982259,5.781982259
737,69133,Nov-16,5.781982259,19.64754566
747,5930,Nov-16,5.781982259,10.6975699
926,30038,Nov-16,5.781982259,5.781982259
986,56905,Nov-16,5.781982259,30.47504729
1065,38485,Nov-16,5.781982259,10.55897996
1091,70137,Nov-16,5.781982259,23.86691023
1144,24280,Nov-16,5.781982259,5.781982259
1220,7834,Nov-16,5.781982259,5.781982259
1232,38018,Nov-16,5.781982259,26.57748736
1341,36633,Nov-16,5.781982259,5.781982259
1436,35525,Nov-16,5.781982259,5.781982259
1589,89211,Nov-16,5.781982259,49.79220371
1595,67357,Nov-16,5.781982259,5.781982259
1649,4926,Nov-16,5.781982259,10.6975699
1650,70239,Nov-16,5.781982259,43.60869924
1676,66574,Nov-16,5.781982259,5.781982259
1690,5958,Nov-16,5.781982259,57.51677286
1738,48223,Nov-16,5.781982259,15.16870886
1872,54019,Nov-16,5.781982259,5.781982259
1920,62303,Nov-16,5.781982259,15.2243481
2031,66600,Nov-16,5.781982259,15.24184327
2049,90357,Nov-16,5.781982259,14.92204867
2055,40983,Nov-16,5.781982259,5.781982259
2060,29495,Nov-16,5.781982259,5.781982259
2062,4396,Nov-16,5.781982259,19.89172568
2074,49174,Nov-16,5.781982259,5.781982259
2130,22611,Nov-16,5.781982259,5.781982259
2165,22484,Nov-16,5.781982259,5.781982259
2247,30986,Nov-16,5.781982259,5.781982259
2275,2805,Nov-16,5.781982259,15.28191916
2382,8128,Nov-16,5.781982259,5.781982259
2393,53180,Nov-16,5.781982259,10.6975699
2402,13307,Nov-16,5.781982259,14.87695856
2544,32439,Nov-16,5.781982259,5.781982259
2562,86676,Nov-16,5.781982259,5.781982259
2568,1746,Nov-16,5.781982259,10.01541906
2582,59690,Nov-16,5.781982259,5.781982259
2651,84680,Nov-16,5.781982259,31.23481247
2669,49097,Nov-16,5.781982259,10.38032792
2736,79473,Nov-16,5.781982259,23.61523927
2784,22615,Nov-16,5.781982259,5.781982259
2818,60102,Nov-16,5.781982259,5.781982259
2840,24731,Nov-16,5.781982259,10.6975699
3003,80339,Nov-16,5.781982259,47.21915769
3063,78050,Nov-16,5.781982259,5.781982259
3145,55384,Nov-16,5.781982259,10.55897996
3153,54066,Nov-16,5.781982259,15.28191916
3263,48734,Nov-16,5.781982259,5.781982259
3421,83636,Nov-16,5.781982259,5.781982259
3442,61471,Nov-16,5.781982259,5.781982259
3516,11520,Nov-16,5.781982259,20.89147722
3581,41510,Nov-16,5.781982259,10.70272436
3711,38398,Nov-16,5.781982259,5.781982259
3745,70804,Nov-16,5.781982259,19.4612044
3754,6915,Nov-16,5.781982259,15.10327574
3768,15090,Nov-16,5.781982259,23.32348897
3777,71490,Nov-16,5.781982259,10.6975699
3794,32017,Nov-16,5.781982259,5.781982259
3827,68498,Nov-16,5.781982259,10.55897996
3995,31364,Nov-16,5.781982259,5.781982259
4004,55876,Nov-16,5.781982259,5.781982259
4032,62217,Nov-16,5.781982259,5.781982259
4058,36691,Nov-16,5.781982259,27.37232135
4073,48046,Nov-16,5.781982259,10.6975699
4148,45754,Nov-16,5.781982259,5.781982259
4187,18996,Nov-16,5.781982259,5.781982259
4192,46509,Nov-16,5.781982259,5.781982259
4200,20688,Nov-16,5.781982259,32.88257775
4225,5024,Nov-16,5.781982259,5.781982259
4261,10216,Nov-16,5.781982259,14.76867403
4284,87640,Nov-16,5.781982259,30.63374104
4287,28940,Nov-16,5.781982259,5.781982259
4344,23004,Nov-16,5.781982259,27.74727295
4359,82406,Nov-16,5.781982259,14.50611065
4377,24209,Nov-16,5.781982259,15.24183982
4383,34610,Nov-16,5.781982259,31.72996074
4485,62633,Nov-16,5.781982259,10.55897996
4498,72554,Nov-16,5.781982259,10.55897996
4522,39836,Nov-16,5.781982259,19.2826644
4550,216,Nov-16,5.781982259,5.781982259
4582,21825,Nov-16,5.781982259,10.01541906
4590,64145,Nov-16,5.781982259,5.781982259
4591,71577,Nov-16,5.781982259,23.86691023
4684,28167,Nov-16,5.781982259,5.781982259
4763,74535,Nov-16,5.781982259,23.89225367
4778,24015,Nov-16,5.781982259,15.24183982
4805,36817,Nov-16,5.781982259,5.781982259
4831,61748,Nov-16,5.781982259,5.781982259
4843,9543,Nov-16,5.781982259,5.781982259
4875,3527,Nov-16,5.781982259,5.781982259
4880,61971,Nov-16,5.781982259,10.66701777
4888,35249,Nov-16,5.781982259,27.88400116
4893,45875,Nov-16,5.781982259,5.781982259
4903,59654,Nov-16,5.781982259,5.781982259
4973,71496,Nov-16,5.781982259,23.86691023
4986,41395,Nov-16,5.781982259,5.781982259
4990,26821,Nov-16,5.781982259,10.6975699
4999,1458,Nov-16,5.781982259,5.781982259
5063,49250,Nov-16,5.781982259,10.55897996
5068,14509,Nov-16,5.781982259,10.38032792
5078,19880,Nov-16,5.781982259,19.3958747
5164,27026,Nov-16,5.781982259,5.781982259
5202,13193,Nov-16,5.781982259,23.50114418
5277,70495,Nov-16,5.781982259,5.781982259
5319,4204,Nov-16,5.781982259,15.26473526
5397,58842,Nov-16,5.781982259,10.01541906
5549,8235,Nov-16,5.781982259,14.94721403
5550,16921,Nov-16,5.781982259,15.24183982
5630,70527,Nov-16,5.781982259,47.21915769
5636,81918,Nov-16,5.781982259,15.10327574
5651,82809,Nov-16,5.781982259,5.781982259
5764,54732,Nov-16,5.781982259,10.6975699
5773,18419,Nov-16,5.781982259,84.97707999
5822,71439,Nov-16,5.781982259,5.781982259
5899,31823,Nov-16,5.781982259,15.17642395
5928,45915,Nov-16,5.781982259,5.781982259
5944,83616,Nov-16,5.781982259,10.38032792
5997,44409,Nov-16,5.781982259,14.87695856
6057,35655,Nov-16,5.781982259,10.6975699
6098,20711,Nov-16,5.781982259,5.781982259
6124,68297,Nov-16,5.781982259,26.26058983
6150,20255,Nov-16,5.781982259,10.38032792
6158,76723,Nov-16,5.781982259,5.781982259
6222,11564,Nov-16,5.781982259,15.28191916
6244,59684,Nov-16,5.781982259,15.16870886
6268,87807,Nov-16,5.781982259,10.01541906
6279,13666,Nov-16,5.781982259,5.781982259
6324,5399,Nov-16,5.781982259,5.781982259
6359,82653,Nov-16,5.781982259,10.55897996
6455,64067,Nov-16,5.781982259,5.781982259
6463,67977,Nov-16,5.781982259,19.2826644
6540,85225,Nov-16,5.781982259,23.50983024
6676,57792,Nov-16,5.781982259,5.781982259
6684,64298,Nov-16,5.781982259,5.781982259
6752,33932,Nov-16,5.781982259,18.78722686
6766,22631,Nov-16,5.781982259,5.781982259
6812,1044,Nov-16,5.781982259,5.781982259
6830,15122,Nov-16,5.781982259,10.6975699
6965,84048,Nov-16,5.781982259,5.781982259
6972,75353,Nov-16,5.781982259,5.781982259
7015,87732,Nov-16,5.781982259,19.16322922
7016,2325,Nov-16,5.781982259,5.781982259
7041,53489,Nov-16,5.781982259,5.781982259
7069,86320,Nov-16,5.781982259,5.781982259
7080,64307,Nov-16,5.781982259,10.6975699
7096,53333,Nov-16,5.781982259,5.781982259
7219,35242,Nov-16,5.781982259,5.781982259
7235,48266,Nov-16,5.781982259,19.03127236
7302,51975,Nov-16,5.781982259,10.38032792
7403,3776,Nov-16,5.781982259,15.28191916
7428,32080,Nov-16,5.781982259,10.6975699
7492,35866,Nov-16,5.781982259,10.38032792
7541,39928,Nov-16,5.781982259,10.6975699
7549,60697,Nov-16,5.781982259,10.01541906
7577,24157,Nov-16,5.781982259,34.59401336
7714,65784,Nov-16,5.781982259,5.781982259
7733,31864,Nov-16,5.781982259,23.86691023
7823,70265,Nov-16,5.781982259,10.6975699
7861,41843,Nov-16,5.781982259,10.48340224
7874,82431,Nov-16,5.781982259,27.90773481
7893,28585,Nov-16,5.781982259,5.781982259
7904,36812,Nov-16,5.781982259,14.76867403
7955,40249,Nov-16,5.781982259,10.01541906
8168,4225,Nov-16,5.781982259,10.6975699
8242,22925,Nov-16,5.781982259,27.82761751
8257,88061,Nov-16,5.781982259,5.781982259
8301,70520,Nov-16,5.781982259,15.24183982
8337,88195,Nov-16,5.781982259,10.6975699
8458,25362,Nov-16,5.781982259,5.781982259
8516,60546,Nov-16,5.781982259,5.781982259
8542,56299,Nov-16,5.781982259,10.01541906
8576,50781,Nov-16,5.781982259,5.781982259
8595,67046,Nov-16,5.781982259,10.01541906
8665,22145,Nov-16,5.781982259,5.781982259
8869,8494,Nov-16,5.781982259,10.01541906
8957,37644,Nov-16,5.781982259,5.781982259
9067,21298,Nov-16,5.781982259,20.53399375
9088,87332,Nov-16,5.781982259,5.781982259
9135,79314,Nov-16,5.781982259,24.38869067
9168,50421,Nov-16,5.781982259,10.61463472
9214,28811,Nov-16,5.781982259,14.2426125
9271,76834,Nov-16,5.781982259,5.781982259
9313,4797,Nov-16,5.781982259,45.9775208
9338,4169,Nov-16,5.781982259,15.24183982
9344,27033,Nov-16,5.781982259,5.781982259
9451,6145,Nov-16,5.781982259,5.781982259
9518,56033,Nov-16,5.781982259,5.781982259
9523,63378,Nov-16,5.781982259,10.01541906
9641,24190,Nov-16,5.781982259,23.68837023
9701,44960,Nov-16,5.781982259,23.18502831
9707,25708,Nov-16,5.781982259,5.781982259
9768,82366,Nov-16,5.781982259,10.6975699
9789,7723,Nov-16,5.781982259,39.29094265
9792,6210,Nov-16,5.781982259,37.84799451
9803,45627,Nov-16,5.781982259,5.781982259
9849,62967,Nov-16,5.781982259,10.6975699
9881,14536,Nov-16,5.781982259,5.781982259
9887,32571,Nov-16,5.781982259,5.781982259
9917,66570,Nov-16,5.781982259,5.781982259
9988,33123,Nov-16,5.781982259,5.781982259
9994,47206,Nov-16,5.781982259,5.781982259
10040,82283,Nov-16,5.781982259,10.55897996
10055,50307,Nov-16,5.781982259,5.781982259
10061,56940,Nov-16,5.781982259,5.781982259
10101,89742,Nov-16,5.781982259,14.87695856
10116,72379,Nov-16,5.781982259,5.781982259
10155,17683,Nov-16,5.781982259,5.781982259
10167,61209,Nov-16,5.781982259,5.781982259
10237,76867,Nov-16,5.781982259,5.781982259
10284,17437,Nov-16,5.781982259,10.65471849
10347,37718,Nov-16,5.781982259,10.6975699
10368,88160,Nov-16,5.781982259,5.781982259
10468,24562,Nov-16,5.781982259,43.35687311
10637,5523,Nov-16,5.781982259,10.6975699
10745,8940,Nov-16,5.781982259,5.781982259
10891,14112,Nov-16,5.781982259,27.90773481
10952,4725,Nov-16,5.781982259,14.87695856
10966,81180,Nov-16,5.781982259,10.48340224
10980,63039,Nov-16,5.781982259,19.2826644
11068,48867,Nov-16,5.781982259,5.781982259
11137,42996,Nov-16,5.781982259,5.781982259
11142,77995,Nov-16,5.781982259,10.6975699
11201,36781,Nov-16,5.781982259,5.781982259
11282,70750,Nov-16,5.781982259,10.55897996
11309,45566,Nov-16,5.781982259,14.85160478
11315,5241,Nov-16,5.781982259,14.2426125
11341,10960,Nov-16,5.781982259,10.46531477
11392,44198,Nov-16,5.781982259,5.781982259
11436,12417,Nov-16,5.781982259,5.781982259
11472,42186,Nov-16,5.781982259,5.781982259
11537,81927,Nov-16,5.781982259,5.781982259
11559,27812,Nov-16,5.781982259,14.89928544
11567,30056,Nov-16,5.781982259,15.16870886
11610,33922,Nov-16,5.781982259,5.781982259
11611,63460,Nov-16,5.781982259,5.781982259
11637,62269,Nov-16,5.781982259,5.781982259
11662,85344,Nov-16,5.781982259,18.96556032
11701,66552,Nov-16,5.781982259,23.50983024
11707,5612,Nov-16,5.781982259,10.38032792
11780,76733,Nov-16,5.781982259,23.86691023
11845,81554,Nov-16,5.781982259,14.59980453
11884,29227,Nov-16,5.781982259,5.781982259
11950,70604,Nov-16,5.781982259,15.24183982
12056,52121,Nov-16,5.781982259,59.23699748
12146,1132,Nov-16,5.781982259,10.6975699
12162,62208,Nov-16,5.781982259,19.53433881
12226,31124,Nov-16,5.781982259,5.781982259
12243,38420,Nov-16,5.781982259,5.781982259
12279,46442,Nov-16,5.781982259,5.781982259
12322,56758,Nov-16,5.781982259,10.01541906
12327,42702,Nov-16,5.781982259,5.781982259
12352,43372,Nov-16,5.781982259,5.781982259
12380,7493,Nov-16,5.781982259,10.48340224
12390,60039,Nov-16,5.781982259,5.781982259
12423,22778,Nov-16,5.781982259,5.781982259
12461,53885,Nov-16,5.781982259,5.781982259
12483,50174,Nov-16,5.781982259,19.03099343
12627,88733,Nov-16,5.781982259,19.2826644
12635,27199,Nov-16,5.781982259,5.781982259
12732,61938,Nov-16,5.781982259,5.781982259
12746,2471,Nov-16,5.781982259,10.01541906
12963,90170,Nov-16,5.781982259,5.781982259
12982,90341,Nov-16,5.781982259,5.781982259
13001,15770,Nov-16,5.781982259,5.781982259
13027,78358,Nov-16,5.781982259,5.781982259
13033,82564,Nov-16,5.781982259,5.781982259
13103,35599,Nov-16,5.781982259,5.781982259
13154,42180,Nov-16,5.781982259,23.68837024
13291,71754,Nov-16,5.781982259,15.24183982
13400,31968,Nov-16,5.781982259,31.84309866
13443,6505,Nov-16,5.781982259,5.781982259
13489,63383,Nov-16,5.781982259,5.781982259
13492,19930,Nov-16,5.781982259,5.781982259
13652,51276,Nov-16,5.781982259,10.01541906
13683,13143,Nov-16,5.781982259,5.781982259
13709,67834,Nov-16,5.781982259,10.6975699
13724,37350,Nov-16,5.781982259,10.01541906
13725,13803,Nov-16,5.781982259,19.64754566
13729,76362,Nov-16,5.781982259,10.55897996
13733,80635,Nov-16,5.781982259,5.781982259
13756,16810,Nov-16,5.781982259,27.76221543
13786,84642,Nov-16,5.781982259,5.781982259
13836,20569,Nov-16,5.781982259,10.01541906
13882,90639,Nov-16,5.781982259,58.35107727
13904,76979,Nov-16,5.781982259,15.10327574
13911,75776,Nov-16,5.781982259,10.6975699
13965,80519,Nov-16,5.781982259,10.01541906
13970,34896,Nov-16,5.781982259,10.70272436
14015,9373,Nov-16,5.781982259,10.01541906
14070,27784,Nov-16,5.781982259,5.781982259
14103,50448,Nov-16,5.781982259,15.96439593
14108,85659,Nov-16,5.781982259,27.90773481
14159,68726,Nov-16,5.781982259,10.01541906
14165,38108,Nov-16,5.781982259,5.781982259
14261,37074,Nov-16,5.781982259,10.01541906
14468,16862,Nov-16,5.781982259,19.06751182
14507,32912,Nov-16,5.781982259,10.65471849
14572,33339,Nov-16,5.781982259,51.51180839
14583,54331,Nov-16,5.781982259,10.6975699
14675,67132,Nov-16,5.781982259,10.6975699
14719,15984,Nov-16,5.781982259,5.781982259
14726,20097,Nov-16,5.781982259,5.781982259
14727,76486,Nov-16,5.781982259,10.6975699
14728,3952,Nov-16,5.781982259,15.16870886
14730,31957,Nov-16,5.781982259,10.6975699
14793,72994,Nov-16,5.781982259,10.38032792
14932,79937,Nov-16,5.781982259,10.38032792
15003,39096,Nov-16,5.781982259,54.94434678
15005,61006,Nov-16,5.781982259,10.6975699
15015,41591,Nov-16,5.781982259,5.781982259
15136,90589,Nov-16,5.781982259,10.55897996
15147,87342,Nov-16,5.781982259,5.781982259
15321,31899,Nov-16,5.781982259,10.65471849
15373,32635,Nov-16,5.781982259,10.01541906
15447,38653,Nov-16,5.781982259,42.07678527
15455,33597,Nov-16,5.781982259,5.781982259
15462,43907,Nov-16,5.781982259,10.01541906
15475,3308,Nov-16,5.781982259,5.781982259
15478,46802,Nov-16,5.781982259,5.781982259
15578,44147,Nov-16,5.781982259,15.16975966
15668,55712,Nov-16,5.781982259,31.41293939
15684,89032,Nov-16,5.781982259,5.781982259
15716,90676,Nov-16,5.781982259,10.01541906
15730,34443,Nov-16,5.781982259,27.39233767
15934,64947,Nov-16,5.781982259,10.65471849
15959,71796,Nov-16,5.781982259,15.24183982
15969,10256,Nov-16,5.781982259,35.02422432
16054,85352,Nov-16,5.781982259,14.85160478
16282,63351,Nov-16,5.781982259,10.01541906
16291,25877,Nov-16,5.781982259,10.38032792
16408,85030,Nov-16,5.781982259,14.6077878
16459,35044,Nov-16,5.781982259,27.00744009
16472,76114,Nov-16,5.781982259,14.87695856
16473,45078,Nov-16,5.781982259,5.781982259
16510,6629,Nov-16,5.781982259,10.38032792
16514,90116,Nov-16,5.781982259,5.781982259
16518,50990,Nov-16,5.781982259,10.01541906
16554,54457,Nov-16,5.781982259,14.87695856
16571,64950,Nov-16,5.781982259,5.781982259
16628,81173,Nov-16,5.781982259,5.781982259
16640,59022,Nov-16,5.781982259,15.16870886
16671,53055,Nov-16,5.781982259,23.7761854
16723,42202,Nov-16,5.781982259,19.64754566
16871,27690,Nov-16,5.781982259,5.781982259
16946,85163,Nov-16,5.781982259,5.781982259
16958,67872,Nov-16,5.781982259,5.781982259
16963,32538,Nov-16,5.781982259,5.781982259
17053,74990,Nov-16,5.781982259,10.01541906
17082,42008,Nov-16,5.781982259,30.64888667
17172,40888,Nov-16,5.781982259,14.97435768
17188,43580,Nov-16,5.781982259,19.03099343
17218,7240,Nov-16,5.781982259,51.51180839
17289,39513,Nov-16,5.781982259,10.55897996
17357,58245,Nov-16,5.781982259,5.781982259
17405,15893,Nov-16,5.781982259,14.59937442
17439,86747,Nov-16,5.781982259,5.781982259
17443,12446,Nov-16,5.781982259,5.781982259
17493,56569,Nov-16,5.781982259,5.781982259
17515,65826,Nov-16,5.781982259,39.06484235
17518,29778,Nov-16,5.781982259,27.98081408
17534,40751,Nov-16,5.781982259,10.01541906
17585,86433,Nov-16,5.781982259,26.78650485
17710,86190,Nov-16,5.781982259,5.781982259
17761,81181,Nov-16,5.781982259,5.781982259
17777,79970,Nov-16,5.781982259,5.781982259
17810,62024,Nov-16,5.781982259,10.6975699
17931,68492,Nov-16,5.781982259,18.8094986
17943,81683,Nov-16,5.781982259,5.781982259
18129,84728,Nov-16,5.781982259,30.1228744
18159,68,Nov-16,5.781982259,10.55897996
18388,45596,Nov-16,5.781982259,5.781982259
18441,34058,Nov-16,5.781982259,5.781982259
18495,5361,Nov-16,5.781982259,27.90773481
18521,14978,Nov-16,5.781982259,5.781982259
18560,38139,Nov-16,5.781982259,5.781982259
18610,80188,Nov-16,5.781982259,10.6975699
18639,61613,Nov-16,5.781982259,5.781982259
18677,14557,Nov-16,5.781982259,5.781982259
18693,64442,Nov-16,5.781982259,10.6975699
18749,50235,Nov-16,5.781982259,5.781982259
18768,19805,Nov-16,5.781982259,5.781982259
18777,18736,Nov-16,5.781982259,5.781982259
18934,29695,Nov-16,5.781982259,5.781982259
19040,50434,Nov-16,5.781982259,5.781982259
19046,44956,Nov-16,5.781982259,5.781982259
19081,56355,Nov-16,5.781982259,10.6975699
19090,73858,Nov-16,5.781982259,15.10327574
19094,74773,Nov-16,5.781982259,5.781982259
19101,89678,Nov-16,5.781982259,5.781982259
19119,87966,Nov-16,5.781982259,23.32364413
7282,11625,Nov-16,5.787604729,5.787604729
7644,6605,Nov-16,5.787604729,23.32992931
10415,64471,Nov-16,5.787604729,27.75949506
460,12444,Nov-16,5.793176777,31.52201212
698,52642,Nov-16,5.793176777,10.71794003
4944,73645,Nov-16,5.793176777,23.66304922
5661,22570,Nov-16,5.793176777,26.8166515
5817,26081,Nov-16,5.793176777,55.2011311
7540,75743,Nov-16,5.793176777,14.99501536
8842,81712,Nov-16,5.793176777,10.72511138
13706,83498,Nov-16,5.793176777,14.24497856
16015,46856,Nov-16,5.793176777,47.33233698
16476,16191,Nov-16,5.793176777,23.05454785
17231,55168,Nov-16,5.793176777,10.12859835
17558,16272,Nov-16,5.793176777,24.48563708
17645,842,Nov-16,5.793176777,38.88237601
17796,30978,Nov-16,5.793176777,5.793176777
539,67495,Nov-16,5.7986993,31.57219078
4333,56459,Nov-16,5.7986993,10.17829189
7213,9651,Nov-16,5.7986993,15.27543149
10589,36183,Nov-16,5.7986993,5.7986993
11800,38360,Nov-16,5.7986993,19.36946287
12933,25867,Nov-16,5.7986993,15.90106025
13939,2158,Nov-16,5.7986993,31.37045623
16500,8626,Nov-16,5.7986993,10.17829189
17806,14979,Nov-16,5.7986993,14.59989758
1950,73567,Nov-16,5.80417317,5.80417317
1952,50621,Nov-16,5.80417317,5.80417317
5007,80140,Nov-16,5.80417317,10.73766347
15345,2251,Nov-16,5.80417317,30.4510359
18210,80015,Nov-16,5.80417317,50.86058066
141,61923,Nov-16,5.809599236,13.47826953
281,83769,Nov-16,5.809599236,35.63261393
523,71901,Nov-16,5.809599236,10.26714176
2092,76461,Nov-16,5.809599236,5.809599236
2683,89423,Nov-16,5.809599236,23.89471295
2711,49679,Nov-16,5.809599236,15.12868125
3010,10951,Nov-16,5.809599236,15.24187432
3012,17075,Nov-16,5.809599236,34.55431637
3028,56416,Nov-16,5.809599236,19.34187265
4043,86657,Nov-16,5.809599236,19.28271613
4825,67279,Nov-16,5.809599236,14.56016445
6155,31068,Nov-16,5.809599236,9.644576804
6630,15273,Nov-16,5.809599236,10.26714176
7035,68383,Nov-16,5.809599236,27.04762285
7272,68890,Nov-16,5.809599236,10.74729527
8104,21428,Nov-16,5.809599236,15.35508461
8379,5392,Nov-16,5.809599236,43.17884963
9001,18130,Nov-16,5.809599236,5.809599236
9609,62372,Nov-16,5.809599236,23.51014021
10052,70531,Nov-16,5.809599236,28.04681576
10267,56507,Nov-16,5.809599236,15.12868125
11420,1909,Nov-16,5.809599236,14.56016445
11546,61555,Nov-16,5.809599236,9.644576804
12218,5184,Nov-16,5.809599236,5.809599236
12987,47292,Nov-16,5.809599236,5.809599236
13343,42354,Nov-16,5.809599236,88.83967453
13595,21636,Nov-16,5.809599236,22.82815486
13670,42051,Nov-16,5.809599236,9.644576804
13744,69124,Nov-16,5.809599236,32.16108162
14437,30016,Nov-16,5.809599236,15.12868125
14564,13013,Nov-16,5.809599236,15.12868125
14921,60882,Nov-16,5.809599236,9.644576804
15563,74753,Nov-16,5.809599236,62.23947971
16333,84412,Nov-16,5.809599236,34.84578775
16358,2015,Nov-16,5.809599236,28.04631959
17900,33101,Nov-16,5.809599236,18.85776424
6161,14541,Nov-16,5.814978328,23.85725526
11830,31762,Nov-16,5.814978328,30.9101088
14055,9447,Nov-16,5.814978328,18.85262912
14957,693,Nov-16,5.814978328,10.30721593
1734,54168,Nov-16,5.82031125,48.26672451
3391,1808,Nov-16,5.82031125,15.14987856
4946,25031,Nov-16,5.82031125,19.64240588
8937,12210,Nov-16,5.82031125,38.9390065
10144,87504,Nov-16,5.82031125,19.41501626
14867,24206,Nov-16,5.82031125,15.0493461
15381,55348,Nov-16,5.82031125,23.4743912
16864,88622,Nov-16,5.82031125,40.54157935
17154,60684,Nov-16,5.82031125,5.82031125
17613,34060,Nov-16,5.82031125,30.67936416
293,65785,Nov-16,5.825598788,19.59125288
1896,61073,Nov-16,5.825598788,5.825598788
3244,60111,Nov-16,5.825598788,36.16949665
4804,86755,Nov-16,5.825598788,23.08685472
5707,31729,Nov-16,5.825598788,14.60754895
9407,87283,Nov-16,5.825598788,10.70581297
12011,31325,Nov-16,5.825598788,23.9289825
13807,17419,Nov-16,5.825598788,19.23365235
13958,26905,Nov-16,5.825598788,23.1755789
18793,74296,Nov-16,5.825598788,30.55098087
306,54406,Nov-16,5.83084171,10.43954119
