uid,total
26318,2
26325,1
26331,2
26348,1
26352,1
26359,1
26360,4
26362,1
26370,2
26377,2
26383,2
26396,3
26404,1
26409,1
26410,5
26414,1
26416,5
26419,5
26421,2
26424,4
26429,1
26433,4
26434,1
26438,1
26440,2
26442,1
26443,2
26447,1
26448,3
26449,11
26452,1
26461,2
26462,1
26466,2
26472,1
26475,1
26476,5
26483,6
26489,2
26491,1
26493,1
26497,6
26501,1
26507,3
26508,1
26527,1
26536,8
26537,1
26539,2
26542,6
26550,1
26556,1
26558,1
26565,5
26571,2
26579,2
26581,1
26586,1
26588,3
26589,3
26596,5
26597,1
26601,1
26603,1
26606,1
26610,1
26618,11
26624,1
26627,4
26630,2
26632,7
26636,4
26638,1
26643,1
26644,3
26655,3
26656,1
26659,1
26660,6
26671,2
26672,1
26681,2
26688,1
26696,3
26705,1
26707,2
26723,6
26725,27
26733,2
26734,1
26741,1
26764,3
26767,3
26773,3
26775,1
26777,1
26778,1
26780,1
26784,3
26785,2
26796,1
26802,3
26821,2
26826,1
26834,1
26836,1
26844,1
26850,1
26852,2
26857,1
26860,2
26864,3
26868,1
26874,1
26875,1
26877,1
26878,1
26882,1
26886,2
26888,5
26905,4
26906,1
26909,1
26917,4
26922,1
26925,1
26927,3
26928,1
26929,13
26933,1
26951,3
26953,5
26956,1
26959,5
26960,1
26970,4
26973,2
26974,2
26981,3
26983,3
26986,3
26988,2
26990,4
26993,1
26998,2
27012,2
27013,1
27016,2
27017,1
27018,3
27020,2
27021,2
27022,1
27029,5
27044,1
27045,1
27047,4
27049,6
27050,1
27053,2
27059,2
27064,9
27073,2
27078,1
27080,1
27084,1
27086,4
27087,4
27094,2
27096,2
27105,9
27110,2
27115,1
27120,2
27123,8
27128,1
27129,1
27131,1
27140,1
27141,2
27143,1
27149,1
27157,7
27164,1
27173,1
27179,2
27184,4
27185,1
27188,2
27191,2
27192,3
27194,2
27196,2
27197,1
27203,1
27205,2
27209,1
27210,1
27212,1
27220,1
27221,2
27223,6
27227,1
27231,2
27234,1
27236,3
27248,1
27251,1
27258,2
27262,1
27277,29
27288,1
27291,1
27293,2
27296,1
27299,1
27302,2
27310,1
27327,1
27329,1
27333,1
27335,1
27338,10
27341,2
27343,1
27351,6
27355,5
27357,2
27359,1
27369,3
27381,1
27382,4
27393,1
27396,3
27398,5
27401,1
27413,5
27415,2
27416,1
27417,3
27422,1
27425,1
27431,1
27433,1
27441,3
27451,1
27452,1
27458,1
27461,1
27462,3
27470,1
27471,2
27475,1
27479,2
27483,3
27487,1
27490,2
27502,1
27503,2
27505,1
27518,2
27520,3
27528,1
27535,1
27541,1
27553,3
27555,3
27565,2
27567,1
27568,1
27572,1
27576,2
27577,2
27580,1
27594,1
27600,1
27601,2
27606,2
27611,1
27615,1
27620,1
27621,2
27625,1
27633,2
27636,2
27639,3
27642,2
27645,3
27664,1
27667,36
27677,1
27685,1
27690,4
27694,2
27698,3
27706,3
27707,4
27717,3
27720,4
27723,2
27725,1
27727,1
27729,1
27730,1
27735,4
27739,3
27742,3
27746,1
27747,2
27749,1
27754,1
27760,3
27767,1
27770,5
27772,1
27778,1
27780,1
27792,2
27801,2
27809,1
27811,1
27812,5
27820,2
27832,3
27834,15
27836,1
27837,1
27839,3
27840,1
27846,3
27847,1
27850,3
27853,1
27854,4
27855,1
27857,3
27861,1
27864,1
27866,6
27870,2
27877,2
27878,1
27883,2
27884,1
27885,1
27886,1
27900,1
27902,1
27905,2
27906,1
27907,1
27909,1
27916,1
27917,1
27918,3
27919,1
27922,1
27927,1
27932,1
27934,1
27941,1
27944,1
27955,8
27956,1
27958,1
27959,1
27965,2
27966,1
27976,35
27985,6
27988,2
27989,1
27993,1
28001,10
28003,2
28013,1
28014,2
28018,2
28022,1
28030,1
28031,2
28035,2
28042,5
28043,2
28055,1
28061,1
28066,1
28070,1
28078,1
28081,1
28082,2
28083,1
28087,5
28089,1
28090,4
28097,4
28101,7
28102,1
28107,1
28108,1
28109,3
28111,2
28124,1
28130,1
28149,9
28155,4
28161,1
28162,1
28163,4
28164,1
28167,1
28169,7
28180,2
28184,2
28186,2
28190,2
28193,6
28196,2
28208,1
28213,1
28215,1
28216,2
28217,5
28219,4
28229,1
28232,1
28241,1
28246,1
28248,2
28256,1
28261,10
28263,1
28270,2
28271,1
28272,4
28273,1
28276,1
28288,4
28293,1
28299,1
28300,1
28303,2
28309,4
28318,1
28322,8
28325,1
28336,1
28348,1
28349,1
28352,2
28353,1
28355,1
28368,1
28370,1
28372,19
28378,2
28382,3
28385,2
28391,3
28394,1
28407,1
28413,1
28419,1
28421,6
28426,6
28428,6
28434,1
28436,1
28437,1
28439,1
28443,7
28447,3
28450,1
28457,2
28461,3
28467,1
28474,2
28477,1
28478,1
28496,1
28503,2
28507,1
28512,1
28514,7
28515,1
28522,1
28523,2
28525,2
28532,1
28548,4
28557,1
28558,1
28560,1
28566,3
28573,2
28575,1
28577,2
28585,1
28586,7
28594,2
28598,1
28602,1
28608,1
28609,4
28611,1
28612,4
28627,1
28628,1
28637,2
28640,1
28646,1
28647,1
28649,2
28657,8
28666,1
28671,14
28676,3
28692,2
28694,2
28707,7
28709,3
28710,3
28715,1
28720,1
28729,2
28732,8
28746,1
28747,3
28751,2
28758,1
28759,1
28762,1
28763,3
28773,1
28775,15
28784,1
28787,1
28797,5
28801,2
28805,1
28808,1
28811,3
28812,3
28813,1
28817,1
28819,1
28820,5
28824,7
28838,1
28843,1
28851,2
28854,1
28857,1
28862,1
28871,1
28875,6
28885,1
28893,2
28896,36
28898,1
28901,2
28902,1
28903,1
28904,1
28912,1
28915,1
28917,2
28918,3
28931,1
28939,2
28940,1
28945,3
28947,1
28954,1
28956,1
28964,2
28968,36
28970,1
28971,1
28972,2
28980,10
28981,1
28984,9
28988,2
28989,5
28995,2
28998,1
29003,7
29005,2
29010,2
29016,1
29018,5
29020,1
29027,1
29030,2
29031,1
29035,1
29036,1
29041,3
29042,2
29049,4
29051,1
29058,2
29071,1
29072,2
29073,2
29074,2
29087,10
29092,1
29094,1
29097,2
29098,4
29102,1
29105,1
29108,2
29111,2
29117,9
29118,1
29129,1
29134,2
29137,1
29142,2
29147,1
29148,1
29152,2
29163,1
29175,1
29181,2
29189,2
29190,21
29193,2
29194,5
29201,2
29202,8
29203,1
29208,1
29209,1
29211,1
29216,1
29220,1
29222,6
29224,1
29236,1
29238,1
29241,3
29248,1
29253,4
29259,4
29268,1
29270,3
29283,8
29287,1
29292,1
29305,1
29309,1
29327,1
29330,1
29336,1
29339,1
29340,4
29353,1
29354,5
29377,2
29380,1
29384,4
29388,2
29392,2
29403,1
29411,1
29415,2
29418,1
29419,1
29420,1
29426,1
29428,2
29432,1
29435,2
29437,2
29442,4
29443,5
29444,1
29451,1
29457,1
29464,5
29467,2
29471,2
29473,5
29475,1
29486,1
29492,1
29505,3
29506,11
29513,2
29523,1
29528,3
29536,3
29539,5
29543,2
29546,2
29549,1
29550,4
29558,10
29566,1
29568,2
29570,2
29572,1
29578,1
29583,1
29587,1
29588,2
29590,4
29591,2
29596,1
29597,1
29602,1
29603,3
29606,2
29607,1
29608,1
29621,4
29637,2
29644,5
29645,1
29647,2
29648,2
29652,3
29664,1
29666,1
29674,1
29680,1
29706,1
29708,1
29710,2
29721,1
29733,3
29737,1
29740,1
29742,2
29743,2
29750,9
29754,1
29755,1
29758,1
29762,4
29771,2
29777,2
29778,1
29779,6
29780,4
29781,6
29786,2
29787,13
29790,1
29791,1
29798,2
29799,1
29802,4
29817,1
29835,3
29838,46
29840,2
29852,1
29856,5
29859,1
29861,1
29866,1
29882,15
29889,1
29897,3
29900,2
29901,1
29904,8
29911,6
29916,2
29919,2
29928,5
29930,5
29933,1
29948,4
29955,4
29959,3
29960,2
29962,1
29964,1
29967,1
29974,4
29980,1
29983,1
29991,1
29999,1
30002,2
30017,3
30021,7
30025,1
30027,2
30038,1
30039,3
30040,4
30044,4
30059,1
30063,1
30065,1
30066,2
30074,1
30075,1
30078,2
30083,1
30093,2
30097,3
30099,1
30100,1
30104,1
30109,8
30112,1
30113,2
30114,2
30115,1
30116,1
30117,1
30119,2
30123,1
30126,4
30133,3
30136,1
30137,2
30138,2
30142,1
30144,8
30146,2
30168,1
30170,2
30172,1
30176,5
30185,1
30197,1
30202,2
30204,5
30206,1
30208,2
30210,1
30218,1
30220,3
30226,1
30229,3
30233,2
30238,2
30241,1
30243,12
30245,3
30246,1
30248,3
30260,1
30271,2
30272,1
30276,1
30277,12
30285,1
30292,2
30298,10
30311,1
30316,1
30317,1
30319,16
30327,1
30330,1
30333,1
30340,1
30341,5
30353,1
30358,3
30366,9
30367,1
30369,1
30376,3
30381,2
30382,1
30383,3
30386,1
30389,1
30407,3
30411,4
30412,1
30417,2
30421,1
30427,1
30430,1
30439,1
30442,2
30444,1
30445,4
30451,1
30456,1
30463,4
30485,1
30491,1
30493,6
30500,1
30504,5
30509,5
30510,5
30511,1
30527,1
30533,7
30542,4
30544,1
30551,1
30552,1
30554,1
30566,2
30570,6
30572,3
30583,1
30589,1
30592,1
30593,2
30596,3
30601,2
30604,2
30606,24
30607,2
30609,1
30613,1
30614,7
30615,1
30617,3
30624,2
30631,1
30638,1
30640,1
30641,1
30642,5
30644,1
30648,2
30654,1
30655,1
30662,2
30663,2
30666,1
30669,1
30670,1
30671,1
30675,3
30678,1
30685,1
30687,1
30688,1
30696,6
30699,3
30702,1
30706,1
30715,1
30721,1
30723,3
30724,2
30725,1
30728,6
30736,4
30737,1
30738,7
30739,3
30744,3
30745,1
30750,1
30752,1
30760,4
30766,1
30767,2
30771,1
30776,3
30784,41
30787,1
30790,4
30795,1
30801,2
30813,2
30819,2
30820,1
30827,1
30828,1
30845,2
30846,1
30849,3
30850,2
30856,18
30859,1
30867,3
30873,1
30891,3
30896,2
30904,7
30910,2
30912,1
30916,1
30922,5
30928,2
30933,1
30934,1
30937,3
30939,1
30945,11
30947,1
30960,1
30961,1
30963,7
30968,3
30981,1
30984,2
30987,5
30990,1
31010,1
31013,2
31016,1
31019,1
31024,7
31039,1
31040,1
31055,1
31061,15
31066,7
31076,2
31083,1
31088,1
31094,2
31098,1
31103,2
31112,10
31115,4
31121,5
31127,1
31130,1
31131,3
31133,2
31134,2
31135,3
31141,2
31150,1
31153,1
31154,6
31159,1
31160,1
31163,3
31166,1
31169,1
31180,4
31182,5
31193,1
31194,3
31207,1
31216,1
31218,7
31227,1
31229,2
31232,2
31235,5
31239,1
31243,1
31252,12
31255,4
31258,2
31260,1
31263,1
31272,2
31275,1
31285,5
31294,2
31307,5
31312,1
31315,3
31316,1
31323,1
31325,8
31328,1
31334,2
31346,1
31349,1
31351,3
31355,2
31364,1
31365,4
31375,1
31376,1
31377,1
31378,1
31381,1
31387,5
31391,1
31392,3
31395,1
31398,1
31402,1
31412,2
31414,1
31415,6
31422,1
31430,1
31432,1
31440,1
31443,3
31447,1
31449,1
31453,1
31454,1
31456,1
31461,1
31466,1
31476,1
31482,2
31483,1
31486,16
31487,3
31497,1
31499,1
31501,2
31503,9
31508,2
31511,1
31530,2
31539,1
31540,2
31544,1
31556,1
31561,3
31565,1
31567,1
31570,4
31579,2
31587,1
31590,2
31591,1
31596,2
31597,1
31598,1
31600,1
31605,2
31606,2
31612,4
31618,1
31620,3
31623,1
31624,5
31629,3
31647,1
31650,3
31655,1
31656,1
31663,1
31664,1
31665,2
31669,1
31680,8
31688,1
31691,1
31697,1
31698,1
31703,1
31704,3
31709,1
31714,2
31715,2
31729,3
31742,1
31748,1
31751,5
31753,6
31759,1
31762,1
31765,7
31768,1
31769,2
31771,2
31774,1
31789,9
31796,2
31800,1
31807,3
31812,2
31823,7
31824,1
31826,1
31835,1
31836,1
31853,2
31854,1
31858,1
31864,6
31869,1
31870,2
31872,1
31881,2
31902,3
31904,4
31911,1
31919,1
31928,1
31929,1
31930,2
31936,3
31943,4
31945,1
31957,7
31963,2
31965,1
31967,1
31968,6
31971,1
31983,1
31984,1
31985,6
31988,2
31989,1
31998,1
32000,2
32001,1
32003,1
32027,2
32029,1
32037,3
32040,1
32044,1
32046,1
32049,10
32052,2
32059,1
32063,1
32071,2
32080,3
32081,2
32099,1
32120,1
32123,1
32124,1
32126,1
32134,1
32138,1
32140,12
32143,2
32144,2
32145,3
32152,3
32153,2
32158,4
32160,2
32164,1
32166,3
32171,1
32172,2
32178,7
32190,3
32198,1
32204,1
32207,1
32208,2
32209,1
32210,1
32214,2
32222,2
32223,1
32225,8
32227,1
32230,1
32232,1
32242,1
32243,2
32249,3
32254,3
32259,1
32264,3
32265,2
32266,3
32267,1
32269,1
32282,2
32287,2
32288,3
32294,1
32305,2
32317,6
32326,1
32334,2
32339,2
32351,1
32354,1
32357,3
32358,2
32364,1
32373,1
32376,6
32379,2
32385,3
32392,1
32397,1
32402,2
32406,1
32416,3
32419,1
32436,1
32438,1
32439,1
32443,2
32450,3
32452,2
32455,3
32461,1
32473,2
32482,3
32492,2
32496,1
32500,1
32508,1
32514,1
32517,6
32534,1
32544,1
32567,10
32568,1
32574,2
32582,3
32587,2
32591,6
32594,1
32604,1
32611,1
32615,4
32618,1
32619,1
32620,1
32621,3
32628,1
32630,1
32632,2
32635,1
32643,1
32653,4
32656,6
32661,1
32663,1
32665,2
32669,1
32671,4
32673,1
32676,5
32681,1
32685,1
32687,1
32693,2
32720,1
32721,1
32729,1
32732,3
32733,1
32736,1
32738,6
32757,7
32760,1
32763,6
32769,2
32779,5
32795,1
32800,5
32805,1
32808,1
32812,10
32819,1
32828,1
32837,2
32843,1
32848,1
32860,3
32863,3
32884,1
32897,4
32900,3
32906,4
32909,2
32910,2
32911,1
32912,4
32913,5
32925,1
32935,2
32938,1
32940,100
32941,1
32946,1
32947,1
32948,2
32950,8
32960,2
32973,1
32975,4
32985,3
32990,1
32998,1
32999,1
33003,7
33004,1
33009,2
33017,1
33020,1
33028,3
33037,1
33040,1
33043,1
33045,2
33046,1
33047,2
33052,1
33056,1
33058,18
33059,5
33061,2
33065,5
33068,3
33071,1
33075,1
33076,1
33077,6
33079,1
33082,5
33084,4
33085,1
33088,1
33089,1
33090,2
33094,4
33095,9
33101,7
33109,1
33128,1
33142,5
33143,2
33146,1
33148,2
33149,10
33150,3
33158,2
33159,6
33160,1
33167,3
33168,2
33170,1
33173,1
33174,5
33178,1
33182,2
33186,2
33190,1
33203,1
33205,5
33210,1
33221,1
33229,2
33234,1
33235,2
33241,3
33243,1
33245,2
33248,2
33251,3
33252,1
33262,2
33269,4
33271,1
33273,1
33278,1
33286,6
33292,3
33297,1
33301,1
33307,1
33312,1
33317,1
33327,4
33339,11
33343,2
33346,1
33347,1
33356,1
33360,1
33369,1
33370,1
33371,1
33379,2
33389,1
33392,3
33397,1
33399,1
33401,3
33403,1
33411,1
33414,2
33417,1
33418,3
33420,1
33425,1
33436,2
33438,2
33439,1
33442,1
33451,1
33456,4
33492,1
33494,1
33496,6
33506,1
33519,1
33522,2
33526,1
33527,3
33528,1
33532,2
33546,1
33555,4
33563,4
33567,1
33569,3
33571,2
33574,1
33576,1
33577,3
33578,2
33583,3
33586,2
33591,1
33593,2
33597,1
33598,6
33603,1
33612,3
33614,2
33618,2
33619,1
33621,1
33626,3
33628,4
33629,2
33630,5
33652,1
33660,1
33664,1
33671,1
33672,1
33678,1
33680,1
33684,1
33695,5
33703,1
33724,2
33736,2
33738,2
33748,1
33749,1
33752,1
33762,2
33766,1
33768,1
33774,1
33779,6
33782,2
33784,1
33798,3
33807,2
33810,3
33811,3
33818,16
33820,1
33823,4
33827,1
33841,1
33858,9
33859,1
33863,2
33870,1
33874,12
33879,2
33880,2
33886,1
33887,2
33892,1
33894,1
33908,6
33918,1
33932,1
33934,2
33942,6
33947,2
33952,1
33953,1
33954,1
33962,3
33963,2
33971,3
33982,1
33983,1
33986,1
33993,1
33994,1
33995,2
33999,1
34013,8
34014,1
34021,1
34025,3
34033,1
34038,1
34045,2
34047,2
34050,4
34060,3
34061,1
34066,1
34068,7
34079,1
34084,10
34086,7
34095,3
34102,2
34103,1
34114,1
34116,2
34126,6
34130,1
34131,1
34140,2
34144,1
34146,1
34147,3
34148,1
34154,1
34160,1
34164,1
34169,6
34173,4
34174,1
34176,1
34186,1
34188,7
34194,2
34195,1
34201,1
34203,1
34207,1
34208,2
34209,3
34211,1
34216,1
34234,1
34236,3
34239,2
34242,1
34246,3
34252,2
34267,4
34268,3
34270,1
34271,1
34274,2
34277,1
34282,1
34283,1
34287,1
34288,1
34290,1
34292,3
34295,3
34296,3
34301,2
34308,4
34312,1
34314,3
34334,1
34341,1
34343,3
34344,2
34348,1
34353,1
34354,1
34356,1
34358,4
34360,1
34361,10
34364,1
34367,1
34373,1
34375,1
34376,1
34378,1
34379,1
34384,2
34386,1
34388,2
34399,1
34400,2
34409,1
34411,1
34412,2
34414,1
34418,1
34426,2
34429,1
34436,1
34437,3
34440,1
34443,2
34446,10
34466,3
34469,1
34481,2
34489,2
34497,1
34501,1
34504,3
34506,1
34522,4
34525,1
34528,1
34540,2
34543,2
34545,1
34549,5
34558,1
34566,1
34567,4
34575,3
34601,1
34602,1
34603,1
34610,2
34616,1
34618,1
34628,1
34642,1
34645,1
34654,1
34679,3
34685,1
34697,1
34703,1
34704,1
34708,1
34713,3
34714,2
34720,3
34722,2
34723,1
34728,1
34733,1
34741,1
34747,1
34748,3
34750,1
34753,4
34754,17
34759,4
34764,1
34773,1
34774,1
34776,5
34778,1
34784,2
34788,1
34792,3
34796,1
34804,2
34810,3
34814,1
34820,1
34821,3
34826,9
34829,1
34830,1
34832,2
34847,1
34849,3
34856,3
34859,2
34876,2
34886,1
34896,4
34897,1
34906,1
34915,2
34916,2
34920,5
34922,4
34923,5
34926,8
34927,1
34936,1
34937,1
34939,1
34950,1
34967,1
34970,2
34972,1
34973,4
34995,7
34997,3
34998,10
35000,1
35001,1
35007,3
35008,1
35009,2
35010,5
35016,1
35017,1
35020,2
35027,3
35037,2
35040,1
35041,1
35043,5
35044,7
35046,1
35048,1
35049,1
35055,1
35058,1
35061,1
35063,1
35066,1
35067,1
35072,1
35075,1
35078,9
35093,1
35094,2
35095,1
35097,1
35103,4
35107,2
35110,2
35125,1
35127,1
35128,4
35143,1
35145,3
35150,1
35162,2
35166,2
35167,1
35168,1
35169,3
35171,2
35176,1
35178,1
35187,1
35188,1
35194,2
35206,2
35213,1
35214,1
35219,1
35221,5
35226,1
35227,2
35236,1
35238,2
35248,14
35249,5
35256,1
35258,3
35259,1
35277,1
35282,1
35289,1
35295,1
35296,1
35299,1
35312,1
35314,1
35325,1
35326,1
35329,1
35334,11
35335,2
35340,3
35343,2
35345,2
35346,4
35347,2
35355,2
35358,2
35361,1
35363,1
35365,1
35369,1
35376,1
35379,3
35381,1
35382,3
35385,2
35390,1
35396,1
35397,2
35403,3
35404,4
35419,3
35433,6
35441,1
35442,2
35445,1
35448,2
35449,1
35455,4
35456,1
35459,1
35461,1
35464,11
35466,2
35471,1
35477,2
35482,1
35485,4
35486,1
35487,1
35492,6
35503,3
35506,2
35508,2
35513,1
35522,1
35525,1
35529,3
35534,4
35538,2
35543,1
35547,1
35555,1
35559,1
35561,2
35563,2
35564,1
35569,3
35581,1
35586,2
35602,3
35604,5
35611,3
35612,2
35613,1
35615,1
35620,2
35634,1
35645,1
35655,1
35659,1
35660,1
35661,1
35666,2
35667,1
35675,3
35685,2
35686,1
35687,1
35693,2
35694,1
35713,2
35719,1
35722,1
35730,4
35733,1
35735,10
35741,1
35747,1
35752,1
35759,1
35761,2
35762,1
35764,2
35768,3
35770,2
35787,7
35797,2
35800,4
35807,1
35817,1
35827,2
35839,16
35840,3
35856,5
35864,2
35865,1
35866,1
35870,1
35873,18
35876,1
35883,5
35891,3
35892,4
35917,1
35919,1
35924,3
35926,2
35927,2
35928,1
35936,3
35937,1
35939,3
35943,6
35944,1
35945,1
35948,1
35950,1
35953,2
35961,5
35967,11
35976,1
35986,5
35987,1
35989,6
35991,1
35998,2
36000,1
36005,1
36007,6
36010,3
36018,11
36020,2
36021,3
36023,1
36027,1
36029,11
36032,21
36033,9
36039,5
36043,1
36046,1
36047,3
36058,2
36060,1
36061,3
36062,5
36066,2
36076,11
36077,1
36078,8
36079,4
36081,9
36083,2
36085,1
36097,1
36105,1
36106,1
36110,2
36111,1
36114,2
36115,1
36121,2
36122,1
36125,1
36127,1
36135,3
36136,1
36145,2
36146,1
36153,2
36154,3
36156,1
36158,1
36164,1
36169,3
36170,3
36171,1
36173,2
36175,1
36180,1
36185,1
36189,1
36207,1
36212,1
36216,1
36223,2
36231,1
36233,1
36234,4
36237,1
36246,1
36247,4
36248,2
36251,2
36257,6
36258,1
36259,3
36261,1
36264,2
36269,2
36278,1
36279,1
36283,3
36288,7
36289,1
36298,1
36302,3
36316,2
36322,2
36336,3
36341,8
36342,1
36343,1
36345,2
36346,2
36351,1
36355,1
36361,2
36363,1
36366,2
36374,1
36375,6
36377,10
36381,12
36382,2
36385,2
36390,1
36392,1
36393,1
36398,1
36400,5
36411,3
36413,2
36415,2
36422,1
36423,3
36429,3
36430,1
36432,1
36433,4
36435,5
36437,5
36439,1
36440,3
36441,1
36452,1
36457,1
36460,1
36466,3
36471,6
36476,1
36480,1
36481,1
36483,6
36489,1
36497,1
36501,2
36508,3
36509,3
36524,5
36531,4
36539,1
36546,9
36554,1
36555,1
36558,4
36564,4
36568,1
36570,1
36573,1
36577,2
36579,2
36583,2
36587,1
36590,1
36592,1
36597,1
36604,9
36607,1
36611,1
36615,7
36618,2
36620,1
36623,3
36624,1
36626,1
36636,2
36637,1
36651,4
36652,2
36653,3
36662,2
36663,1
36666,3
36667,1
36669,1
36670,1
36676,1
36677,1
36678,3
36691,4
36696,1
36698,2
36701,2
36702,1
36703,1
36712,3
36720,2
36722,1
36725,3
36727,2
36729,1
36730,2
36735,1
36736,2
36739,1
36741,4
36749,2
36750,20
36755,3
36757,3
36761,3
36764,3
36766,1
36768,3
36770,4
36773,6
36775,5
36781,1
36785,1
36792,1
36801,7
36809,2
36819,2
36833,1
36837,2
36840,2
36844,4
36846,1
36847,5
36849,1
36850,7
36869,1
36870,1
36871,2
36872,1
36878,1
36886,3
36887,1
36888,2
36890,1
36905,1
36906,3
36910,1
36921,3
36923,1
36925,2
36931,7
36935,1
36936,3
36938,1
36940,1
36943,6
36944,1
36946,5
36948,4
36955,1
36969,1
36978,3
36979,2
36981,1
36985,2
36989,1
36991,3
36992,7
37000,4
37002,1
37006,1
37022,7
37032,1
37036,1
37041,5
37044,3
37045,1
37047,4
37052,2
37053,3
37056,2
37060,1
37064,1
37070,2
37079,1
37097,7
37110,2
37111,5
37114,1
37116,1
37121,3
37124,11
37129,2
37131,9
37138,2
37142,3
37143,2
37149,1
37152,1
37153,1
37155,2
37160,3
37164,1
37178,1
37186,2
37193,1
37195,2
37196,3
37199,4
37201,1
37203,3
37206,3
37207,2
37210,2
37213,1
37215,3
37218,4
37222,2
37223,1
37229,1
37236,2
37238,3
37254,1
37260,1
37261,1
37267,4
37269,8
37270,2
37296,4
37300,1
37302,12
37307,3
37320,1
37321,1
37325,1
37326,2
37334,4
37339,6
37344,1
37345,2
37350,2
37354,1
37358,1
37362,1
37376,3
37390,2
37395,4
37396,1
37407,3
37412,1
37413,3
37420,2
37426,3
37431,1
37433,2
37438,2
37439,2
37440,1
37444,2
37450,4
37458,2
37459,3
37461,8
37468,1
37471,2
37480,3
37488,1
37489,2
37491,1
37492,1
37503,1
37506,2
37507,1
37508,2
37514,1
37518,3
37521,3
37523,1
37529,2
37531,1
37540,1
37548,1
37550,8
37568,1
37570,2
37573,1
37583,6
37586,1
37589,1
37596,2
37598,1
37600,1
37607,1
37610,1
37614,2
37615,2
37621,1
37622,2
37629,2
37640,3
37648,2
37652,2
37659,1
37660,2
37665,1
37666,1
37687,3
37689,1
37695,3
37697,1
37699,4
37700,1
37706,1
37710,1
37718,5
37719,1
37720,2
37721,5
37725,3
37726,1
37736,2
37742,2
37746,9
37755,1
37760,1
37764,2
37765,3
37766,2
37768,1
37773,1
37777,6
37782,5
37783,1
37802,1
37811,5
37819,4
37824,4
37832,1
37839,10
37845,2
37855,2
37857,1
37858,1
37859,4
37864,2
37871,2
37873,3
37887,2
37889,1
37891,5
37894,1
37897,2
37899,1
37900,5
37906,3
37907,1
37917,1
37922,1
37925,1
37937,3
37940,1
37947,1
37951,3
37952,1
37959,1
37962,1
37967,6
37973,2
37975,1
37977,3
37988,5
37994,1
37995,4
37997,1
38006,1
38010,1
38012,1
38018,3
38021,2
38027,1
38028,3
38032,2
38033,1
38035,1
38037,6
38039,2
38045,2
38050,3
38051,2
38052,1
38058,11
38062,30
38066,1
38067,2
38068,3
38070,1
38080,4
38082,2
38088,3
38090,2
38091,2
38100,2
38104,1
38108,1
38110,3
38118,1
38119,1
38120,1
38130,5
38133,6
38139,1
38145,1
38148,1
38150,1
38154,2
38159,1
38162,2
38166,3
38169,1
38177,1
38180,1
38184,3
38185,1
38187,1
38197,3
38203,2
38212,1
38222,8
38224,1
38244,2
38252,2
38253,2
38257,1
38258,2
38259,1
38269,8
38275,1
38278,1
38282,1
38292,1
38299,2
38300,1
38304,1
38310,1
38316,1
38326,1
38334,5
38352,1
38353,3
38359,1
38360,3
38362,1
38363,1
38367,1
38368,7
38380,2
38381,1
38383,1
38384,1
38389,5
38390,1
38391,17
38398,1
38399,3
38415,1
38417,1
38419,1
38422,1
38424,1
38429,2
38437,6
38443,1
38444,5
38446,2
38449,5
38452,2
38453,5
38460,1
38461,9
38488,1
38489,3
38492,1
38494,10
38495,10
38502,1
38507,1
38510,2
38516,1
38517,4
38518,2
38523,2
38537,2
38539,1
38540,1
38541,1
38542,1
38543,7
38548,3
38552,3
38554,13
38555,2
38560,4
38562,1
38571,1
38574,1
38575,1
38581,7
38583,2
38587,2
38596,1
38602,1
38610,1
38615,4
38616,2
38617,9
38622,1
38628,1
38629,1
38636,2
38638,1
38639,6
38643,1
38653,7
38663,2
38665,1
38666,1
38669,1
38671,1
38672,1
38675,7
38678,8
38679,1
38680,2
38681,1
38682,1
38683,4
38685,1
38688,5
38689,1
38692,1
38694,1
38703,4
38705,1
38709,1
38710,1
38719,2
38734,3
38764,3
38765,1
38766,4
38776,1
38788,1
38794,1
38798,4
38803,2
38810,1
38811,1
38819,11
38820,4
38821,1
38823,1
38828,1
38829,1
38835,1
38837,2
38845,1
38851,1
38853,2
38854,1
38859,6
38864,2
38870,1
38883,1
38896,1
38897,9
38900,6
38901,2
38904,3
38909,1
38910,7
38916,7
38918,1
38923,1
38932,1
38935,1
38936,1
38949,1
38951,2
38953,1
38961,5
38964,2
38965,1
38973,2
38976,1
38977,2
38978,1
38983,1
38986,1
38990,2
38991,1
39000,6
39003,5
39008,5
39012,1
39026,1
39035,2
39042,8
39043,9
39048,2
39050,1
39057,3
39067,1
39068,1
39075,2
39078,5
39085,5
39087,5
39096,7
39098,1
39102,2
39104,6
39105,1
39110,2
39117,1
39118,4
39131,1
39137,1
39142,1
39144,1
39148,3
39152,3
39154,3
39155,2
39157,4
39160,3
39161,4
39171,2
39179,3
39183,1
39186,3
39189,1
39190,1
39195,2
39199,2
39203,1
39208,1
39212,8
39218,1
39227,4
39239,1
39242,1
39244,3
39255,1
39265,7
39272,1
39276,1
39278,1
39281,2
39286,1
39287,3
39296,2
39297,2
39299,1
39300,1
39302,5
39304,7
39305,1
39309,1
39312,1
39316,12
39317,1
39318,1
39333,1
39337,2
39341,1
39346,1
39349,2
39364,1
39369,1
39370,3
39376,2
39380,1
39381,1
39386,2
39392,2
39400,1
39402,1
39403,1
39407,1
39413,1
39414,7
39417,2
39427,1
39434,1
39435,3
39443,3
39444,5
39450,2
39458,3
39461,1
39464,2
39469,2
39470,1
39473,1
