uid,total_loan_amount
48231,11.90649577
48229,14.4940202
48226,4.974842946
48225,18.60093728
48223,15.16870886
48219,4.974842946
48218,16.1684604
48215,11.87618222
48207,15.5591508
48205,9.267493645
48203,11.06272707
48196,5.722768363
48193,5.657311097
48189,5.657311097
48186,14.62408843
48162,5.292153929
48157,14.30763524
48155,6.316422771
48149,4.974842946
48137,6.722718659
48136,13.30862819
48134,92.17948135
48133,4.723016822
48128,16.58338142
48117,5.153538105
48112,5.722768363
48111,5.292153929
48110,14.14600323
48108,23.75897005
48095,3.862594545
48094,12.85141186
48093,17.16830509
48090,5.183845743
48086,9.584804628
48083,4.974842946
48075,15.59932329
48073,4.723016822
48065,4.974842946
48053,3.862594545
48048,23.14301344
48047,17.10284782
48046,10.6975699
48042,8.585611367
48040,4.723016822
48035,5.885770109
48031,10.01541906
48029,11.73761299
48027,69.40132981
48025,38.63385629
48022,9.267493645
48020,5.657311097
48018,10.61456374
48015,15.10335335
48014,13.12967479
48013,4.723016822
48006,5.292153929
48004,10.26699688
48003,6.584074882
47998,18.68818903
47997,5.722768363
47975,4.723016822
47973,16.10990999
47972,9.267493645
47971,5.836040761
47967,8.724196145
47954,4.227255494
47951,18.49056141
47944,15.88043433
47942,18.39653681
47937,5.292153929
47936,4.544373396
47930,14.67270271
47924,5.657311097
47923,5.292153929
47918,6.722718659
47917,5.405415974
47913,6.584074882
47892,11.1282154
47890,5.657311097
47888,5.292153929
47887,5.885770109
47884,13.20022267
47883,23.15542649
47882,9.414326661
47880,9.876554927
47877,5.292153929
47857,21.89392959
47843,3.975670565
47840,5.97467729
47837,3.862594545
47834,6.121545176
47831,38.88588896
47830,12.99159647
47829,5.292153929
47826,8.155245244
47823,6.33987127
47817,5.292153929
47811,14.9900137
47810,5.405415974
47804,5.885770109
47800,12.30682771
47798,6.405333138
47796,26.63766423
47794,5.931812567
47793,3.862594545
47787,6.722718659
47783,8.585301398
47781,22.75450702
47778,5.292153929
47774,70.58698518
47765,5.153538105
47758,11.87618222
47753,14.33227415
47742,25.14823795
47737,5.292153929
47721,10.01517075
47719,5.405415974
47715,11.03943959
47714,5.501180385
47713,10.69761131
47710,57.86550021
47706,5.292153929
47705,6.087953139
47703,5.292153929
47697,6.292054527
47693,5.722768363
47685,5.07059257
47684,25.57757074
47682,5.292153929
47679,4.723016822
47676,12.87826207
47664,57.53003767
47645,10.87629094
47642,16.78550579
47633,5.501180385
47632,3.862594545
47627,5.836040761
47618,5.405415974
47616,27.80960953
47615,9.015667521
47606,6.384269633
47598,5.836040761
47597,9.794407112
47596,10.58430786
47581,5.07059257
47540,4.723016822
47538,4.40582999
47526,16.30707622
47525,4.974842946
47524,11.56396452
47523,23.57521167
47522,4.292650699
47510,6.83599934
47506,12.1281015
47502,9.015667521
47501,6.183727411
47497,6.931777064
47488,11.61802396
47482,4.292650699
47479,38.19830498
47477,11.1282568
47474,6.153413856
47469,5.722768363
47468,17.32939693
47466,4.071302059
47465,11.86362513
47462,36.76409471
47453,26.18627032
47450,4.351813812
47445,32.71159558
47420,5.405415974
47417,4.723016822
47414,5.153538105
47407,6.014774739
47400,5.292153929
47398,14.73834273
47392,6.153413856
47391,20.91057508
47387,48.62727792
47386,5.584137011
47381,10.42199346
47377,10.44569203
47367,11.87618222
47363,4.351813812
47362,10.10195843
47360,5.405415974
47355,13.92559767
47354,6.405333138
47348,5.722768363
47345,15.07681217
47337,9.864051379
47336,18.25795203
47324,6.405333138
47323,4.809815297
47319,5.97467729
47316,12.95134134
47302,13.44739917
47300,5.292153929
47298,6.316422771
47297,8.794318881
47292,5.809599236
47290,16.69593118
47272,6.584074882
47265,39.92495466
47259,5.445509541
47257,6.405333138
47256,20.60314119
47255,22.14575571
47250,5.153538105
47249,4.723016822
47247,10.87629094
47245,9.851177864
47238,19.21772746
47237,9.719217078
47232,39.06422241
47231,4.723016822
47229,10.94946503
47224,25.59062974
47219,5.292153929
47206,5.781982259
47197,51.26680599
47195,5.836040761
47174,17.67459951
47165,43.97032061
47159,3.862594545
47157,26.18627032
47156,5.405415974
47150,5.722768363
47148,4.292650699
47138,16.55898515
47132,15.42053498
47131,7.014743673
47124,5.722768363
47123,10.58430786
47118,6.266691431
47117,19.74302888
47115,30.65331156
47114,10.15375553
47112,6.614389175
47107,5.722768363
47105,9.87678771
47097,6.405333138
47094,4.753317069
47085,3.862594545
47074,4.974842946
47071,6.014774739
47068,10.73767512
47062,4.351813812
47060,6.212630577
47055,5.153538105
47053,15.103224
47045,5.501180385
47044,6.153413856
47035,5.405415974
47029,12.01783979
47027,5.153538105
47026,22.88321093
47024,10.86061306
47020,44.7582943
47006,4.974842946
47005,47.05192538
46991,15.30634608
46980,16.31049049
46979,6.405333138
46962,13.28658603
46955,6.405333138
46952,4.974842946
46941,19.31297272
46931,6.212630577
46921,5.292153929
46918,50.32681673
46902,4.974842946
46901,11.44553673
46899,22.82561964
46893,17.57565649
46892,20.42480773
46867,4.292650699
46856,47.33233698
46853,10.98955299
46846,13.47157261
46845,6.183727411
46842,10.94946503
46840,10.87630647
46830,17.73133684
46827,5.292153929
46826,24.99671733
46824,6.153413856
46823,8.016753519
46822,12.81269466
46806,5.722768363
46804,11.01492229
46802,5.781982259
46798,23.50962338
46781,25.73790246
46772,16.31201233
46763,21.58666863
46761,17.74035984
46755,39.74202615
46742,22.66948547
46729,9.584804628
46728,4.723016822
46726,5.304455557
46720,5.722768363
46718,5.153538105
46717,46.27069918
46714,4.723016822
46711,10.88709273
46707,26.18673545
46705,5.722768363
46701,62.75238579
46700,18.26591751
46688,5.722768363
46681,6.722718659
46676,19.96538086
46672,6.05244065
46665,9.519905642
46650,11.0853174
46649,6.240248782
46648,3.862594545
46646,24.52221605
46642,4.974842946
46633,5.885770109
46625,12.0213656
46623,11.65459424
46621,28.22049265
46616,13.30862819
46603,6.722718659
46600,5.405415974
46599,11.87619154
46591,6.405333138
46588,6.501109382
46587,8.142604118
46585,34.84048325
46583,9.949961796
46580,8.615675455
46578,8.268424535
46571,6.501109382
46570,5.722768363
46568,8.406967941
46563,9.915035195
46555,5.292153929
46545,8.155245244
46543,18.30900077
46542,32.87414274
46541,5.722768363
46539,8.585301398
46533,3.862594545
46532,21.54367243
46529,5.722768363
46519,11.26683122
46518,15.98972383
46514,14.08648178
46511,10.47602333
46510,5.292153929
46509,5.781982259
46499,16.8509527
46496,5.931812567
46493,22.08905848
46492,5.07059257
46491,5.836040761
46485,5.492241446
46476,6.153413856
46475,8.698480689
46471,5.292153929
46468,9.772041874
46464,10.55895408
46455,30.04917483
46454,5.722768363
46449,5.292153929
46443,5.292153929
46442,5.781982259
46439,25.37080719
46430,10.1284328
46428,5.292153929
46427,6.153413856
46422,24.87421473
46420,14.49877563
46413,15.30732468
46412,5.614448346
46403,5.97467729
46395,12.81066628
46394,4.292650699
46382,14.85139787
46378,11.01492229
46372,6.014774739
46367,10.58436996
46361,4.292650699
46357,3.862594545
46353,33.07903668
46347,5.97467729
46343,5.722768363
46329,43.1532789
46327,17.17091277
46323,5.153538105
46318,6.405333138
46317,5.722768363
46315,5.292153929
46306,17.1706028
46305,5.722768363
46304,20.28246769
46303,6.153413856
46296,6.153413856
46294,4.974842946
46293,3.862594545
46287,9.015667521
46285,42.33723143
46283,5.501180385
46279,5.584137011
46269,21.39522262
46267,5.292153929
46266,20.95078427
46262,17.70166202
46261,5.885770109
46258,18.71352729
46239,4.974842946
46237,10.20155571
46236,5.657311097
46234,47.64952381
46222,4.544373396
46220,10.65482939
46210,6.212630577
46203,4.544373396
46198,5.836040761
46195,8.155245244
46190,5.97467729
46186,5.657311097
46184,62.70443261
46183,6.722718659
46182,12.30682771
46178,6.584074882
46173,3.862594545
46172,4.723016822
46167,33.41243165
46166,6.405333138
46165,4.154158974
46164,6.445431881
46163,10.83619608
46158,6.240248782
46148,6.405333138
46138,14.99006543
46129,5.292153929
46128,5.885770109
46124,5.722768363
46123,26.88548562
46122,23.32171895
46117,37.53977505
46114,6.292054527
46106,25.57452846
46100,4.723016822
46097,5.657311097
46093,5.292153929
46090,10.69761131
46088,5.722768363
46080,5.722768363
46075,5.31651835
46072,5.931812567
46071,5.052586821
46066,5.836040761
46050,4.40582999
46042,11.55882983
46041,11.2239665
46039,3.862594545
46035,6.087953139
46033,15.30732468
46032,9.585362908
46030,4.292650699
46028,16.73769066
46026,9.697859768
46022,3.862594545
46019,6.292054527
46014,4.974842946
46002,5.722768363
46000,16.9101666
45996,4.544373396
45992,4.292650699
45989,10.51054602
45987,116.071548
45985,5.292153929
45984,6.087953139
45980,5.153538105
45979,5.97467729
45976,10.58430786
45974,4.723016822
45960,15.87646179
45952,16.73189887
45951,13.56014434
45950,10.87643068
45947,4.723016822
45942,6.014774739
45941,6.316422771
45940,4.974842946
45939,5.722768363
45938,5.97467729
45933,19.2826644
45928,5.722768363
45915,5.781982259
45910,17.44310567
45908,5.292153929
45903,10.44569203
45899,16.73769066
45898,5.931812567
45894,10.44569203
45886,8.585301398
45881,30.64921211
45877,9.446033644
45875,5.781982259
45872,4.974842946
45868,6.153413856
45854,44.03720173
45853,12.42010529
45849,13.47157261
45847,8.585301398
45843,5.153538105
45828,4.227255494
45826,23.4555344
45823,34.99382153
45816,15.96439593
45815,20.60345116
45814,5.304455557
45810,5.722768363
45808,9.267493645
45802,6.722718659
45795,12.02954948
45794,17.62998432
45792,4.544373396
45788,5.07059257
45781,5.501180385
45776,5.292153929
45773,17.30594788
45769,15.45037818
45766,5.405415974
45758,12.22672437
45754,5.781982259
45750,4.723016822
45749,4.723016822
45748,9.088746792
45747,16.73769066
45743,5.657311097
45742,17.6292952
45726,5.212743531
45722,51.51180839
45717,6.05244065
45716,4.974842946
45714,6.535635912
45707,5.722768363
45702,22.89107345
45701,6.014774739
45700,5.292153929
45697,4.723016822
45689,16.15638318
45686,6.266691431
45679,4.974842946
45672,6.781937074
45671,5.405415974
45668,5.464626106
45667,9.015667521
45666,8.748174223
45664,17.58917002
45663,5.722768363
45662,28.39225384
45658,15.5591508
45657,12.69961864
45654,19.02329685
45644,5.405415974
45640,4.974842946
45638,19.46229025
45629,15.98976524
45627,5.781982259
45624,27.10438308
45617,4.723016822
45612,5.722768363
45604,10.44569203
45596,5.781982259
45589,9.003292112
45582,5.584137011
45581,47.33590663
45575,10.15375553
45566,14.85160478
45561,11.12818434
45554,4.292650699
45548,5.722768363
45546,5.292153929
45541,5.501180385
45536,8.155245244
45534,4.974842946
45531,25.86837184
45502,5.153538105
45501,15.88043433
45500,13.38139749
45491,4.974842946
45486,14.30782145
45474,30.63425567
45469,6.584074882
45465,55.59259779
45464,51.37836968
45459,20.57438349
45458,8.406967941
45454,6.153413856
45453,8.155245244
45452,17.36165145
45448,15.81218621
45439,6.014774739
45435,4.974842946
45430,4.974842946
45425,8.142604118
45419,6.153413856
45417,5.885770109
45415,5.710216983
45411,6.501109382
45405,11.50475062
45402,8.155245244
45392,5.292153929
45383,5.657311097
45376,14.4469024
45368,5.153538105
45367,4.292650699
45362,17.17091277
45361,5.722768363
45358,6.014774739
45357,11.69748707
45352,17.17122273
45351,53.19398089
45349,26.51871191
45345,5.885770109
45341,4.723016822
45340,12.26956249
45330,18.60103043
45323,15.103224
45308,5.722768363
45307,11.44556779
45304,19.93347282
45296,22.32398574
45292,4.723016822
45291,12.30682771
45287,5.292153929
45283,5.931812567
45263,10.01517075
45262,11.61804655
45256,6.722718659
45255,10.69239321
45254,11.16831284
45239,5.292153929
45234,5.584137011
45233,14.96490047
45232,5.226703564
45228,8.155245244
45223,4.292650699
45222,4.584447562
45218,13.30862819
45210,3.862594545
45195,4.974842946
45183,6.153413856
45182,3.862594545
45179,31.30761956
45166,16.76206105
45164,44.82548586
45162,6.05244065
45161,22.57895742
45155,13.73868434
45143,3.862594545
45139,5.226703564
45133,98.73096608
45130,6.483098934
45122,5.292153929
45117,6.770536322
45110,4.227255494
45101,5.501180385
45100,5.292153929
45094,4.974842946
45088,36.04557427
45078,5.781982259
45074,5.292153929
45073,6.153413856
45067,5.292153929
45066,18.30687742
45062,27.9940067
45051,51.8849615
45050,5.501180385
45038,18.1688179
45037,5.97467729
45036,11.24144811
45035,5.836040761
45029,15.88043433
45028,15.39010111
45017,11.44553673
45005,22.89107345
45002,5.614448346
44994,10.58430786
44992,3.862594545
44991,13.37879973
44987,5.405415974
44986,5.501180385
44984,3.975670565
44979,8.837437491
44978,5.292153929
44969,29.58981823
44963,6.014774739
44960,23.18502831
44956,5.781982259
44955,5.722768363
44953,4.974842946
44952,10.6975699
44946,5.501180385
44944,4.723016822
44940,5.722768363
44939,42.92650699
44916,4.974842946
44913,16.40461327
44911,10.25104945
44908,9.697911501
44906,5.292153929
44902,5.153538105
44901,9.267493645
44881,27.29075318
44880,5.722768363
44875,5.722768363
44869,4.974842946
44867,4.723016822
44865,5.292153929
44862,5.722768363
44857,13.01196325
44853,5.584137011
44847,5.722768363
44831,6.05244065
44824,10.94946503
44820,17.08891093
44818,9.446033644
44802,5.405415974
44796,9.317735885
44787,11.15857036
44785,5.836040761
44784,3.862594545
44783,10.87630647
44782,13.44543732
44780,4.974842946
44778,5.836040761
44769,10.44569203
44767,11.44553673
44765,8.585301398
44763,8.016753519
44761,29.92247702
44757,25.2908767
44755,42.71920851
44753,11.44556779
44745,8.837024095
44741,5.722768363
44740,29.88149091
44739,6.643293014
44738,12.69961864
44737,66.52452954
44736,5.97467729
44733,5.722768363
44727,15.88043433
44720,3.862594545
44716,13.56014434
44715,5.292153929
44703,21.14336544
44702,3.862594545
44698,17.16830509
44697,3.862594545
44695,5.292153929
44688,9.446033644
44674,14.87674131
44666,3.862594545
44664,18.24984337
44661,4.974842946
44654,29.806224
44651,5.292153929
44650,5.885770109
44647,5.501180385
44646,37.67871416
44644,4.723016822
44641,14.92452884
44634,14.30806976
44630,5.153538105
44629,11.81072495
44625,38.79143907
44621,4.292650699
44607,5.584137011
44604,10.75682521
44597,4.782208137
44594,10.44569203
44592,4.292650699
44590,5.292153929
44589,6.087953139
44576,11.58778364
44575,4.974842946
44569,5.836040761
44566,6.266691431
44563,5.292153929
44562,6.405333138
44556,31.37648108
44547,10.44578519
44531,22.50830003
44530,3.862594545
44528,5.722768363
44520,6.584074882
44519,6.316422771
44499,24.50933347
44498,17.05113834
44496,5.405415974
44491,5.292153929
44486,16.73769066
44483,9.584618422
44473,4.544373396
44469,5.292153929
44465,21.28191917
44455,5.97467729
44453,8.585301398
44450,14.99026201
44443,5.292153929
44442,5.292153929
44438,24.89610185
44434,6.722718659
44431,5.07059257
44426,5.292153929
44412,22.47275334
44409,14.87695856
44408,11.44553673
44399,5.885770109
44397,5.292153929
44391,5.97467729
44384,5.931812567
44380,6.266691431
44376,14.9900137
44375,16.8144872
44371,5.621800638
44367,5.292153929
44366,12.30682771
44364,5.722768363
44355,3.862594545
44346,9.20209844
44345,5.836040761
44338,9.697859768
44336,29.66271641
44329,6.464550799
44313,4.292650699
44309,17.67404819
44307,4.544373396
44299,6.292054527
44292,4.292650699
44288,6.014774739
44286,15.82335635
44274,25.7279216
44261,26.43861295
44260,5.722768363
44259,11.15849148
44253,31.61430775
44251,4.723016822
44246,5.722768363
44236,5.292153929
44226,8.129829539
44208,34.33661018
44202,18.02959608
44199,5.292153929
44198,5.781982259
44196,5.153538105
44193,5.836040761
44191,5.501180385
44189,5.885770109
44186,140.7736282
44180,5.722768363
44169,4.723016822
44164,10.30715383
44161,11.1282568
44157,10.44606456
44155,5.292153929
44154,11.44553673
44148,23.60562342
44147,15.16975966
44145,11.72181087
44142,4.723016822
44141,15.87646179
44133,4.723016822
44128,4.292650699
44123,5.722768363
44119,10.02754542
44117,51.92053141
44115,4.292650699
44102,5.153538105
44095,10.58430786
44089,6.153413856
44088,8.155245244
44086,5.722768363
44082,4.071302059
44077,73.82415591
44067,6.087953139
44062,8.155245244
44061,7.72518909
44059,14.99026201
44031,3.862594545
44027,5.722768363
44023,12.61076877
44017,3.862594545
44014,78.51291064
44005,4.292650699
43990,6.405333138
43988,9.446033644
43982,11.26683122
43976,8.155245244
43974,36.3576485
43960,28.64647061
43959,4.292650699
43958,11.46990712
43945,10.01517075
43930,6.212630577
43926,5.677682332
43924,4.974842946
43917,42.07618803
43912,15.33180375
43911,5.885770109
43907,10.01541906
43903,10.98955299
43897,38.63385629
43896,9.493849343
43895,6.722718659
43894,10.29729613
43893,20.93930788
43885,5.97467729
43884,11.01492229
43875,5.501180385
43872,5.501180385
43861,9.446188804
43855,52.92153929
43848,10.44569203
43844,9.949685892
43837,8.585301398
43833,4.723016822
43830,4.292650699
43823,9.697859768
43822,3.862594545
43819,4.723016822
43806,16.62936472
43802,41.43771798
43791,4.723016822
43790,10.07463296
43781,14.78956103
43765,22.86793163
43761,46.81808821
43748,4.227255494
43730,4.154158974
43726,8.585301398
43725,32.20038551
43723,8.089850039
43714,9.015667521
43711,22.32199846
43710,19.10383476
43707,4.723016822
43702,11.44556779
43701,5.501180385
43697,5.722768363
43696,5.722768363
43695,36.48983764
43677,26.90622866
43676,10.12838105
43669,6.405333138
43660,5.722768363
43658,3.862594545
43655,5.153538105
43643,20.93966142
43638,11.00237218
43629,6.153413856
43628,5.885770109
43620,5.292153929
43605,20.42480773
43601,5.292153929
43596,11.01492229
43592,12.07965344
43589,11.58778364
43583,5.501180385
43580,19.03099343
43579,4.723016822
43575,6.153413856
43561,20.75309418
43560,18.46170117
43553,4.723016822
43551,4.544373396
43550,34.10146444
43549,11.55471528
43543,34.1136378
43540,5.405415974
43538,16.91061441
43534,5.722768363
43533,5.07059257
43532,40.00012392
43530,18.78490504
43529,5.722768363
43527,5.722768363
43524,8.69853237
43520,5.226703564
43514,10.47602333
43513,12.69961864
43501,6.33987127
43494,5.722768363
43482,23.60588983
43475,9.697859768
43466,12.30682771
43465,25.40006407
43449,5.836040761
43446,11.01492229
43442,16.74132174
43434,6.316422771
43432,5.836040761
43428,4.723016822
43412,4.292650699
43411,28.23274363
43404,63.0837341
43399,17.67490948
43395,12.44820591
43393,6.087953139
43389,5.722768363
43388,5.292153929
43377,15.78567489
43372,5.781982259
43371,6.153413856
43364,5.722768363
43362,6.405333138
43355,4.753317069
43348,9.876554927
43342,5.292153929
43338,15.87646179
43332,6.153413856
43331,9.697859768
43328,26.75314078
43323,6.643293014
43320,10.58430786
43318,8.585301398
43315,12.01783979
43301,11.12818434
43299,5.722768363
43298,14.55964757
43292,25.89479894
43287,6.121545176
43279,5.153538105
43277,8.155245244
43260,5.722768363
43257,5.722768363
43255,5.97467729
43254,22.54845916
43250,10.14118514
43240,20.74304683
43236,8.155245244
43227,11.94935458
43223,11.08540391
43222,4.723016822
43215,4.723016822
43214,24.14322493
43208,5.405415974
43203,4.622092928
43200,5.405415974
43198,17.49797738
43195,21.13074182
43189,12.96506054
43184,4.974842946
43182,9.015667521
43172,4.723016822
43166,9.015667521
43159,5.153538105
43150,10.01541906
43145,9.363243269
43140,13.12967479
43138,5.153538105
43129,5.292153929
43128,10.94952024
43126,6.405333138
43121,9.875809437
43118,5.657311097
43116,5.292153929
43115,14.7075937
43112,4.974842946
43108,6.501109382
43100,5.584137011
43096,6.483098934
43095,10.01513971
43085,4.723016822
43082,35.43336196
43079,13.73868434
43078,5.153538105
43066,9.213956723
43052,5.722768363
43049,5.501180385
43034,5.292153929
43029,8.155245244
43024,30.11759133
43021,10.44569203
43018,3.862594545
43015,15.87646179
43010,15.30732468
43009,5.836040761
43008,13.38181089
43002,5.279603817
43000,10.01517075
42996,5.781982259
42989,8.572837341
42987,6.212630577
42982,55.80445909
42978,5.292153929
42977,11.30690537
42965,4.8616016
42964,9.446033644
42963,5.292153929
42955,4.455523524
42953,5.781982259
42938,5.153538105
42913,17.10284782
42912,14.42103175
42889,11.01492229
42887,5.97467729
42885,6.153413856
42883,5.501180385
42880,5.885770109
42877,8.585301398
42874,5.722768363
42871,32.20038551
42840,5.722768363
42838,3.862594545
42825,6.153413856
42812,5.405415974
42807,3.862594545
42802,31.25708458
42794,4.292650699
42778,6.362466936
42774,11.58420846
42772,15.85120116
42761,28.99632168
42760,12.01783979
42755,24.64504275
42754,5.836040761
42750,10.26699688
42744,20.53399375
42742,5.153538105
42730,10.01517075
42725,14.51664173
42718,4.974842946
42715,5.836040761
42709,10.87637634
42702,5.781982259
42700,10.98961768
42699,46.92830625
42698,3.862594545
42695,21.15097703
42679,6.483098934
42676,4.292650699
42672,14.35551588
42668,4.974842946
42666,4.351813812
42662,5.722768363
42661,5.722768363
42657,9.83145755
42655,6.014774739
42654,3.862594545
42650,28.10279715
42646,16.01446157
42635,115.8778363
42631,3.862594545
42625,26.25395972
42624,5.292153929
42623,5.722768363
42620,17.46306642
42618,10.19319233
42608,24.41557646
42607,5.226703564
42603,10.2462652
42598,6.292054527
42594,18.02959608
42593,3.862594545
42557,6.05244065
42543,11.12834996
42542,6.384269633
42538,4.292650699
42535,4.292650699
42534,16.73769066
42530,10.30707621
42528,14.85163066
42517,5.885770109
42516,29.1499916
42508,5.584137011
42507,6.014774739
42497,21.96444435
42496,11.07413619
42494,17.64675881
42488,21.88858255
42476,5.885770109
42475,5.405415974
42467,5.722768363
42457,70.84525233
42434,11.69744565
42426,3.862594545
42425,15.3316891
42422,89.89054101
42421,5.722768363
42411,4.071302059
42397,4.8616016
42395,57.00155463
42386,5.722768363
42383,4.723016822
42378,6.153413856
42374,14.42103175
42373,5.931812567
42362,4.974842946
42361,3.862594545
42360,8.724196145
42358,12.95134134
42356,6.153413856
42354,88.83967453
42347,4.974842946
42338,32.72172206
42334,6.464550799
42328,21.16861572
42325,5.405415974
42319,40.44810532
42316,5.722768363
42311,6.153413856
42304,5.722768363
42297,6.087953139
42295,10.87629094
42293,5.292153929
42292,59.00111811
42287,5.722768363
42285,5.405415974
42283,6.405333138
42279,15.24211573
42278,5.292153929
42276,3.862594545
42273,6.240248782
42270,6.405333138
42269,6.425705932
42265,9.94978937
42263,14.30782145
42253,5.509992544
42249,11.88848141
42247,6.722718659
42231,5.722768363
42228,10.44578519
42223,11.87618222
42220,4.292650699
42211,4.974842946
42208,8.776251902
42206,9.632430099
42204,4.292650699
42202,19.64754566
42194,4.292650699
42192,3.862594545
42186,5.781982259
42180,23.68837024
42173,23.77516861
42171,11.0853174
42168,5.657311097
42164,6.183727411
42162,6.153413856
42156,28.72869804
42148,28.15961267
42146,33.22858151
42134,14.12899182
42128,4.974842946
42124,5.781982259
42122,3.862594545
42119,9.267493645
42113,5.722768363
42111,17.67404819
42103,5.292153929
42101,5.722768363
42100,8.585611367
42098,6.153413856
42095,6.153413856
42093,3.975670565
42080,8.837024095
42077,4.723016822
42071,14.92176304
42060,19.74302888
42058,6.33987127
42057,4.292650699
42056,28.18325844
42051,9.644576804
42050,6.153413856
42043,5.722768363
42014,11.01492229
42013,12.87826207
42011,12.30682771
42009,17.16830509
42008,30.64888667
42004,5.226703564
42001,29.75843499
41997,14.24223316
41991,9.768330256
41990,15.24897242
41988,10.98955299
41987,6.316422771
41979,12.44789594
41978,5.405415974
41975,3.862594545
41971,5.405415974
41970,6.212630577
41966,5.121675962
41963,5.292153929
41960,4.292650699
41959,5.703844915
41950,15.2819709
41947,4.974842946
41938,5.931812567
41936,49.58042703
41931,10.87006247
41923,16.80810351
41916,14.73818757
41913,5.153538105
41908,13.8777653
41896,5.405415974
41895,4.292650699
41888,13.16814976
41886,13.12998476
41879,4.723016822
41877,6.153413856
41876,9.697859768
41874,25.64205109
41869,5.97467729
41867,6.895217943
41866,31.19286547
41859,5.584137011
41858,6.316422771
41857,28.36724757
41845,34.32749367
41843,10.48340224
41839,5.97467729
41838,9.876554927
41830,10.32635566
41829,18.71217638
41828,17.16830509
41825,9.267493645
41822,6.362466936
41819,12.44820591
41804,81.11448544
41802,5.722768363
41798,4.723016822
41797,16.99226934
41794,7.72518909
41793,5.405415974
41791,23.02573346
41788,6.014774739
41781,13.99051047
41778,6.405333138
41770,13.03672773
41768,28.68236959
41764,4.292650699
41760,5.405415974
41757,4.974842946
41754,33.88244305
41747,14.78627861
41746,15.01535713
41741,11.44556779
41726,16.10298588
41717,9.697859768
41716,4.292650699
41714,8.406967941
41711,32.01960981
41709,6.74708738
41708,11.77154022
41707,35.02370781
41706,5.722768363
41702,5.722768363
41699,22.71478939
41696,11.12818434
41694,5.722768363
41689,4.723016822
41686,9.267390218
41682,3.862594545
41681,11.30695196
41676,12.61796466
41675,5.464626106
41668,4.40582999
41655,15.97303575
41653,6.05244065
41650,3.975670565
41649,5.292153929
41646,12.30682771
41644,3.862594545
41642,4.974842946
41637,9.01613265
41636,5.384355326
41634,5.657311097
41631,26.12132285
41617,4.974842946
41612,5.153538105
41607,4.292650699
41606,24.68472502
41605,4.974842946
41602,6.014774739
41596,5.501180385
41594,5.722768363
41592,10.01517075
41591,5.781982259
41590,13.38139749
41580,18.03133504
41576,4.723016822
41575,8.933187115
41573,4.292650699
41571,13.44721297
41561,12.55875217
41552,16.73769066
41548,6.014774739
41547,5.690901317
41545,5.657311097
41544,17.1029686
41542,17.89028157
41541,25.20743867
41539,5.292153929
41537,24.27867037
41536,10.8108492
41524,8.268424535
41515,4.292650699
41514,9.584804628
41511,5.226703564
41510,10.70272436
41501,5.722768363
41497,6.05244065
41492,5.885770109
41474,4.292650699
41462,5.292153929
41461,17.53349332
41449,6.153413856
41433,4.544373396
41432,3.862594545
41425,5.501180385
41424,12.58410905
41423,24.11873636
41422,16.10298588
41417,16.20632104
41410,11.87618222
41403,22.35215083
41401,10.62297542
41398,4.974842946
41395,5.781982259
41394,4.071302059
41392,9.584804628
41390,7.72518909
41388,206.1528945
41384,6.212630577
41376,5.292153929
41374,13.16814976
41367,9.949685892
41359,5.292153929
41358,4.292650699
41350,6.153413856
41341,5.722768363
41336,4.544373396
41331,6.153413856
41325,6.384269633
41322,4.974842946
41321,11.87618222
41320,5.722768363
41318,5.584137011
41317,5.292153929
41315,9.584618422
41312,10.44569203
41309,11.56396452
41289,30.13331703
41280,4.584447562
41279,6.584074882
41277,4.974842946
41274,3.862594545
41266,26.47897211
41256,17.19874287
41253,10.87629094
41244,5.292153929
41241,38.63385629
41238,5.292153929
41228,5.153538105
41227,4.8616016
41220,5.722768363
41219,4.723016822
41218,13.05065618
41217,17.0297048
41215,11.95244458
41213,11.44553673
41211,4.657587153
41208,17.16830509
41202,5.722768363
41198,10.44569203
41195,9.128846812
41192,13.06934034
41169,27.76590433
41165,4.292650699
41164,3.862594545
41158,30.93802824
41154,5.153538105
41147,4.974842946
41146,5.97467729
41144,20.60345116
41133,5.405415974
41126,5.722768363
41125,5.962125487
41124,5.836040761
41122,6.087953139
41114,5.722768363
41112,4.953785867
41110,12.01783979
41101,5.836040761
41099,7.72518909
41088,11.1282154
41070,4.723016822
41062,6.05244065
41055,21.65025839
41051,4.723016822
41048,4.974842946
41046,12.55875217
41041,5.405415974
41036,4.544373396
41027,10.01517075
41024,10.53258366
41023,21.08371808
41020,5.722768363
41019,15.88080816
41015,3.862594545
41014,23.43675102
41012,5.722768363
41009,5.292153929
41007,10.69761131
40995,15.36650188
40993,18.03133504
40987,10.22419721
40983,5.781982259
40981,37.26043147
40980,43.02604794
40978,48.90583719
40974,11.86362513
40970,5.292153929
40969,3.862594545
40968,5.931812567
40967,4.544373396
40965,10.58430786
40962,11.87622881
40955,30.90928714
40951,20.39537793
40946,5.292153929
40945,10.39928537
40935,17.22042501
40934,5.722768363
40928,5.722768363
40923,5.722768363
40918,6.425705932
40915,17.85279504
40913,10.51996064
40911,58.21369322
40910,35.45096963
40907,14.10945872
40896,4.974842946
40890,23.3521239
40888,14.97435768
40887,4.723016822
40877,24.57481833
40872,6.405333138
40867,10.98961768
40865,5.292153929
40859,24.11873636
40854,6.518612438
