uid,total
24319,1
24320,2
24322,3
24326,1
24336,1
24353,2
24354,2
24358,4
24360,3
24361,2
24363,2
24392,4
24393,1
24412,4
24422,3
24433,1
24438,1
24441,1
24444,6
24445,3
24448,1
24465,1
24467,6
24469,3
24471,2
24476,4
24477,1
24478,1
24479,2
24481,2
24482,1
24487,1
24490,4
24491,1
24499,1
24509,4
24510,3
24518,1
24521,1
24524,2
24525,1
24531,1
24536,3
24539,1
24542,3
24546,1
24548,2
24549,3
24550,5
24555,1
24562,10
24580,1
24581,1
24582,2
24583,2
24584,3
24587,2
24591,1
24593,1
24597,8
24603,1
24610,4
24619,4
24624,3
24629,1
24631,9
24636,3
24643,6
24645,2
24655,3
24664,1
24667,1
24669,8
24671,8
24672,3
24673,1
24675,1
24676,4
24678,1
24680,4
24682,1
24684,1
24686,3
24690,1
24701,2
24706,1
24713,2
24715,5
24720,1
24722,2
24723,1
24733,2
24735,8
24743,1
24746,2
24764,4
24766,5
24768,1
24769,1
24774,3
24783,4
24785,7
24787,2
24790,5
24793,1
24795,1
24799,4
24802,1
24806,1
24810,2
24814,2
24822,5
24827,2
24828,1
24832,1
24834,1
24836,1
24841,1
24849,1
24852,2
24853,1
24859,2
24860,1
24861,1
24863,1
24870,5
24873,1
24875,3
24876,4
24881,1
24883,1
24893,1
24904,1
24911,1
24918,1
24920,1
24927,1
24932,2
24934,12
24941,1
24946,1
24952,1
24957,1
24960,1
24962,3
24964,6
24967,2
24973,1
24980,4
24981,12
24983,1
24987,2
24991,6
24992,7
24993,1
24994,1
25000,1
25001,1
25005,1
25013,1
25018,6
25021,1
25022,3
25024,1
25027,1
25029,1
25030,1
25031,7
25036,2
25041,2
25042,1
25044,2
25047,1
25048,1
25050,2
25061,3
25062,1
25073,2
25077,3
25082,5
25099,1
25100,1
25104,1
25106,1
25109,1
25113,7
25118,1
25127,6
25128,3
25134,1
25135,1
25136,1
25142,3
25144,1
25154,1
25155,1
25157,2
25162,1
25166,1
25181,1
25182,5
25183,1
25187,1
25192,1
25198,2
25202,1
25217,1
25219,3
25220,1
25225,1
25230,2
25232,1
25234,1
25237,1
25238,1
25239,1
25240,4
25241,3
25252,3
25258,1
25269,3
25270,3
25271,1
25281,4
25284,1
25289,2
25297,2
25299,3
25301,3
25305,1
25308,5
25311,1
25312,6
25317,1
25325,1
25338,1
25339,2
25351,1
25354,1
25356,2
25358,24
25366,1
25368,1
25370,1
25376,1
25378,4
25382,4
25389,1
25396,1
25403,1
25404,1
25405,1
25409,2
25410,1
25411,2
25419,1
25420,1
25421,1
25423,2
25426,1
25427,1
25432,2
25435,1
25437,1
25439,1
25441,4
25442,3
25445,1
25458,1
25459,2
25461,1
25463,2
25464,1
25469,2
25470,2
25475,3
25477,1
25484,2
25485,1
25486,1
25488,1
25490,1
25499,1
25503,1
25510,1
25512,2
25515,2
25516,1
25521,3
25524,1
25525,1
25526,4
25531,2
25533,12
25540,9
25554,1
25556,4
25557,1
25559,2
25560,8
25565,1
25566,1
25580,1
25584,1
25587,1
25599,1
25611,2
25612,1
25615,4
25617,5
25636,4
25637,4
25648,1
25650,2
25658,2
25662,1
25664,1
25666,1
25669,1
25676,1
25696,2
25699,1
25708,2
25712,2
25719,1
25722,1
25723,6
25726,5
25730,5
25734,6
25737,2
25738,1
25743,2
25745,1
25752,1
25754,1
25762,4
25767,2
25769,1
25770,3
25776,1
25783,1
25790,1
25798,1
25802,1
25811,1
25814,1
25820,4
25821,1
25823,2
25824,1
25825,1
25826,1
25829,4
25831,1
25833,3
25837,1
25846,3
25848,1
25852,1
25862,4
25867,1
25871,1
25874,2
25877,3
25880,1
25891,6
25893,1
25901,4
25910,19
25911,1
25919,1
25921,5
25923,3
25924,1
25925,1
25929,2
25935,2
25949,2
25950,1
25953,5
25955,1
25960,2
25962,6
25963,5
25982,1
25984,1
25986,1
25989,2
25998,1
26002,2
26005,6
26007,1
26015,6
26016,1
26019,2
26032,2
26038,7
26052,2
26055,1
26060,3
26066,1
26067,1
26073,1
26074,1
26075,4
26079,2
26081,17
26082,1
26087,2
26088,1
26098,2
26112,2
26113,4
26114,2
26118,1
26122,1
26130,1
26141,1
26146,1
26151,2
26156,1
26158,1
26159,1
26165,1
26169,1
26172,1
26176,1
26179,1
26181,2
26182,1
26191,1
26194,1
26195,4
26196,2
26197,1
26198,2
26204,1
26207,1
26212,2
26218,3
26221,4
26224,1
26226,1
26229,2
26257,1
26258,4
26262,2
26264,5
26268,4
26272,2
26274,2
26279,2
26286,1
26293,1
26294,1
26297,2
26298,1
26300,1
26303,1
26308,8
26309,2
26310,11
26316,1
26317,1
26318,1
26321,1
26328,1
26331,4
26352,1
26354,2
26356,1
26359,1
26360,7
26364,2
26370,5
26377,2
26378,2
26391,1
26396,2
26404,2
26409,5
26410,6
26414,1
26416,1
26419,4
26421,1
26424,2
26429,1
26433,4
26434,1
26442,1
26446,1
26447,1
26457,1
26460,1
26461,3
26462,5
26463,1
26466,1
26475,1
26476,1
26483,2
26487,1
26489,1
26491,1
26497,6
26503,1
26507,4
26508,2
26510,1
26514,1
26530,1
26536,12
26539,3
26542,2
26546,1
26550,1
26551,1
26556,1
26558,1
26565,1
26569,2
26571,2
26578,1
26579,2
26581,3
26588,5
26596,4
26597,1
26600,1
26601,3
26605,4
26610,3
26618,6
26619,1
26627,3
26628,1
26630,1
26632,10
26636,1
26640,1
26655,6
26656,3
26659,1
26660,7
26664,1
26668,1
26681,2
26688,1
26694,1
26695,1
26696,1
26708,1
26716,1
26725,15
26731,1
26734,1
26741,1
26752,3
26764,1
26765,3
26767,2
26773,8
26778,1
26780,3
26784,2
26791,2
26793,2
26796,1
26800,1
26802,1
26821,4
26826,1
26827,2
26834,2
26836,1
26845,1
26852,1
26858,1
26860,1
26865,1
26868,2
26869,1
26874,1
26877,1
26878,2
26881,1
26882,1
26883,2
26888,2
26894,1
26895,1
26904,1
26905,3
26910,1
26911,1
26917,4
26922,1
26929,16
26933,3
26935,1
26937,7
26948,2
26949,2
26951,7
26953,6
26956,3
26958,1
26959,3
26961,1
26966,1
26970,21
26971,1
26973,1
26981,1
26983,6
26986,4
26988,1
26993,2
26998,1
27002,1
27005,1
27012,2
27013,2
27015,1
27016,1
27017,2
27018,1
27021,1
27022,1
27029,1
27030,2
27033,1
27040,1
27045,3
27046,1
27047,4
27049,3
27053,1
27055,3
27059,1
27076,3
27086,6
27087,5
27089,1
27094,1
27101,1
27105,6
27108,2
27110,2
27113,7
27116,1
27123,6
27127,1
27130,1
27149,1
27157,4
27159,2
27162,2
27166,1
27179,4
27184,3
27185,1
27188,6
27191,7
27192,4
27194,3
27196,6
27199,1
27200,1
27205,2
27207,1
27211,1
27215,1
27221,4
27222,1
27223,5
27227,1
27228,1
27231,1
27233,1
27241,2
27251,4
27253,1
27259,1
27262,3
27273,1
27276,1
27278,1
27288,1
27291,2
27293,4
27297,1
27310,1
27315,2
27321,1
27324,1
27325,1
27330,1
27333,1
27335,14
27338,10
27340,1
27341,3
27343,2
27351,3
27357,1
27359,4
27362,1
27369,1
27375,1
27379,1
27382,7
27386,1
27392,1
27396,2
27398,1
27399,1
27401,1
27408,1
27409,1
27411,3
27413,4
27415,1
27416,3
27417,4
27425,4
27431,1
27433,1
27434,1
27441,2
27447,1
27449,1
27450,1
27451,3
27452,1
27471,3
27475,1
27476,2
27483,4
27490,1
27492,1
27495,1
27502,2
27505,1
27506,1
27507,1
27509,1
27518,1
27520,7
27521,2
27528,1
27529,1
27537,4
27538,1
27539,2
27541,1
27548,2
27553,2
27555,1
27559,2
27565,7
27568,2
27573,1
27576,1
27580,1
27585,1
27600,2
27601,3
27604,1
27606,1
27607,1
27611,5
27614,2
27615,2
27620,1
27629,1
27630,1
27636,1
27639,3
27642,1
27644,1
27645,2
27648,1
27664,1
27667,58
27669,1
27670,1
27676,1
27678,1
27685,1
27690,2
27698,1
27700,1
27706,1
27707,1
27717,3
27720,4
27725,1
27729,1
27730,2
27735,3
27739,5
27742,4
27744,1
27747,1
27749,3
27752,1
27756,1
27757,1
27760,3
27763,1
27765,2
27766,5
27767,2
27770,1
27789,2
27792,2
27801,2
27809,3
27811,3
27820,3
27828,2
27834,17
27839,9
27840,2
27845,1
27846,5
27850,2
27854,3
27861,2
27866,5
27873,2
27877,2
27879,1
27883,1
27884,2
27891,1
27900,1
27902,1
27906,1
27908,1
27909,1
27915,1
27917,1
27919,5
27932,1
27938,1
27939,1
27946,1
27955,4
27961,3
27971,1
27976,14
27985,4
27988,6
27989,4
27991,1
28001,5
28003,2
28014,5
28017,1
28018,3
28031,4
28032,1
28040,3
28042,2
28043,2
28049,1
28061,2
28066,2
28073,1
28081,5
28085,1
28087,6
28096,1
28097,1
28100,1
28101,10
28108,1
28109,1
28111,1
28119,1
28120,1
28149,5
28150,1
28155,5
28156,1
28162,1
28163,3
28164,5
28169,8
28178,1
28182,1
28184,4
28186,2
28190,5
28193,10
28196,3
28208,2
28209,1
28211,3
28215,1
28217,1
28224,1
28225,1
28227,1
28229,1
28244,1
28246,2
28254,1
28256,1
28261,8
28272,4
28273,1
28274,1
28288,2
28293,1
28294,1
28295,1
28300,4
28302,1
28303,1
28322,6
28324,1
28349,1
28352,2
28353,2
28360,1
28369,1
28370,1
28372,1
28382,3
28385,1
28387,3
28391,2
28394,2
28397,1
28398,7
28400,1
28407,1
28413,3
28419,2
28422,1
28426,4
28428,5
28430,2
28434,3
28436,2
28437,1
28439,2
28443,3
28446,1
28447,6
28449,1
28457,2
28458,2
28461,1
28467,4
28474,3
28478,2
28486,1
28503,2
28512,2
28514,8
28515,2
28519,1
28521,2
28522,3
28523,1
28525,1
28532,1
28537,1
28541,1
28545,1
28548,2
28554,2
28557,1
28566,4
28575,1
28578,1
28579,1
28581,1
28586,8
28594,1
28602,2
28603,1
28606,2
28609,3
28612,6
28628,1
28637,1
28640,4
28646,1
28653,1
28657,8
28666,1
28667,2
28671,6
28684,1
28686,1
28692,2
28699,1
28705,2
28706,1
28707,7
28709,2
28717,1
28725,2
28726,3
28729,2
28732,8
28748,1
28749,2
28751,6
28754,1
28762,1
28763,2
28773,1
28775,23
28781,1
28785,1
28797,5
28803,8
28811,2
28812,4
28820,2
28824,16
28832,1
28834,1
28837,1
28838,1
28854,1
28861,1
28862,2
28870,5
28871,1
28872,1
28885,1
28888,1
28892,2
28895,3
28896,50
28902,1
28903,1
28904,2
28908,2
28912,4
28915,5
28916,1
28917,2
28918,2
28935,1
28940,1
28945,4
28947,1
28949,1
28951,1
28954,2
28956,1
28964,8
28968,16
28969,1
28970,2
28971,1
28972,1
28980,12
28981,2
28984,8
28986,2
28988,5
28989,1
28996,1
28998,1
29003,8
29010,1
29013,1
29018,2
29020,1
29021,1
29025,1
29030,2
29031,1
29035,1
29038,2
29042,3
29049,3
29062,1
29065,1
29071,1
29072,1
29073,2
29074,6
29083,1
29087,9
29089,1
29092,1
29093,2
29094,1
29096,1
29097,1
29099,1
29102,2
29106,2
29108,1
29110,1
29111,1
29117,9
29118,1
29122,1
29124,2
29128,2
29134,1
29135,1
29137,1
29142,3
29148,2
29162,1
29163,4
29169,1
29175,1
29178,1
29183,1
29188,2
29190,20
29193,2
29194,1
29201,2
29202,11
29208,2
29209,1
29222,9
29227,2
29231,3
29234,1
29238,1
29241,6
29245,1
29248,1
29253,3
29256,1
29259,4
29261,2
29262,1
29270,1
29283,2
29285,1
29298,2
29299,1
29301,1
29305,1
29309,1
29310,1
29315,1
29321,5
29327,1
29328,1
29329,2
29330,1
29336,1
29347,2
29348,3
29352,1
29353,1
29354,7
29362,2
29364,1
29371,3
29377,8
29381,1
29384,2
29388,1
29392,2
29393,2
29403,1
29415,2
29420,3
29426,1
29428,1
29432,1
29438,1
29439,1
29442,1
29443,3
29444,2
29449,1
29451,1
29453,1
29457,1
29464,6
29471,1
29473,2
29474,1
29475,2
29480,2
29483,1
29484,2
29485,1
29492,2
29495,1
29505,4
29506,10
29510,3
29513,3
29526,1
29528,3
29536,8
29539,3
29543,1
29549,4
29550,4
29557,1
29558,6
29568,1
29570,1
29572,1
29588,1
29595,1
29602,1
29603,1
29606,2
29607,1
29609,1
29620,1
29621,2
29622,1
29630,1
29634,3
29637,1
29644,19
29645,2
29647,2
29652,1
29655,1
29666,2
29667,2
29669,1
29670,2
29680,1
29701,2
29706,2
29714,1
29717,1
29724,1
29730,1
29731,1
29733,1
29742,1
29743,2
29746,1
29750,15
29758,2
29759,1
29762,1
29765,2
29771,1
29777,2
29778,6
29780,1
29781,4
29785,1
29787,9
29789,2
29790,2
29791,1
29795,1
29797,1
29802,4
29806,2
29810,1
29820,1
29822,4
29823,2
29835,4
29838,17
29840,9
29842,1
29856,6
29857,2
29861,3
29866,2
29870,4
29871,7
29882,8
29889,1
29897,2
29900,2
29903,15
29904,3
29907,2
29910,1
29911,5
29914,3
29916,2
29919,1
29921,1
29924,2
29925,2
29930,5
29948,2
29949,1
29953,4
29955,1
29956,1
29959,2
29960,4
29962,1
29963,1
29964,2
29965,1
29967,3
29972,1
29980,1
29983,1
29987,1
29990,2
29991,1
30001,5
30002,5
30017,2
30018,2
30020,1
30021,2
30027,3
30030,3
30033,1
30039,4
30040,1
30044,4
30045,1
30047,1
30054,1
30059,2
30067,1
30069,1
30074,1
30075,2
30076,2
30083,3
30087,2
30092,1
30093,2
30097,4
30099,1
30103,1
30104,3
30106,1
30109,37
30113,2
30114,1
30123,2
30126,3
30129,2
30133,1
30138,3
30140,1
30141,2
30143,1
30144,10
30157,1
30159,2
30160,1
30173,1
30174,1
30176,14
30179,3
30181,1
30185,1
30196,1
30200,1
30202,3
30204,1
30206,1
30208,2
30211,19
30218,1
30219,1
30220,7
30226,1
30229,3
30233,3
30238,3
30241,1
30243,7
30245,2
30246,2
30248,3
30251,1
30261,1
30270,1
30272,1
30276,4
30277,15
30285,1
30287,2
30296,4
30298,8
30300,1
30302,3
30316,1
30319,22
30322,2
30333,1
30340,2
30341,4
30353,2
30358,5
30367,1
30369,1
30371,1
30376,2
30381,1
30382,1
30383,6
30389,3
30402,1
30411,4
30412,1
30417,3
30421,1
30424,2
30425,2
30430,2
30440,1
30442,2
30443,1
30444,1
30445,7
30451,2
30456,4
30460,2
30462,2
30463,1
30474,1
30481,1
30485,1
30490,5
30491,2
30494,2
30502,1
30504,3
30510,3
30511,3
30514,1
30517,2
30527,2
30533,4
30537,1
30541,1
30542,4
30545,1
30549,2
30551,4
30552,3
30557,1
30570,6
30572,3
30575,1
30580,1
30592,2
30595,3
30596,5
30604,3
30606,6
30607,2
30608,1
30610,2
30614,1
30617,3
30624,2
30631,1
30632,1
30637,2
30640,3
30641,3
30642,1
30644,1
30648,1
30655,1
30656,1
30657,1
30661,1
30666,3
30678,1
30681,1
30683,1
30685,2
30687,3
30688,8
30695,1
30696,1
30699,2
30702,4
30705,1
30707,1
30709,1
30711,1
30718,1
30720,1
30721,5
30723,2
30724,4
30728,1
30737,2
30738,4
30744,5
30745,1
30752,2
30754,1
30760,5
30767,1
30777,5
30778,1
30783,1
30784,52
30785,1
30786,3
30787,1
30795,1
30803,1
30807,4
30813,5
30819,1
30829,1
30844,1
30845,2
30846,1
30850,4
30856,14
30863,1
30867,6
30872,1
30873,1
30882,2
30885,3
30891,1
30893,2
30898,2
30902,1
30904,11
30910,1
30916,1
30922,7
30926,1
30928,2
30929,1
30933,1
30939,2
30945,10
30950,1
30961,4
30963,7
30965,1
30968,1
30971,2
30986,1
30987,6
31002,1
31005,1
31008,4
31010,1
31013,5
31016,1
31019,1
31024,3
31027,1
31037,2
31046,1
31047,1
31055,1
31061,8
31063,1
31066,3
31068,1
31076,3
31077,2
31079,1
31081,1
31083,2
31088,2
31089,1
31092,1
31094,3
31103,3
31105,2
31110,8
31112,6
31113,1
31116,3
31121,2
31127,2
31131,4
31134,3
31135,1
31138,1
31142,2
31153,1
31154,6
31159,1
31160,2
31163,5
31165,2
31166,2
31167,1
31176,2
31180,3
31187,1
31193,1
31194,2
31216,2
31218,7
31227,1
31229,4
31232,2
31235,8
31236,1
31239,1
31243,1
31252,14
31255,4
31256,1
31263,1
31272,2
31275,1
31285,2
31290,3
31294,6
31297,1
31307,5
31315,3
31316,2
31325,5
31328,1
31334,1
31341,2
31349,7
31355,1
31358,2
31360,2
31364,1
31372,3
31375,5
31376,1
31378,1
31382,1
31387,5
31392,1
31395,5
31396,1
31398,3
31399,2
31400,1
31402,1
31412,1
31414,2
31415,6
31424,2
31429,1
31432,3
31443,1
31449,1
31453,3
31455,2
31456,1
31457,2
31458,1
31466,2
31472,1
31476,1
31483,1
31486,17
31487,3
31492,1
31493,1
31501,1
31503,1
31508,3
31513,1
31514,1
31519,1
31526,1
31529,2
31538,3
31539,1
31540,2
31554,2
31555,1
31561,3
31567,1
31568,2
31570,2
31587,3
31590,1
31591,4
31596,2
31597,2
31600,2
31605,2
31606,1
31612,2
31620,2
31623,4
31624,5
31626,1
31629,2
31638,2
31650,1
31656,1
31661,2
31663,1
31664,1
31674,1
31691,2
31698,2
31700,1
31702,1
31703,1
31704,3
31706,3
31709,1
31715,1
31718,1
31729,5
31739,1
31748,1
31750,1
31751,3
31762,6
31765,5
31768,2
31769,2
31771,1
31772,1
31779,1
31796,4
31800,2
31801,1
31807,5
31808,3
31809,1
31812,3
31823,4
31824,3
31826,1
31833,1
31842,3
31845,1
31850,1
31853,1
31854,2
31864,9
31872,1
31881,1
31889,1
31896,1
31897,1
31899,1
31902,3
31904,3
31919,3
31924,1
31928,2
31930,2
31932,1
31934,4
31936,2
31937,1
31943,7
31950,2
31957,3
31959,1
31963,11
31967,1
31968,10
31971,6
31972,1
31974,1
31983,1
31985,4
31986,1
31988,1
31989,1
31996,3
31997,1
32001,1
32002,4
32003,1
32017,1
32025,1
32037,2
32040,1
32041,1
32044,2
32046,1
32049,13
32052,3
32059,1
32065,1
32072,1
32074,2
32078,2
32080,2
32081,1
32095,2
32109,1
32114,1
32120,1
32126,1
32129,1
32134,3
32138,2
32140,8
32143,2
32144,1
32147,1
32152,4
32153,2
32158,4
32160,1
32163,1
32166,1
32168,1
32171,2
32172,1
32178,6
32180,1
32189,1
32193,1
32196,1
32198,1
32204,5
32208,5
32214,1
32215,1
32216,6
32222,2
32224,2
32225,7
32230,1
32237,1
32242,2
32243,1
32248,1
32254,2
32261,1
32263,1
32265,1
32266,1
32281,1
32287,3
32288,6
32305,2
32307,2
32317,1
32324,2
32339,2
32342,1
32343,1
32348,1
32351,1
32354,1
32357,6
32364,1
32365,2
32366,1
32369,3
32373,1
32376,3
32379,2
32381,1
32382,3
32385,4
32390,1
32392,2
32393,7
32395,1
32397,4
32406,3
32411,2
32415,1
32436,1
32439,2
32441,1
32443,2
32448,2
32450,2
32452,2
32455,2
32469,1
32473,1
32478,1
32479,1
32482,2
32485,3
32486,9
32488,5
32492,3
32500,1
32506,1
32517,6
32533,2
32534,1
32536,4
32544,1
32547,1
32550,1
32552,2
32557,1
32567,15
32568,1
32574,1
32590,2
32591,6
32594,1
32597,1
32615,1
32616,1
32628,5
32630,3
32635,3
32636,1
32644,1
32651,5
32652,1
32653,2
32656,7
32663,1
32669,2
32671,1
32673,1
32676,7
32687,5
32703,1
32713,3
32716,1
32720,1
32721,7
32723,1
32729,4
32732,2
32738,1
32741,1
32751,2
32752,1
32754,3
32755,1
32756,1
32760,1
32763,5
32772,1
32779,3
32787,5
32799,3
32800,3
32805,1
32812,17
32814,1
32819,2
32826,1
32831,3
32841,1
32859,1
32860,2
32861,1
32863,1
32865,1
32870,1
32879,1
32884,1
32889,2
32890,1
32897,8
32900,1
32904,2
32906,3
32909,3
32910,2
32911,4
32912,3
32913,1
32925,1
32935,1
32938,1
32940,57
32946,1
32947,2
32950,10
32960,8
32975,4
32985,9
32989,3
32994,2
32998,1
33003,8
33009,4
33017,1
33020,1
33028,4
33040,2
33045,3
33046,1
33047,3
33052,1
33056,1
33058,6
33059,5
33061,2
33065,3
33068,3
33069,5
33071,1
33075,1
33076,2
33077,6
33080,1
33081,3
33083,2
33085,1
33088,1
33089,1
33090,3
33093,1
33094,4
33095,5
33101,8
33119,3
33120,3
33127,1
33128,1
33131,9
33139,1
33142,3
33143,5
33144,1
33146,1
33148,1
33149,5
33150,3
33153,1
33158,1
33159,5
33166,2
33167,3
33168,1
33170,1
33173,1
33182,1
33202,1
33205,1
33209,3
33218,10
33231,1
33235,5
33241,2
33249,1
33251,2
33252,3
33257,1
33261,1
33262,1
33263,1
33269,4
33271,4
33273,1
33278,2
33285,3
33286,3
33287,1
33298,1
33307,3
33311,2
33317,3
33327,6
33332,2
33339,12
33341,1
33343,1
33347,1
33356,3
33360,1
33362,1
33365,7
33370,4
33372,1
33379,3
33381,1
33388,1
33391,2
33392,2
33400,1
33401,6
33403,1
33410,4
33411,1
33413,1
33417,3
33418,3
33428,1
33432,1
33435,1
33436,2
33438,2
33439,1
33441,1
33442,4
33443,1
33450,2
33451,1
33456,2
33457,1
33470,2
33475,4
33493,2
33496,3
33506,2
33520,1
33521,3
33522,3
33526,2
33527,7
33532,3
33535,1
33546,1
33550,1
33555,8
33560,1
33562,1
33563,1
33567,1
33569,7
33574,4
33577,1
33583,8
33586,3
33598,8
33600,1
33612,2
33614,2
33619,1
33621,1
33628,7
33629,1
33630,7
33643,2
33646,1
33650,1
33660,2
33671,3
33676,1
33680,2
33684,4
33688,2
33692,1
33713,4
33724,1
33736,1
33749,6
33752,1
33754,6
33766,1
33769,1
33773,1
33774,1
33776,1
33779,6
33780,1
33781,1
33782,2
33784,3
33793,6
33798,1
33802,1
33811,4
33818,27
33820,4
33823,2
33827,1
33847,1
33849,1
33851,1
33852,2
33854,1
33868,1
33870,1
33874,18
33877,1
33879,2
33880,2
33885,1
33892,2
33902,1
33904,1
33908,1
33910,3
33918,1
33924,3
33931,1
33932,6
33934,1
33942,5
33954,1
33957,2
33962,2
33963,2
33971,7
33977,14
33978,1
33979,2
33986,1
33993,1
33995,1
33996,1
33997,1
34000,2
34011,1
34013,8
34022,1
34023,5
34025,4
34028,2
34038,1
34045,1
34047,7
34048,1
34049,1
34050,3
34060,5
34065,2
34068,5
34071,1
34078,1
34079,4
34082,2
34084,11
34086,4
34090,3
34095,2
34098,1
34102,1
34103,1
34107,1
34108,3
34114,1
34116,2
34140,1
34144,1
34146,1
34147,2
34148,1
34153,1
34154,2
34158,1
34161,1
34164,1
34169,3
34173,9
34175,1
34179,1
34186,2
34194,5
34195,1
34199,1
34208,1
34209,1
34211,1
34222,1
34230,1
34236,1
34239,2
34246,2
34249,1
34252,1
34257,1
34266,2
34267,2
34268,3
34270,2
34271,2
34277,1
34279,1
34280,4
34282,2
34283,1
34288,1
34290,4
34292,1
34296,5
34298,1
34307,3
34308,1
34314,1
34317,1
34333,1
34334,1
34335,4
34339,4
34341,1
34344,4
34348,2
34349,1
34353,2
34356,2
34358,1
34361,6
34363,2
34367,14
34373,1
34376,2
34379,2
34381,2
34382,1
34386,1
34388,2
34399,2
34400,3
34405,1
34406,2
34409,1
34426,1
34432,1
34436,1
34437,2
34443,4
34446,13
34458,1
34464,1
34466,3
34475,1
34489,1
34494,2
34495,1
34501,1
34522,2
34541,2
34542,1
34549,3
34552,3
34556,1
34558,1
34562,1
34566,4
34567,3
34569,2
34575,2
34589,1
34590,3
34596,1
34602,8
34608,2
34610,5
34622,2
34626,2
34628,1
34632,6
34635,1
34642,4
34645,1
34670,1
34674,1
34677,4
34679,4
34700,1
34703,3
34711,1
34713,1
34714,3
34722,3
34723,5
34730,1
34733,1
34736,1
34739,1
34748,6
34750,1
34759,1
34764,1
34773,1
34774,2
34776,4
34778,1
34780,1
34784,1
34788,1
34792,3
34796,5
34804,6
34814,2
34820,1
34821,2
34822,1
34825,1
34826,8
34829,1
34830,1
34832,1
34849,2
34852,3
34856,2
34859,1
34864,1
34869,5
34877,1
34879,2
34889,1
34895,1
34896,3
34897,1
34901,1
34906,1
34907,5
34913,1
34920,1
34921,1
34922,1
34923,1
34926,5
34936,2
34946,2
34950,1
34953,1
34967,1
34969,1
34970,2
34972,2
34973,20
34988,2
34995,11
34997,1
34998,10
34999,1
35001,8
35007,5
35009,1
35016,1
35019,1
35020,1
35027,3
35032,1
35033,1
35040,2
35041,1
35043,1
35044,5
35046,1
35048,1
35049,2
35052,1
35057,2
35058,4
35066,1
35071,1
35075,4
35077,1
35078,13
35084,1
35091,3
35093,2
35094,3
35097,2
35103,2
35104,1
35120,1
35128,3
35129,1
35139,1
35143,4
35146,1
35162,3
35165,1
35167,1
35168,1
35169,1
35170,1
35171,3
35172,1
35173,4
35180,1
35186,4
35188,6
35194,3
35197,1
35202,1
35206,2
35207,2
35212,2
35213,1
35219,1
35221,6
35225,1
35226,1
35227,3
35229,1
35230,1
35238,2
35242,1
35243,1
35248,6
35249,5
35258,2
35259,1
35266,2
35277,2
35289,2
35295,1
35302,1
35326,1
35329,1
35334,6
35340,4
35341,1
35343,1
35345,4
35346,2
35347,2
35351,1
35355,2
35357,3
35358,1
35364,2
35369,2
35370,1
35374,1
35376,1
35379,1
35382,2
35385,2
35390,1
35396,1
35399,1
35400,1
35403,1
35404,5
35409,1
35410,1
35412,2
35414,2
35423,2
35432,1
35433,7
35436,2
35441,1
35445,5
35448,4
35450,2
35451,1
35454,2
35459,1
35461,2
35464,6
35466,3
35471,1
35472,1
35477,6
35482,9
35485,3
35486,1
35487,1
35492,7
35500,1
35506,8
35509,1
35510,1
35522,4
35525,1
35529,2
35534,1
35538,4
35546,3
35547,4
35552,1
35555,2
35561,2
35563,1
35565,1
35569,3
35571,2
35587,1
35592,1
35596,2
35597,1
35602,3
35604,4
35608,1
35609,2
35611,11
35613,1
35620,10
35623,1
35628,9
35645,1
35654,1
35660,1
35661,4
35664,2
35666,3
35667,1
35669,1
35673,1
35675,5
35685,1
35693,3
35694,1
35695,1
35697,2
35700,2
35701,1
35702,1
35719,1
35722,1
35729,1
35735,10
35741,3
35746,1
35747,4
35748,1
35760,1
35761,3
35762,1
35764,2
35768,4
35770,4
35773,1
35782,1
35784,1
35787,5
35796,2
35800,5
35831,5
35839,8
35840,6
35856,6
35864,1
35865,2
35866,1
35873,10
35874,1
35878,1
35881,1
35882,1
35883,6
35891,6
35892,2
35911,1
35924,5
35927,1
35940,1
35943,2
35948,1
35950,1
35953,3
35955,1
35959,1
35961,17
35967,5
35968,1
35972,5
35976,1
35986,5
35989,2
36007,6
36010,1
36013,1
36015,1
36018,9
36020,1
36021,1
36028,1
36029,13
36032,9
36033,22
36034,3
36039,5
36043,2
36046,2
36047,4
36056,1
36058,1
36059,5
36060,1
36064,1
36066,2
36074,1
36076,24
36078,52
36079,2
36081,6
36083,2
36097,1
36105,1
36109,1
36110,7
36115,3
36116,1
36121,1
36125,1
36127,3
36132,1
36135,6
36139,2
36144,1
36146,1
36154,1
36156,1
36158,3
36160,1
36163,2
36164,1
36166,1
36169,1
36170,7
36171,1
36173,4
36175,2
36179,1
36184,2
36201,1
36207,1
36217,1
36218,2
36223,2
36230,2
36231,1
36234,5
36237,1
36240,1
36246,2
36247,4
36248,1
36251,1
36253,1
36255,2
36257,10
36258,1
36259,3
36264,1
36265,1
36269,1
36270,1
36276,1
36278,1
36288,5
36289,2
36296,1
36302,1
36316,2
36326,1
36327,5
36336,2
36341,2
36343,1
36345,3
36346,1
36350,1
36353,1
36355,2
36360,1
36361,1
36362,6
36365,2
36368,2
36375,1
36377,14
36382,3
36385,4
36398,1
36400,3
36407,1
36411,2
36413,5
36415,2
36417,3
36421,1
36423,7
36429,3
36435,1
36437,8
36439,1
36440,5
36450,1
36452,1
36457,1
36460,2
36461,2
36466,1
36471,5
36474,12
36476,2
36481,1
36483,2
36486,1
36488,1
36492,1
36494,3
36497,1
36501,1
36504,1
36508,1
36509,3
