,uid,shang10,shang9,shang8,shang11
12465,53408,4.1341606319999995,4.154158974,4.154158974,4.1005930002
12466,53414,3.862594545,,,
12467,53418,4.292650699,3.862594545,,
12468,53419,5.435692073666669,5.2921539289999995,5.2921539289999995,5.722768362999999
12469,53420,5.722768362999999,,,6.153413856
12470,53428,3.862594545,3.862594545,,4.2312141055714285
12471,53429,4.2928056835,4.9182222730000005,4.6337468225,4.436209396333333
12472,53439,4.5597387385,4.792402313999999,,4.1038789137142855
12473,53461,5.722768362999999,,,
12474,53472,6.153413856,,,
12475,53479,5.2711898634444445,5.132863372307693,5.062250875818181,
12476,53482,6.292054527,5.2921539289999995,,
12477,53483,5.722768362999999,,5.2921539289999995,
12478,53484,5.589927143,,,
12479,53489,5.781982258999999,5.716033843000001,5.584137011,5.781982258999999
12480,53492,4.292650699,4.792402313999999,,6.014774739
12481,53493,4.149298647666666,,,3.862594545
12482,53500,4.077622622,5.2921539289999995,3.862594545,4.974842946
12483,53501,4.292754022,4.149350309166667,3.862594545,4.084961546000001
12484,53504,5.657311097000001,4.723016822,5.43814547,5.2921539289999995
12485,53507,5.722768362999999,,,
12486,53511,5.722768362999999,5.722768362999999,5.722768362999999,
12487,53524,4.723016822,4.723016822,4.723016822,4.675198363888888
12488,53525,5.0641905255,4.330530580071429,4.544373396,
12489,53533,4.544373396,5.2921539289999995,,
12490,53539,4.501535282,,4.385998163,4.2423437365
12491,53549,5.97467729,,,
12492,53550,5.542658697999999,4.603955680333333,5.722768362999999,5.300396390333333
12493,53564,5.97467729,,,
12494,53565,4.2600219805,4.29272819125,,4.498295635666667
12495,53566,6.153413856,,,
12496,53571,4.544373396,4.351813812,3.862594545,
12497,53575,6.408077498666667,6.320078807000001,4.974842946,5.75744872
12498,53579,5.97467729,5.722768362999999,,
12499,53597,6.153413856,5.2921539289999995,5.438215339,5.405415973999999
12500,53602,4.974842946,5.0075853755,5.97467729,5.2921539289999995
12501,53605,4.02386560275,4.292650699,3.862594545,4.31375418725
12502,53606,6.153413856,,,
12503,53618,4.101725677666667,3.8625945449999977,3.8625945449999977,4.192492864384615
12504,53627,6.405333138,4.974842946,,
12505,53632,6.014774739,,4.974842946,
12506,53633,5.97467729,5.97467729,,5.2267955595
12507,53635,5.722768362999999,5.722768363,5.866316860666667,5.8088974616
12508,53638,5.5640921685,,,
12509,53647,4.2759343888000005,5.0428139735,4.3212491664999995,4.409884292714286
12510,53652,5.611691669500001,6.148503958333333,6.292054527,
12511,53655,4.4147231135,,4.005946596333334,
12512,53659,5.2921539289999995,,,
12513,53660,5.584137011,5.722768362999999,5.2230322775,6.014774739
12514,53662,4.974842946,4.974842946,4.227255494,5.137811248
12515,53667,4.297003748653848,4.272820924264708,4.446335685153847,4.291596014250004
12516,53679,5.5805616935,5.722768362999999,6.153413856,
12517,53685,3.8872477101904757,3.862594545,3.862594545,3.862594545
12518,53687,5.591854597,4.577374237,5.1397020125,
12519,53692,5.722768362999999,5.722768362999999,5.722768362999999,5.722768362999999
12520,53694,6.292054527,6.292054527,,
12521,53696,4.6042794501875,4.6783559655,4.5597466191111105,4.669221056625
12522,53701,5.137406773,5.137406773,5.137406773,5.137406773
12523,53702,4.482466391,5.2921539289999995,5.2921539289999995,4.723094402
12524,53705,5.931812567000001,5.722768362999999,,6.05244065
12525,53707,5.2921539289999995,,5.2921539289999995,
12526,53710,5.0641905255,4.807010583333333,4.974842946,
12527,53711,4.577374237,4.9789789115,4.782208137,5.2586064635000005
12528,53714,4.89750368075,4.763509941333334,5.038147262666667,5.0054562066
12529,53718,4.292650699,,,4.292650699
12530,53721,4.5335290742500005,5.568290210666667,4.712489678833333,4.685674482428571
12531,53727,5.931812567000001,,,
12532,53740,5.2380116655,5.722768362999999,,
12533,53745,4.4185120475,5.01951673575,,
12534,53749,4.723016822,4.723016822,,
12535,53757,5.126973253166667,5.5565347093333335,,5.7759214165
12536,53770,5.722768362999999,4.723094402,5.140195575,4.723016822
12537,53776,4.974842946,,,
12538,53777,6.793132399,6.0640673165,6.793132399,
12539,53792,4.769273816666667,,5.080613273666667,5.573988729333333
12540,53800,5.150424066857143,5.722768362999999,4.414422493666666,4.438762294
12541,53801,5.2921539289999995,5.222846017,5.153538105,5.405424601
12542,53803,4.779539292,5.722768362999999,4.723094402,5.584137011
12543,53810,3.862594545,4.292650699,,
12544,53814,3.862594545,,,4.723016822
12545,53818,4.292650699,,4.292650699,5.2921539289999995
12546,53819,5.690901317000001,5.6854843736000005,5.690901316999999,5.657311097
12547,53820,6.153413856,6.153413856,6.153413856,
12548,53824,5.97467729,,4.974842946,6.05244065
12549,53825,4.071302059,,,4.071302059
12550,53836,5.405415973999999,,5.2921539289999995,
12551,53845,4.292650699,,4.974842946,4.702987498
12552,53852,4.885961244,,,
12553,53858,4.809815297,,,
12554,53867,4.974842946,4.723016822,4.292650699,
12555,53870,6.153413856,6.153413856,,6.292054527
12556,53884,6.292054527,6.153413856,6.153413856,6.292054527
12557,53888,5.08809119,,,
12558,53890,5.722768362999999,,,
12559,53892,4.61542529125,4.974842946,,
12560,53899,5.2921539289999995,,,
12561,53901,4.853215858,4.974842946,5.153538105,4.292650699
12562,53906,6.093838452333333,6.222743511,6.222743511,5.9380911095
12563,53912,4.996712616,5.6085283729999995,5.201491067600001,4.945495505285714
12564,53915,4.853215858,4.856135839333333,4.26073124375,4.482466391
12565,53917,4.013768729666666,3.908073812545455,4.0187512841999995,3.8720175466666666
12566,53920,4.435012468,4.9338473296666665,4.630649581,4.613515650399999
12567,53931,5.722768362999999,4.835902466714286,5.140236978,5.473456441333333
12568,53932,5.722768362999999,5.722768362999999,5.722768362999999,
12569,53938,4.807027831666667,5.0075853755,4.292650699,4.077622622
12570,53946,5.806738005333333,5.97467729,,
12571,53953,4.4185120475,4.3934327685,4.197351492875001,3.862594545
12572,53962,6.014774739,,,
12573,53971,4.539299097625,4.4523459113333335,4.487533219,4.705440034000001
12574,53975,4.544373396,,,
12575,53982,5.722768362999999,5.722768362999999,5.722768362999999,5.722768362999999
12576,53984,5.405415973999999,5.722768362999999,,5.2921539289999995
12577,53986,5.885770109,5.3488056545,5.722768362999999,5.885770109
12578,53987,4.723016822,5.2921539289999995,,
12579,53988,6.153413856,6.153413856,6.153413856,6.153413856
12580,53995,5.722768362999999,,,
12581,54002,5.885770109,,,
12582,54013,4.3431399114,4.2034839705,4.747445530333333,
12583,54015,3.862594545,4.292650699,,
12584,54018,5.885770109,5.722768362999999,,5.2921539289999995
12585,54031,6.405333138,,,6.405333138
12586,54032,5.722768362999999,5.722768362999999,5.722768362999999,5.722768362999999
12587,54035,4.477093323142857,4.214458671,4.214458671,5.1535769165
12588,54037,6.584074882,6.584074882,6.584074882,
12589,54043,4.792402313999999,5.1334984375,5.0075853755,5.245948654333334
12590,54044,4.544373396,3.862594545,,5.3513621780000005
12591,54049,4.3779727159999995,4.3541848986666665,4.315296893399999,4.222243190222222
12592,54054,5.657311097000001,,,5.3843553260000006
12593,54060,5.2921539289999995,5.722768362999999,5.722768362999999,
12594,54061,6.249109778399999,6.405333138,6.210053938500001,6.5381224855
12595,54066,5.348784951500001,5.781982258999999,,5.093973052
12596,54071,6.153413856,5.866316860666667,,6.722718659
12597,54072,3.862594545,4.071302059,3.93548565225,3.919132555
12598,54073,5.473487491666667,5.525105524333333,5.636722198666667,5.611974374
12599,54074,5.657311097000001,5.007709531000001,5.425786096,4.717903187
12600,54077,4.974842946,5.722768362999999,5.507461146,
12601,54078,5.9947260145,5.4303065275,,6.014774739
12602,54082,3.862594545,,3.862594545,3.862594545
12603,54093,4.10757675,3.862594545,5.3843553260000006,4.635872221666667
12604,54096,6.153413856,,,
12605,54098,6.014774739,,,
12606,54100,4.974842946,5.1334984375,5.722768362999999,
12607,54103,6.153413856,,,
12608,54105,5.2921539289999995,5.1783265076000005,5.212826183250001,5.2921539289999995
12609,54107,6.643293014,,,
12610,54113,4.292650699,5.501180385,,5.2921539289999995
12611,54115,4.974842946,5.118367288666666,,5.405415973999999
12612,54122,4.1342122675,4.344942349875,4.312371736666666,4.1851366604999996
12613,54126,4.974842946,5.2921539289999995,,
12614,54127,3.862594545,,5.2921539289999995,
12615,54136,5.722768362999999,,,4.40024222975
12616,54138,5.97467729,,,
12617,54140,5.584137011,5.584137011,5.584137011,5.584137011
12618,54144,4.292650699,4.723016822,,4.5078337605000005
12619,54145,5.384376874375,5.375608717857142,5.171306194428571,5.436350046499999
12620,54146,4.292650699,3.862594545,,3.862594545
12621,54148,4.9182222730000005,4.877286118777778,5.348784951500001,4.750878324285715
12622,54155,5.722768362999999,4.292650699,6.405333138,4.723016822
12623,54159,6.153413856,,,
12624,54162,4.641865890666667,5.2921539289999995,4.5346510042,4.2034839705
12625,54168,4.40984437775,4.290189182833333,4.300303253,4.387884046
12626,54174,3.862594545,4.501535282,4.097929544666667,4.0652315474
12627,54175,5.722768362999999,,,4.292650699
12628,54179,4.351813812,,,
12629,54189,4.8489298839999995,4.501308914333333,4.723016822,
12630,54193,5.722768362999999,5.657311097000001,5.716524366,
12631,54196,5.584137011,,,
12632,54197,5.2921539289999995,5.781982258999999,4.723016822,
12633,54204,4.7523932658,4.292650699,,4.723016822
12634,54210,4.292650699,5.246062475,4.792681453999999,
12635,54223,4.292650699,,3.862594545,5.2921539289999995
12636,54229,5.501180385,,,
12637,54233,4.0442082706,4.1927892145,4.522983883999999,4.145079908666666
12638,54234,4.494798605473685,4.300653044500001,4.379348033625,4.38677752195
12639,54241,4.063080178428573,4.0346170065999996,4.292754022,4.2423437365
12640,54246,5.2228925925,5.112098603500001,,
12641,54247,5.2412113708,5.1535769165,,4.723016822
12642,54257,5.435692073666669,,,
12643,54260,4.7150050924,4.769211748,4.3556588655,4.292650699
12644,54265,3.862594545,3.862594545,3.862594545,3.9486367727
12645,54268,4.077622622,,4.723016822,5.007709531000001
12646,54272,5.722768362999999,,,
12647,54285,5.501180385,,5.405415973999999,5.2795287915
12648,54286,5.722768362999999,,,
12649,54294,5.2921539289999995,5.722768362999999,5.584137011,
12650,54298,4.292650699,4.6077840835,4.8490333365,4.723016822
12651,54308,5.722768362999999,,,
12652,54310,5.112098603500001,5.501180385,5.501180385,5.112098603500001
12653,54313,3.975670565,3.975670565,3.975670565,
12654,54317,4.922891343333333,4.781852738888889,4.794770369166667,5.2241376163333335
12655,54319,5.97467729,5.2539315185,5.657311097000001,5.435692073666669
12656,54321,4.974842946,,,
12657,54331,5.348784951500001,5.222846017,5.222846017,5.348784951500001
12658,54332,4.292650699,6.4257059320000005,,
12659,54341,4.820321229,4.603946484000001,4.1852141527499995,
12660,54343,4.792402313999999,4.792402313999999,5.1334984375,5.405415973999999
12661,54352,4.292650699,,5.722768362999999,
12662,54356,6.153413856,,,6.153413856
12663,54371,4.5078337605000005,3.862594545,3.862594545,3.9855120131428565
12664,54375,5.226703564,4.436209396333333,4.077622622,4.950465957666666
12665,54378,6.266691431,,,
12666,54382,5.2003128515,5.367661959,5.17794959,5.4001954265
12667,54387,4.977792500333333,4.346687227142857,4.265124521411765,4.357805267833334
12668,54390,6.405333138,,,6.405333138
12669,54394,5.699018507,5.3626103288571425,5.137400329111112,5.743670259
12670,54397,4.292650699,,5.153538105,
12671,54398,3.9762243534999997,3.862594545,3.862594545,3.862594545
12672,54401,5.753080438,,,
12673,54406,5.2376125406666665,5.334971538749999,5.19016396325,5.219770594
12674,54407,4.1820649135000005,3.862594545,4.169019685333333,4.380712296333334
12675,54410,5.722768362999999,,,
12676,54411,4.723016822,3.862594545,3.862594545,4.544373396
12677,54417,5.153538105,5.885770109,4.525210821,
12678,54418,5.07074355425,5.722768362999999,5.722768362999999,5.722768362999999
12679,54424,4.885961244,5.000894053000001,5.97467729,5.269444739333333
12680,54430,5.722768362999999,,6.4645507989999995,
12681,54440,4.974842946,4.723016822,5.2921539289999995,
12682,54449,5.501180385,,,5.584137011
12683,54452,4.699289752666666,,4.543336406,4.32103593425
12684,54454,4.723016822,5.2921539289999995,5.2921539289999995,5.584137011
12685,54457,5.2921539289999995,5.2921539289999995,,4.958986185666668
12686,54466,6.895217943,5.960445721,5.987525810777776,6.450086615
12687,54470,6.4645507989999995,6.4645507989999995,6.4645507989999995,6.4645507989999995
12688,54471,4.974842946,,,6.121545176000001
12689,54473,4.292650699,,4.723016822,4.292650699
12690,54481,5.2921539289999995,5.2921539289999995,,
12691,54490,4.292650699,,4.974842946,3.862594545
12692,54492,4.5078337605000005,5.722768362999999,,4.974842946
12693,54498,4.218971142,4.544373396,4.292650699,5.07059257
12694,54506,5.931812567000001,,4.3422892077499995,5.153538105
12695,54507,5.19012946,4.292650699,,
12696,54508,4.292650699,4.938393855,5.2921539289999995,5.222846017
12697,54509,5.722768362999999,,,5.222846017
12698,54510,4.8729494319999995,5.2380116655,4.7181349184,5.125529048
12699,54519,4.292650699,,,4.663520733333334
12700,54520,4.1852141527499995,,4.515162373,4.520013639
12701,54523,4.793817346,5.690901317000001,3.862594545,5.851381881
12702,54528,5.3513621780000005,4.6684912039999995,5.722768362999999,4.789164942666667
12703,54531,4.885961244,4.077622622,4.292650699,4.723016822
12704,54536,3.862594545,,,4.292650699
12705,54543,5.405613899333333,,4.684933962714285,
12706,54545,4.544373396,4.376558264666667,4.3171137790000005,6.05244065
12707,54547,5.2921539289999995,5.2921539289999995,5.2921539289999995,
12708,54549,5.5936991165,,,
12709,54553,4.8490333365,4.3775653199999995,4.389942165,4.6337468225
12710,54554,5.657311097000001,,,
12711,54557,4.1075974042,4.657587153,4.40582999,
12712,54560,4.723016822,5.5641284010000005,,
12713,54561,5.3513621780000005,4.9140636445,,5.38263235875
12714,54562,5.121675962,,,5.121675962
12715,54566,4.6337468225,4.974842946,4.723016822,
12716,54568,5.226703564,5.212743531,5.183845743,5.473968258999999
12717,54572,4.4393851805,4.3657823422,4.953785867,5.121675962
12718,54575,4.077622622,3.966948301999999,3.862594545,
12719,54577,5.2854360594,5.16526694,3.862594545,5.55407406125
12720,54578,6.405333138,,,
12721,54580,3.975670565,3.900286551666667,4.885961244,
12722,54589,6.405333138,,,
12723,54590,6.039885346333334,5.427367575999999,5.9947260145,6.033607694500001
12724,54595,4.936303609333334,,,4.40582999
12725,54607,5.8783297745,5.8042692360000006,5.65689796725,6.118538366666667
12726,54610,5.2921539289999995,,,
12727,54611,4.974842946,,,
12728,54613,4.292650699,4.723016822,5.2921539289999995,4.792402313999999
12729,54616,5.2921539289999995,5.153538105,5.584137011,5.2921539289999995
12730,54617,4.8730501861111115,4.954741596833333,4.633695109,5.435692073666669
12731,54629,5.2921539289999995,,5.2921539289999995,
12732,54634,4.292650699,,,4.376558264666667
12733,54637,4.270277333,4.1483163275,4.723016822,4.525030957749999
12734,54639,4.836247821000001,,,4.836247821000001
12735,54640,4.7118580720625,4.7149203701538465,4.8069588633333336,4.756133843769231
12736,54641,6.266691431,,,
12737,54644,4.376661587666667,4.436106073333334,4.2928056835,4.544373396
12738,54648,3.975670565,4.681887465,3.862594545,3.919132555
12739,54649,5.8360407610000005,4.974842946,5.657311097000001,5.8360407610000005
12740,54650,3.862594545,4.4185120475,4.2034839705,
12741,54651,5.722768362999999,,,
12742,54653,4.544373396,4.2928056835,,
12743,54658,4.974842946,4.974842946,,
12744,54659,5.15837147,5.194507463666667,4.9748515695,4.719897645
12745,54661,5.2921539289999995,4.996671232333335,5.2921539289999995,5.2921539289999995
12746,54664,4.015308386571428,3.9775039726249997,4.001636202,4.414307671666667
12747,54666,4.974842946,,5.781982258999999,4.974842946
12748,54667,6.316422771,6.316422771,6.316422771,6.316422771
12749,54669,5.2921539289999995,,,
12750,54670,4.448337613333334,4.334707804833333,4.495138776,4.408612604666666
12751,54671,4.8489298839999995,5.535592041,5.19012946,5.0195986480000006
12752,54672,4.223404836499999,5.0338225316,4.723024581000001,4.4065401142
12753,54673,5.781982258999999,,,
12754,54684,5.2921539289999995,,,4.974842946
12755,54687,5.722768362999999,5.722768362999999,5.722768362999999,5.1535769165
12756,54692,5.153538105,4.890900904666667,4.890900904666667,4.61546408125
12757,54698,4.974842946,4.974842946,4.974842946,5.109918328333333
12758,54700,4.544373396,4.0850442252,4.292650699,
12759,54705,5.293813101666667,,,4.87297443925
12760,54706,5.153538105,,5.657311097000001,5.405424601
12761,54724,4.523582211428571,4.292650699,3.9486057758,3.862594545
12762,54728,5.405415973999999,,,
12763,54729,5.8487228264999995,,5.97467729,5.97467729
12764,54734,4.9690399649999994,,4.292650699,4.974842946
12765,54737,5.722768362999999,5.722768362999999,4.482652484333333,5.8360407610000005
12766,54739,5.9380911095,,,5.283788927333334
12767,54741,5.1334984375,,4.8489298839999995,
12768,54746,4.089854162,4.292650699,,3.862594545
12769,54750,6.584074882,,,6.584074882
12770,54756,5.2921539289999995,5.2921539289999995,,5.2921539289999995
12771,54758,6.483098934,,,6.501109382
12772,54759,4.974842946,,,4.974842946
12773,54763,5.2921539289999995,5.2921539289999995,5.2921539289999995,5.2921539289999995
12774,54766,6.009865358333333,6.279373497000001,,
12775,54771,5.2921539289999995,,,
12776,54777,6.292054527,,,
12777,54783,5.722768363,,,5.722768363
12778,54787,4.657587153,4.5795612175,4.86445391925,5.2921539289999995
12779,54791,4.292650699,5.105110467,4.077622622,4.292650699
12780,54792,4.6337468225,4.696569506375,,
12781,54794,4.974842946,,,
12782,54798,4.2034839705,3.975670565,,3.862594545
12783,54800,5.722768362999999,4.9929335964999995,4.6699753885,
12784,54801,5.931812567000001,,,
12785,54802,5.722768362999999,5.722768362999999,5.722768362999999,5.8360407610000005
12786,54804,5.1535769165,5.367675761,4.3620980725,
12787,54805,5.657311097000001,5.5640921685,5.7227838925,6.292054527
12788,54809,5.36443232525,5.3181059908,5.524737567374999,5.352405988375
12789,54811,5.501180385,,,
12790,54816,6.014774739,,,
12791,54817,5.2921539289999995,,,4.995209729
12792,54821,4.149298647666666,,4.292650699,
12793,54822,6.722718659,,6.722718659,
12794,54823,6.5522053829999996,6.5522053829999996,6.5522053829999996,6.5522053829999996
12795,54824,4.715183235,,,5.1334984375
12796,54825,4.657587153,5.19012946,,5.014930043000001
12797,54831,4.5410329645,4.103212217333334,4.544373396,4.43309233425
12798,54846,6.614389175,6.453221851,6.3839015155,6.4984899270000005
12799,54852,5.046051532,4.835251669,,5.377358637666666
12800,54858,4.51098122675,4.2634127914999995,,4.279626759
12801,54863,5.125911770666667,4.5078337605000005,,4.723016822
12802,54871,4.996671232333333,4.292909065,4.292650699,3.862594545
12803,54878,4.8490333365,4.7874464906666665,4.005946596333334,
12804,54881,4.974980898,,5.722768362999999,
12805,54886,5.2921539289999995,,,
12806,54891,3.862594545,,5.222846017,4.885961244
12807,54894,6.153413856,6.153413856,,6.153413856
12808,54898,5.43814547,5.931812567000001,6.153413856,
12809,54901,4.8840369975,4.2235210535,,
12810,54903,6.266691431,6.266691431,6.153413856,
12811,54908,6.292054527,5.405415973999999,5.722768362999999,
12812,54914,4.80429488425,4.415634614142857,4.705474509666667,
12813,54919,6.153413856,,,6.153413856
12814,54921,5.2921539289999995,,4.47976445,4.8489298839999995
12815,54931,5.722768362999999,,,
12816,54933,4.6122760519999995,4.165226676333334,4.292650699,
12817,54934,4.876401765833333,4.590664989444445,4.11234630875,4.698791351625
12818,54953,6.014774739,,,
12819,54956,5.153538105,,4.5078337605000005,
12820,54959,5.153538105,,,
12821,54971,4.723016822,4.475101693,4.07884928975,
12822,54973,5.722768362999999,5.1863836013333335,4.974842946,5.507461146
12823,54975,4.723016822,4.723016822,4.723016822,4.866523916333334
12824,54977,5.542675336,5.722768362999999,5.725859299500001,5.474732512999999
12825,54990,4.935228048,4.40582999,,3.8720175466666666
12826,54992,5.507461146,5.507461146,5.1421045385,5.2921539289999995
12827,54993,4.807410071153846,4.887351463615385,4.871301467076923,4.873364783769231
12828,54999,4.931990053,4.4385491305,4.0083767595,4.717794430666667
12829,55000,5.722768362999999,4.2928056835,4.4979224475000015,4.723016822
12830,55012,4.292650699,,4.077622622,4.974842946
12831,55019,5.515480457,5.57488045225,5.19422823725,5.515480457
12832,55028,5.405415973999999,5.405415974,5.3214566843333335,5.405415973999999
12833,55030,5.148726917,5.094067894666667,5.2411416945,5.722768362999999
12834,55034,6.384269633,,,
12835,55039,5.2921539289999995,,5.722768362999999,
12836,55040,5.931812567000001,5.931812567000001,,
12837,55041,4.950752359000001,5.1227985205,5.19012946,5.224151418333332
12838,55044,4.5771261495,3.862594545,,
12839,55045,4.974842946,4.974842946,,
12840,55050,5.0422781215,5.042278121500001,5.042278121500001,5.042278121500001
12841,55063,4.6337468225,4.292650699,4.544373396,4.621340941111111
12842,55065,5.161896519142857,4.992455150000001,4.873371164100001,5.278528415199999
12843,55072,5.1376438019999995,4.974842946,4.5078337605000005,5.2921539289999995
12844,55074,4.723016822,5.30031362,4.723016822,5.0075853755
12845,55076,5.147445602894736,5.2666647382222225,5.079780946333333,5.323878536444446
12846,55079,4.3205908772,3.862594545,4.836247821000001,4.543071167666667
12847,55090,4.544373396,4.292650699,,5.722768362999999
12848,55092,5.245948654333334,,,
12849,55095,4.2834020175714285,4.4442779659,4.457855209333334,4.081699802
12850,55096,6.266691431,,6.266691431,
12851,55098,6.153413856,6.153413856,,6.153413856
12852,55103,5.2921539289999995,,,
12853,55111,6.584074882,,,
12854,55123,3.862594545,3.862594545,,3.862594545
12855,55134,3.862594545,4.077622622,4.473849730666667,
12856,55139,4.292909065,4.149298647666666,4.292650699,4.35577514775
12857,55141,5.4173243935,6.292054527,6.292054527,
12858,55143,4.723016822,,,4.07770011425
12859,55154,4.351813812,4.885096936999999,4.292650699,
12860,55156,5.722768362999999,5.6334156095,6.153413856,5.6631998606666665
12861,55160,5.153538105,,5.885770109,
12862,55162,5.2921539289999995,,,5.2921539289999995
12863,55168,5.0045875325,5.381033813999999,5.856412552999999,5.0642991765
12864,55181,3.862594545,,,
12865,55182,4.974842946,,,6.05244065
12866,55191,4.4926071296000005,4.5263620025,4.406452729833332,4.602844988
12867,55194,6.5840748819999995,6.5840748819999995,6.483098934,6.584074882
12868,55198,4.544373396,4.779632321499999,,4.702343449399999
12869,55203,5.7466845565,,,
12870,55214,4.723016822,4.723016822,4.723016822,4.723016822
12871,55219,4.5078337605000005,4.723016822,,4.154158974
12872,55222,5.153538105,,,
12873,55227,5.779404562000001,,6.153413856,5.5804607985
12874,55234,6.266691431,6.153413856,6.2100526435,6.153413856
12875,55243,6.384269633,,6.384269633,6.445431881
12876,55246,5.722768362999999,5.884260422875,5.722768363,
12877,55250,5.153538105,,,
12878,55255,5.722768362999999,,5.31651835,5.171679312833333
12879,55262,6.153413856,,,6.240248782
12880,55264,5.022717758,4.149401970666667,3.9240311384285715,4.29272819125
12881,55267,5.2921539289999995,3.900286551666667,4.292650699,
12882,55271,6.584074882,,,
12883,55276,6.014774739,5.1334984375,5.8360407610000005,5.6963036423333335
12884,55278,5.781982258999999,4.510334155625,5.405415973999999,
12885,55281,5.5011803850000005,5.5011803850000005,5.179718766,4.951715416142858
12886,55286,5.722768362999999,,,
12887,55287,4.4187187455000005,,4.577374237,3.862594545
12888,55291,5.2921539289999995,4.663328379,4.005946596333334,4.723016822
12889,55295,5.4054418535,4.974842946,,5.0664009283333336
12890,55298,5.781982258999999,,,
12891,55302,5.716524366,,,
12892,55303,3.862594545,4.2927746866000005,4.792402313999999,4.292650699
12893,55314,6.153413856,,,
12894,55316,6.405333138,,,
12895,55321,4.119628066333333,4.7596771315,5.348784951500001,4.077622622
12896,55322,5.732637345666667,5.732637345666667,5.732637345666667,5.732637345666667
12897,55327,5.722768362999999,,,5.722768362999999
12898,55336,6.292054527,,,
12899,55339,5.720687239666667,,5.06434573,6.405333138
12900,55340,5.2921539289999995,5.2921539289999995,5.2921539289999995,5.2921539289999995
12901,55344,6.405333138,,,
12902,55349,4.760863923333333,5.072180412666666,,
12903,55352,5.27990712325,5.129483572875,5.203191042888889,5.530539593
12904,55353,5.5454518336000005,5.722768362999999,5.722768362999999,5.889785222999998
12905,55354,5.822046585,,,
12906,55356,5.722768362999999,5.010031010666666,4.912811961333333,
12907,55358,4.861601599999999,4.453235734250001,4.974842946,
12908,55359,4.292650699,3.862594545,3.862594545,
12909,55362,4.6337468225,5.674504761333331,5.97467729,4.723016822
12910,55366,4.077622622,4.723016822,4.8489298839999995,4.292650699
12911,55377,6.940590348,,,
12912,55384,5.54404215,,,5.2794899785
12913,55386,5.657311097000001,5.657311097000001,5.657311097000001,5.657311097000001
12914,55387,5.722768362999999,,,
12915,55390,4.958986185666668,5.0641905255,5.2921539289999995,5.405424601
12916,55392,4.898268656,4.973566605,4.544373396,4.64694884325
12917,55393,5.97467729,,5.97467729,5.97467729
12918,55395,5.014930043000001,4.154158974,,
12919,55400,4.709321807666666,4.8490333365,4.713848216333333,4.870744418999999
12920,55404,5.8360407610000005,,,
12921,55406,4.836247821000001,,,
12922,55409,5.033242277333334,5.123685357571429,5.1535769165,5.885770109
12923,55413,5.781982258999999,,5.781982258999999,
12924,55414,4.692036351,4.909401781000001,5.405415973999999,
12925,55417,4.2928056835,4.292650699,4.6337468225,4.32737438575
12926,55433,6.568344441,,,
12927,55435,4.723016822,,,4.8489298839999995
12928,55445,4.077622622,4.2570666868,4.292650699,
12929,55446,4.572330682230769,4.986053241333334,4.7332006516666665,4.501138889999999
12930,55452,5.2921539289999995,,,
12931,55459,6.153413856,4.723016822,,5.6079192005
12932,55462,5.599477499,3.862594545,,
12933,55465,4.702987498,,,4.5078337605000005
12934,55467,6.153413856,,,
12935,55470,5.3621729371999995,5.373791740142857,5.333977638,5.374528090571429
12936,55476,4.974842946,,,
12937,55478,5.07059257,5.621800638,,
12938,55481,6.153413856,6.153413856,6.153413856,6.153413856
12939,55493,5.060949342999999,5.266794974,5.040342184952381,5.033235087812502
12940,55498,6.104976146,6.014774739,4.077622622,4.861601599999999
12941,55499,4.292650699,4.292650699,4.292650699,4.292650699000001
12942,55501,5.781982258999999,,,
12943,55502,5.97467729,4.292650699,,4.974842946
12944,55504,4.292650699,,,
12945,55507,5.931812567000001,,,
12946,55521,5.722768362999999,5.722768362999999,5.6334156095,5.722768362999999
12947,55526,4.948546739999999,,4.6911628489999995,4.974842946
12948,55531,4.584447562,,,
12949,55533,4.077622622,4.292650699,4.292650699,4.723016822
12950,55535,4.956049585076924,4.899989243399999,4.845357207222222,5.2921539289999995
12951,55543,5.722768362999999,4.292650699,4.687339854199999,
12952,55559,4.723016822,4.723016822,5.2921539289999995,4.6337468225
12953,55562,4.939847966666667,4.33590425675,5.2921539289999995,4.6911628489999995
12954,55567,5.760587938666666,5.56417498,,6.518612438
12955,55570,4.974842946,,4.723016822,
12956,55582,4.723094402,4.40024222975,4.6636585319999995,4.292650699
12957,55583,5.2921539289999995,6.405333138,,5.2921539289999995
12958,55603,5.6334156095,,5.97467729,
12959,55606,5.2737310289999995,,,
12960,55618,4.263083501166666,4.39030506,4.974842946,
12961,55619,5.2949151644,5.108696068666667,5.145286372714287,5.226807548842105
12962,55620,4.723094402,,,4.292650699
12963,55624,4.779645254,,,
12964,55625,4.292650699,,,
12965,55632,5.584137011,,5.405415973999999,5.396667157
12966,55634,6.2126305770000005,5.779404562000001,5.722768362999999,5.507461146
12967,55635,5.584137011,,,
12968,55638,3.862594545,,,
12969,55640,5.2794770395,4.9382774635,4.723094402,5.077913405
12970,55642,5.97467729,5.8783297745,5.781982258999999,5.657311097000001
12971,55646,4.464172875777778,4.1028258886,3.862594545,4.436261116333333
12972,55649,3.862594545,3.862594545,3.862594545,3.862594545
12973,55651,5.032559719416667,5.048989769461539,5.0257243139,5.028577425
12974,55658,4.974842946,,5.722768362999999,4.723016822
12975,55665,5.2921539289999995,5.2921539289999995,5.153538105,
12976,55667,5.584137011,,,
