uid,SVM_rbf
45940,4.874880362
45941,6.216231959
45942,5.915070202
45945,0.100463644
45946,0.099663547
45947,4.622943454
45948,0.100533096
45950,5.338475063
45951,4.42002387
45952,5.477028263
45954,0.100052308
45956,0.099870846
45957,0.099867603
45958,0.100054501
45960,5.192017046
45966,0.100509288
45971,0.10047924
45974,4.622995079
45976,5.192016439
45977,0.100416216
45979,5.874679434
45980,5.053591969
45984,5.988081946
45985,5.192016439
45987,4.946495119
45989,5.155146676
45992,4.192558409
45996,4.444498171
45997,0.100400633
45998,0.100399569
46000,5.537254153
46002,5.622554069
46004,0.100035341
46005,0.100018352
46010,0.099941975
46014,4.874899058
46018,0.099941793
46019,6.191814171
46020,0.100045023
46021,0.100045023
46022,3.762650657
46026,4.748786408
46028,5.478937392
46030,4.192558409
46032,4.692697749
46033,5.002378262
46035,5.988081946
46038,0.100045023
46039,3.762650657
46041,5.512359166
46042,5.679628736
46043,0.100045125
46045,0.100045125
46047,0.100045125
46050,4.305886844
46057,0.100045125
46063,0.100045125
46066,5.736395187
46069,0.100045125
46071,4.952543445
46072,5.831778231
46075,5.216520494
46080,5.622554069
46082,0.100045125
46083,0.100045125
46085,0.100045134
46088,5.622554069
46089,0.100045134
46090,5.249058172
46091,0.100045134
46093,5.192016439
46097,5.55686468
46100,4.622988206
46106,5.015155579
46114,6.191814171
46115,0.100045134
46117,4.592074905
46122,5.730630131
46123,5.276639097
46124,5.622554069
46128,5.785479173
46129,5.192016831
46132,0.100047069
46138,4.896739873
46141,0.100047069
46148,6.305261303
46152,0.100047069
46157,0.100047069
46158,6.140268434
46163,5.318051992
46164,6.345929646
46165,4.054684092
46166,6.305262485
46167,4.67325437
46168,0.100047862
46169,0.100047862
46172,4.622988206
46173,3.762650709
46178,6.484327399
46180,0.100047862
46182,6.053191327
46183,6.622769233
46184,4.723319446
46186,5.55686468
46189,0.100348438
46190,5.874679434
46193,0.100047862
46195,3.977402227
46196,0.10005731
46198,5.736402703
46203,4.444498171
46204,0.100047862
46207,0.100047862
46208,0.10004817
46209,0.10004817
46210,6.112568294
46212,0.100048677
46216,0.100048677
46220,5.227678767
46222,4.444498171
46230,0.100048677
46231,0.100048677
46233,0.100049209
46234,4.232028286
46236,5.55686468
46237,5.000514897
46239,4.87489911
46245,0.100049209
46248,0.100049209
46258,4.578381532
46261,5.785479173
46262,4.325144494
46263,0.100049209
46266,5.137378884
46267,5.192014058
46269,5.249058172
46270,0.100049209
46279,5.484031179
46283,5.400937366
46285,5.192014058
46287,4.408089785
46291,0.100049209
46292,0.100049209
46293,3.762650709
46294,4.87489911
46296,6.053190803
46298,0.100049209
46301,0.100049209
46302,0.100049209
46303,6.053190803
46304,4.970809391
46305,5.622553136
46306,4.192558409
46315,5.192014464
46317,5.622553136
46318,6.305262485
46323,5.053592469
46327,4.193075476
46329,4.215230179
46330,0.100049209
46339,0.100049209
46340,0.100049209
46341,0.100049209
46343,5.622553136
46347,5.874679434
46351,0.100049209
46353,4.625604347
46357,3.762650758
46361,4.192551214
46364,0.100049209
46367,5.192551442
46372,5.915045902
46374,0.100049209
46375,0.100049209
46378,5.407390494
46380,0.100049209
46382,4.850975325
46384,0.100049209
46387,0.100049209
46394,4.192511297
46395,6.305262485
46398,0.100049209
46400,0.100049209
46401,0.100049209
46403,5.874679434
46406,0.100049209
46407,0.100049209
46412,5.514207989
46413,5.002378262
46416,0.099967325
46420,4.732849854
46422,4.874899159
46427,6.053190803
46428,5.192014464
46430,4.96413577
46438,0.099912096
46439,4.974153804
46442,5.682252768
46443,5.192014464
46448,0.099958797
46449,5.192015285
46451,0.09995598
46452,0.099937877
46453,0.099918687
46454,5.622553136
46455,4.193099357
46460,0.099918687
46464,5.179424097
46465,0.099919372
46468,4.785674714
46471,5.192015285
46473,0.099919372
46475,4.2489035
46476,6.053190803
46478,0.099919372
46479,0.099919099
46485,5.392367277
46487,0.09985894
46491,5.736402703
46492,4.970584006
46493,5.422208964
46495,0.100315794
46496,5.831778231
46499,5.516867469
46500,0.10029675
46504,0.10029675
46509,5.682243693
46510,5.192015285
46511,5.137618811
46514,4.595481266
46518,5.230394623
46519,5.53321328
46524,0.100297878
46529,5.622552745
46532,4.209021421
46533,3.762648819
46535,0.100031549
46539,4.192511297
46541,5.622552745
46542,4.596335176
46543,4.477192077
46545,3.977402227
46553,0.099986311
46554,0.099896328
46555,5.192015285
46559,0.099835735
46563,4.857471429
46565,0.099863729
46566,0.0997522
46567,0.099643311
46568,4.103090346
46570,5.622750862
46571,6.400863404
46573,0.099650761
46578,4.034109331
46580,4.208348852
46581,0.100180323
46583,4.874685138
46585,5.706994987
46586,0.100180596
46587,3.971710742
46588,6.400863404
46590,0.100180693
46591,6.305263883
46594,0.100181568
46596,0.100183241
46599,5.838349709
46600,5.305467365
46603,6.622769233
46605,0.100185899
46606,0.100185899
46611,0.100185899
46613,0.100186007
46616,4.335946065
46621,5.54402204
46623,5.727408745
46625,5.91032969
46628,0.100186357
46629,0.100186621
46633,5.785480579
46642,4.874897283
46646,4.804322478
46648,3.762648882
46649,6.140268434
46650,5.442614786
46659,0.10019053
46662,0.100199031
46665,4.659559966
46671,0.100199972
46672,5.952166244
46676,4.890957961
46681,6.622768508
46683,0.100199972
46688,5.622552745
46696,0.100203181
46700,4.466036999
46701,4.382364712
46705,5.622552745
46707,4.264431565
46711,5.344067414
46714,4.622996696
46717,5.041237192
46718,5.053731054
46720,5.622741323
46722,0.100203678
46726,5.204381536
46728,4.622921867
46729,4.692348636
46734,0.100204486
46735,0.100204486
46740,0.100204486
46742,5.567229141
46744,0.100204486
46745,0.100206254
46755,5.577381112
46759,0.100206254
46761,4.335005855
46762,0.100207041
46763,5.296928931
46764,0.100207041
46766,0.100207118
46772,5.337588394
46779,0.100207118
46781,5.047589572
46785,0.100207118
46791,0.100207118
46794,0.100208962
46798,4.601612354
46802,5.682229606
46804,5.407391891
46806,5.622552326
46808,0.100210535
46811,0.100211299
46813,0.099954219
46814,0.100211299
46819,0.100255105
46822,4.170740145
46823,3.908419073
46824,6.053186515
46826,6.149099602
46827,5.192015285
46830,5.810506005
46840,5.33839378
46842,5.375230278
46843,0.100212191
46845,6.083488829
46846,4.390483162
46853,5.3947536
46856,4.202889251
46859,0.100222344
46861,0.100222344
46866,0.100222344
46867,4.192511297
46873,0.10022265
46880,0.10022265
46883,0.10022265
46884,0.10022265
46886,0.10022504
46892,3.985015431
46893,4.293825705
46894,0.10022504
46897,0.10022504
46899,5.606366501
46901,5.622552326
46902,4.874897283
46909,0.10022504
46918,4.093870312
46921,5.192009432
46925,0.100228119
46926,0.100228119
46927,0.100228119
46931,6.112568294
46937,0.100228119
46941,3.762648882
46948,0.100228128
46949,0.100228128
46952,4.874897283
46955,6.305263883
46960,0.100228128
46962,6.543224731
46965,0.100228128
46972,0.100228659
46973,0.100228659
46976,0.100228659
46978,0.100228659
46979,6.305263883
46980,3.977402227
46982,0.100229234
46986,0.100229234
46991,5.002070509
46997,0.100229234
47005,5.1279474
47006,4.874897283
47008,0.100229234
47010,0.100229234
47011,0.100230487
47014,0.100230487
47019,0.100230487
47020,4.873087624
47022,0.100231653
47024,5.330384045
47026,4.476386994
47027,5.05359183
47029,3.905715824
47030,0.100231653
47033,0.100231653
47035,5.305467365
47041,0.099980065
47044,6.053186515
47045,5.400937366
47046,0.100255105
47053,4.934725176
47055,5.053589496
47056,0.10023316
47060,6.112568294
47061,0.100235778
47062,4.251833464
47063,0.100235778
47064,0.100237421
47065,0.100237421
47067,0.100237421
47068,5.268716909
47071,5.915009379
47074,4.874897283
47080,0.100237714
47082,0.100237714
47083,0.100237714
47084,0.100238603
47085,3.762648409
47087,0.100238603
47094,4.653003579
47097,6.305266026
47098,0.100239623
47104,0.100239623
47105,4.83863097
47107,5.622552326
47112,6.514138761
47114,4.976667161
47115,4.278750513
47116,0.100239623
47117,3.84909871
47118,6.167185807
47123,5.192009432
47124,5.622552326
47127,0.100241425
47131,6.914521993
47132,5.04022936
47133,0.100241425
47135,0.10024248
47137,0.10024248
47138,5.419690957
47148,4.192511297
47150,5.622546683
47154,0.100247342
47155,0.100247342
47156,5.305467724
47157,4.264430067
47159,3.762648409
47160,0.100247342
47165,4.785740926
47173,0.100247342
47174,4.318703115
47189,0.100247342
47191,0.100247342
47192,0.100247342
47195,5.736428745
47197,4.172122726
47198,0.100247342
47199,0.100247342
47202,0.100247342
47204,0.100247342
47206,5.682216899
47214,0.100247342
47217,0.100247342
47219,5.192206518
47221,0.100248981
47224,5.018179895
47226,0.100248981
47228,0.10024993
47229,5.375230278
47231,4.622921867
47232,4.240485452
47233,0.10024993
47236,0.10024993
47237,4.759563531
47238,4.704290394
47239,0.10024993
47240,0.10024993
47245,4.826093401
47247,5.338405627
47249,4.622921872
47250,5.053589496
47255,4.328958518
47256,4.021162443
47257,6.305266026
47258,0.100251547
47259,5.345910362
47265,4.336027179
47266,0.100251547
47269,0.100251547
47272,6.484327399
47285,0.100252517
47289,0.100252517
47290,5.465184057
47291,0.100252517
47292,5.709776173
47293,0.100252517
47296,0.100252517
47297,4.296866339
47298,6.216231959
47300,5.192204418
47302,4.382884232
47310,0.100252517
47313,0.100252517
47316,4.216886086
47317,0.100252517
47319,5.874652168
47321,0.100252517
47323,4.709872607
47324,6.30513602
47328,0.100252517
47330,0.100252517
47336,4.46446118
47337,4.832432265
47343,0.100252517
47345,4.925759916
47348,5.622546683
47354,6.305266026
47355,4.542036781
47359,0.100252517
47360,5.305467724
47362,4.951030671
47363,4.251833524
47367,5.837863768
47369,0.100252517
47377,5.122895866
47378,0.100252517
47379,0.100252517
47381,5.111144892
47384,0.100252517
47386,5.484069761
47387,5.978554374
47388,0.100252517
47391,5.127642742
47392,6.053186515
47395,0.100252517
47398,4.813223955
47400,5.192204418
47403,0.100252517
47405,0.100252517
47407,5.914999679
47409,0.100252517
47413,0.100252517
47414,5.053401968
47417,4.622985457
47419,0.100252517
47420,5.305467724
47423,0.100252517
47424,0.09996284
47425,0.100255105
47426,0.100252517
47427,0.100252517
47428,0.100252517
47430,0.100252517
47431,0.100252517
47432,0.100252517
47440,0.100252517
47442,0.100252517
47444,0.100252517
47445,5.351881929
47447,0.100252517
47450,4.251833524
47453,4.264430067
47455,0.100252517
47456,0.100252517
47462,4.495618547
47463,0.100252517
47465,5.831777918
47466,3.971216827
47468,5.676122451
47469,5.622546683
47471,0.100252517
47474,6.053181406
47477,5.464101208
47479,5.357370557
47482,4.192511297
47485,0.100252517
47488,5.709209695
47491,0.100252517
47496,0.100252517
47497,6.831415617
47501,6.083488829
47502,4.40808722
47506,5.963788367
47507,0.100252517
47509,0.100252517
47510,6.73605624
47522,4.192511297
47523,4.615508642
47524,5.682206552
47525,4.87489681
47526,5.335743984
47529,0.100252517
47534,0.100252517
47535,0.100252517
47538,4.305371964
47539,0.100252517
47540,4.623161554
47541,0.100252517
47543,0.100252517
47552,0.100252517
47555,0.100252517
47557,0.100252517
47558,0.100252517
47562,0.100252517
47568,0.100252517
47574,0.100252517
47576,0.100252517
47581,4.970584006
47582,0.100252517
47583,0.100252517
47589,0.100252517
47596,5.192204418
47597,4.797471541
47598,5.736432321
47599,0.100252517
47605,0.100252517
47606,6.284769562
47608,0.100252517
47611,0.100252517
47615,4.40808722
47616,5.462067245
47618,5.305467724
47620,0.100252517
47623,0.100252517
47627,5.736428521
47630,0.100252517
47632,3.762648409
47633,5.400937366
47636,0.100252517
47641,0.100252517
47642,5.495703839
47645,5.338405627
47646,0.100252517
47648,0.100252517
47649,0.100252517
47654,0.100252517
47657,0.100252517
47660,0.100252517
47664,4.694284651
47671,0.100252517
47676,4.19298224
47679,4.623312285
47682,5.192205711
47684,4.162925044
47685,4.970584006
47693,5.62254535
47696,0.100252517
47697,6.191814171
47699,0.100252517
47701,0.100252517
47703,5.192133973
47704,0.100252517
47705,5.988081946
47706,5.192133973
47707,0.100252517
47710,4.033173525
47713,5.249058172
47714,5.400937366
47715,5.419755569
47716,0.100252517
47719,5.30546717
47721,4.907373406
47725,0.100252517
47733,0.100252517
47735,0.100252517
47737,5.192133973
47738,0.100252517
47742,4.091622405
47744,0.100252517
47746,0.100252517
47751,0.100252517
47753,4.677018261
47758,5.83785866
47759,0.100252517
47762,0.100252517
47765,5.053401968
47767,0.100252517
47771,0.100252517
47774,4.311825441
47777,0.100252517
47778,5.192154114
47780,0.100252517
47781,4.450955742
47783,4.192511297
47785,0.100252517
47787,6.622768508
47791,0.100252517
47793,3.76264821
47794,5.831777918
47796,4.339298857
47797,0.10025327
47798,6.305266026
47800,6.053181406
47801,0.100254518
47803,0.100254518
47804,5.785480579
47808,0.100254566
47810,5.30546717
47811,4.896722624
47817,5.192154114
47818,0.10025465
47820,0.100255105
47823,6.240081133
47826,3.977402227
47829,5.192154114
47830,4.230788993
47831,4.221167349
47834,6.02154732
47836,0.100255105
47837,3.76264827
47840,5.874676252
47843,3.875628102
47847,0.100255105
47849,0.100255105
47855,0.100255105
47857,4.278427028
47864,0.100255105
47865,0.100255105
47866,0.100255105
47877,5.192154114
47880,4.838057069
47882,4.606888081
47883,4.530975513
47884,4.300128724
47887,5.785489411
47888,5.192154114
47890,5.55686468
47892,5.464074684
47895,0.100255105
47900,0.100255105
47903,0.100255105
47904,0.100255105
47906,0.100255105
47909,0.100255105
47913,6.484327399
47917,5.30546717
47918,6.622768508
47923,5.192154114
47924,5.55686468
47930,4.790619724
47933,0.100255105
47936,4.444498171
47937,5.192074943
47939,0.100255105
47942,4.498828902
47944,3.869876134
47946,0.100255105
47947,0.100255105
47951,6.063759639
47954,4.126925726
47959,0.100255105
47962,0.100255105
47966,0.100255105
47967,4.262364333
47970,0.100255105
47971,5.736428521
47972,4.533978552
47973,5.269715343
47975,4.623300124
47977,0.100252517
47978,0.100252517
47986,0.100252517
47990,0.100252517
47991,0.100252517
47997,5.62254535
47998,4.571988435
48002,0.100247342
48003,6.484327399
48004,5.033554601
48006,5.192074943
48013,4.623226341
48014,4.276253042
48015,4.934697159
48017,0.100168119
48018,5.20739472
48019,0.100161291
48020,5.55686468
48022,4.533979846
48025,4.192511297
48027,4.526811322
48029,5.768761057
48031,4.907909072
48035,5.785489411
48040,4.623175786
48042,4.192458422
48046,5.249040057
48047,5.601341869
48048,5.68531513
48049,0.100017388
48052,0.100013943
48053,3.76264827
48055,0.100007432
48058,0.099982221
48065,4.874896671
48068,0.099980065
48073,4.623233296
48074,0.09996284
48075,5.099720854
48078,0.099956824
48082,0.099954219
48083,4.874895271
48086,4.692334314
48090,5.083971635
48091,0.099937717
48093,5.623030669
48094,6.32595878
48095,3.76264687
48099,0.100153559
48101,0.099937717
48104,0.100208962
48108,4.651684521
48109,0.100026533
48110,4.615861005
48111,5.192071855
48112,5.62254535
48116,0.10024248
48117,5.053404355
48118,0.100231653
48119,0.100252517
48121,0.100094494
48122,0.10006971
48125,0.099975756
48128,5.427601265
48133,4.623233296
48134,4.751480216
48136,4.335946065
48137,6.622769025
48142,0.100024705
48149,4.874895271
48155,6.21623023
48157,4.669135748
48159,0.100237421
48162,5.192071855
48175,0.100074519
48184,0.100135273
48186,4.775218714
48189,5.55686468
48190,0.100255105
48191,0.100164342
48193,5.55686468
48196,5.62254535
48200,0.100206254
48202,0.10023316
48203,5.431765401
48205,4.533979846
48207,5.086614543
48215,5.83785866
48218,5.289176342
48219,4.874895271
48223,4.956734051
48225,4.550473943
48226,4.874895271
48227,0.100178782
48229,4.731109092
48231,5.853009305
48233,4.748786408
48234,6.112568294
48235,4.623233296
48238,4.623230945
48244,4.874896115
48247,4.623216364
48249,0.099937717
48250,5.053404355
48252,5.173615202
48258,4.192511297
48261,0.099975756
48262,0.100254518
48263,3.905713801
48264,5.192047642
48266,4.657736733
48267,5.622543961
48269,0.100252517
48271,6.345929646
48272,4.251833524
48278,0.100252517
48279,0.100252517
48280,0.100252517
48284,3.945140616
48287,5.192046488
48289,4.40808752
48291,5.126617681
48293,4.382008221
48294,6.325376612
48302,5.622543961
48304,5.484069761
48308,5.407394683
48310,0.100203678
48314,6.050044057
48316,0.100180323
48320,6.21623023
48325,4.623216364
48339,0.100162765
48343,0.100162585
48345,0.100160645
48349,0.100121177
48351,5.400937366
48354,0.100106689
48356,4.756522717
48360,0.100074519
48361,4.748968335
48362,0.100027365
48363,0.100013943
48366,0.100013943
48373,0.100004991
48375,0.100003717
48377,0.099994622
48379,0.099975756
48384,5.563167186
48385,5.673572447
48387,6.305266675
48388,4.679238125
48390,4.253458241
48392,4.192511297
48394,5.201041907
48397,5.988081946
48402,5.853007826
48407,6.021544138
48408,4.838056745
48409,5.095579029
48411,6.053181406
48412,6.053181406
48414,5.622543961
48415,0.100237714
48416,4.444386671
48422,5.785489411
48423,5.622331505
48427,5.192046488
48428,5.192046488
48431,0.100106689
48433,6.240081133
48434,4.318754806
48435,5.484069761
48436,0.099982221
48440,0.100203181
48447,6.374152388
48451,0.099937717
48452,5.053404173
48456,0.100170731
48457,0.100254566
48459,4.44448502
48462,5.874676252
48463,0.100252517
48466,5.459964477
48477,0.100203181
48480,5.192018318
48481,0.099937717
48487,3.762647714
48489,5.50691127
48497,0.100252517
48499,0.099980065
48501,0.100008763
48502,0.100255105
48507,0.100254566
48509,5.053404173
48511,0.100252517
48516,6.167185807
48517,0.100248981
48518,0.100241425
48520,0.100184514
48525,5.053536587
48526,5.353077461
48528,0.100161291
48529,5.785488435
48531,0.100160645
48532,0.100160256
48538,0.100126645
48542,4.236333728
48544,0.100079113
48550,6.227152179
48552,5.952166244
48558,4.853961276
48560,6.053181406
48561,0.100004991
48566,0.100004881
48567,0.100001612
48570,4.984343519
48572,5.296924775
48575,0.09996284
48577,0.099937717
48582,4.790790294
48584,0.100148161
48585,5.831777918
48588,4.632476125
48592,5.736428639
48597,0.100252517
48601,0.09993807
48602,0.100255105
48603,3.943891235
48605,0.100211299
48607,0.100229234
48608,0.100252517
48612,0.100255105
48613,4.874896467
48614,5.622541103
48617,0.100252517
48618,0.099975756
48621,4.42002387
48623,0.099982221
48631,4.192511297
48633,4.444375379
48635,4.398280994
48637,0.100235778
48638,6.053181406
48641,0.100255105
48642,0.10025465
48645,0.10025327
48646,3.762648066
48650,4.192511297
48652,0.100252517
48654,4.557557872
48655,5.831777918
48656,0.100252517
48657,5.622535555
48658,0.100248981
48659,5.616940614
48660,0.100238603
48663,6.647343134
48664,5.192013964
48666,0.100229234
48668,4.192458422
48672,5.192013964
48673,0.100222344
48674,0.10019053
48678,6.305266675
48681,4.193010109
48682,0.100148161
48684,0.100146309
48688,6.484327399
48691,4.477193804
48693,0.100049538
48696,5.622535555
48698,5.179433106
48699,0.100008763
48701,5.30546717
48702,0.099975756
48706,0.099958592
48709,0.099958592
48710,0.099950494
48712,4.675933112
48717,3.858355384
48720,5.192013964
48721,0.099937717
48723,4.623216364
48725,4.748863461
48726,0.099937717
48734,5.682188359
48735,4.874896467
48743,3.971811427
48747,4.479543668
48749,0.099937717
48752,4.192511297
48753,0.100106689
48755,5.156053669
48756,5.192013964
48766,0.100121177
48767,4.40808752
48769,0.100252517
48774,0.100106689
48777,5.204065617
48779,5.874676252
48780,0.100239623
48781,3.905714017
48784,0.100252517
48785,6.21623023
48788,5.305467738
48790,3.875630879
48802,4.060768461
48808,0.100252517
48817,4.623215482
48822,0.099964985
48824,4.336021855
48830,0.100252517
48831,4.318286995
48834,5.192013964
48836,4.192511297
48844,5.19201384
48845,0.100167694
48847,6.795174568
48849,5.305467738
48850,4.874896467
48851,0.099994622
48852,5.19201384
48854,6.250553243
48857,4.623222771
48858,6.484327399
48860,4.192511297
48861,0.099950494
48863,0.10024993
48864,4.192511297
48865,4.72692631
48866,0.100149747
48867,5.68218834
48869,4.192511615
48872,0.100087452
48877,5.390450871
48879,0.099937717
48883,5.19201384
48885,5.622533895
48886,3.762648066
48887,0.099937717
48888,3.971811427
48889,6.191814171
48892,0.100254566
48894,5.727442065
48903,0.100252517
48905,5.484069761
48911,0.100252517
48916,0.100252517
48918,5.018042598
48920,4.907363696
48922,4.131810575
48923,0.100252517
48926,0.100252517
48930,5.622533895
48931,0.100238603
48936,0.100235778
48940,0.100230487
48942,4.395139389
48944,4.623222725
48945,5.338405627
48946,0.100203678
48953,5.095912762
48957,5.19201384
48958,0.100126645
48965,0.100125831
48969,0.100112537
48970,4.192511615
48973,4.947055402
48974,4.907363696
48977,5.400937366
48981,5.305467738
48982,0.09996284
48984,0.09996284
48985,0.099958592
48987,5.400937366
48988,0.099937717
48989,0.099937717
48990,0.099937717
48995,6.053181406
48996,4.679958308
48998,6.681865261
49002,5.400937366
49006,0.099937717
49009,5.192016049
49019,0.099937717
49024,6.167185807
49030,4.335320889
49031,5.400937366
49032,4.396911233
49034,4.874896467
49035,0.100134758
49036,0.099980065
49038,4.192511701
49041,5.394872878
49043,3.762648066
49044,5.158345718
49046,5.589903459
49049,4.601143905
49051,0.100241425
49052,5.988078001
49053,4.192732447
49058,5.192016049
49060,6.083488829
49064,0.100007792
49065,4.623222725
49071,6.053181406
49074,6.514138761
49076,0.099937717
49082,0.100034406
49085,5.305467738
49086,6.053181406
49087,5.914980819
49089,4.665344564
49090,0.100055987
49093,4.049348945
49097,5.090376329
49098,4.397932743
49099,4.880308521
49103,0.10024993
49104,4.103544428
49105,5.622533895
49110,0.100206254
49113,4.51119255
49117,4.192511701
49124,5.364594741
49127,4.623227481
49129,0.100003717
49135,4.892072343
49137,4.048981321
49138,5.55686468
49143,5.497096305
49148,0.099937717
49149,5.337614387
49151,5.62236346
49152,5.305467738
49153,0.100121177
49154,4.119868495
49156,4.919020048
49158,0.100255105
49159,0.100255105
49160,5.192016049
49161,0.100255105
49163,0.100255105
49165,4.104427297
49166,0.100252517
49171,4.704791041
49173,0.100252517
49174,5.68218834
49177,5.62236346
49178,0.10024993
49180,0.100247342
49182,3.977401904
49188,3.762645992
49197,0.10023316
49199,4.892094979
49201,0.100212191
49204,0.100208962
49210,5.874676252
49211,0.100199972
49214,5.192016049
49217,5.622688633
49219,6.021544138
49221,5.622688633
49224,0.100106689
49226,0.100106689
49233,0.100069559
49235,0.100069559
49236,4.192511701
49238,0.100027365
49239,0.100024705
49240,0.100007432
49241,0.099982221
49245,5.83785866
49250,5.179545791
49254,0.099976671
49264,5.831777434
49267,5.192019998
49269,0.09996284
49270,5.83785866
49275,4.623227412
49277,4.87441062
49282,6.053181406
49286,4.953814991
49288,5.19202018
49290,4.874443353
49291,0.100252517
49295,5.19202018
49299,3.762197371
49308,5.874676252
49310,5.603887228
49317,0.100252517
49319,4.623227412
49320,0.100106689
49323,3.866957065
49324,4.113244033
49325,0.09993807
49327,5.19202018
49328,0.100255105
49329,0.100252517
49331,4.253964534
49334,4.192511701
49336,5.053532208
49338,5.321194811
49339,4.444510557
49343,5.622743283
49344,0.100008763
49345,4.446995422
49346,5.785488435
49348,4.763913121
49356,4.623227412
49362,5.305467737
49363,5.19202018
49366,3.762311551
49370,4.623227412
49372,0.10025327
49374,5.585573778
49375,0.100252517
49376,4.690541766
49378,5.62274406
49379,6.305236579
49384,4.356891441
49390,4.874524423
49393,6.053181406
49396,5.305467737
49397,5.555376234
49400,5.305938409
49401,0.099950754
49403,5.831777434
49412,5.166483989
49415,3.762276022
49424,0.100255105
49426,5.19202018
49427,5.623028704
49433,4.623227412
49434,4.813757045
49441,4.471023666
49443,5.438611501
49446,5.914980819
49450,4.192512055
49455,0.100069559
49461,0.100004991
49466,4.68826845
49469,4.960001005
49470,0.100106689
49471,5.988078001
49474,4.874901982
49478,4.276233641
49479,5.484068457
49480,0.100229234
49481,0.100208962
49487,4.192512055
49495,5.874676252
49496,0.100069559
49497,4.753469248
49503,0.09996284
49505,0.100252517
49509,0.100071237
49510,5.296924775
49511,4.192512055
49512,0.099954219
49516,0.100252517
49517,5.978743333
49519,3.762854885
49520,4.192512055
49523,5.305940623
49525,4.623227412
49532,5.831777434
49533,0.100140097
49534,3.934545768
49535,4.685927679
49536,0.099937717
49538,6.053181406
49540,5.622755292
49541,3.762332162
49543,0.099937717
49544,0.099937717
49547,0.099937717
49548,3.885379931
49552,0.099937717
49553,4.470894822
49555,0.099937717
49566,5.19202018
49574,4.36066928
49578,3.762332162
49579,6.400863404
49582,5.831777434
49586,5.400937366
49587,4.170692331
49588,0.099937717
49591,0.099937717
49594,0.099937717
49600,0.099937717
49601,0.100255105
49603,5.19202018
49607,0.099937717
49608,0.099937717
49609,0.099937717
49610,3.908412532
49613,5.623028697
49616,6.053181406
49618,0.099937717
49623,0.099937717
49628,0.099937717
49637,0.099937717
49641,0.099937717
49643,0.099937717
49644,4.408320429
49647,0.099937717
49650,4.81831396
49653,0.099937717
49656,4.167567723
49657,5.736443265
49661,0.099937717
49664,0.099937717
49667,5.099762902
49673,0.099937717
49674,0.099937717
49675,5.19202018
49679,4.942556269
49680,4.907310825
49686,5.805236141
49691,0.099937717
49697,6.168855301
49701,0.099937717
49705,0.099937717
49707,4.874574139
49710,0.099937717
49711,4.192512055
49714,0.099937717
49719,6.167185807
49722,0.099937717
49733,5.401160118
49734,0.099937717
49738,0.099937717
49740,0.099937717
49741,5.622749582
49742,4.623227574
49748,0.099937717
49749,5.407394683
49751,6.21623023
49756,5.053753395
49758,6.484327399
49761,0.099947032
49762,0.099950494
49763,5.823789472
49765,4.192512055
49766,0.099954219
49769,0.099956824
49771,4.308610948
49772,4.706993191
49773,5.192020669
49775,5.476416008
49782,0.09996284
49783,4.264437542
49784,5.874670586
49786,0.099975756
49788,4.623227574
49789,0.099975756
49800,5.622755292
49803,6.053181406
49805,6.622769025
49808,5.521849847
49811,0.099975756
49812,0.099975756
49813,5.622783153
49814,5.192207477
49815,5.192207477
49817,4.192512055
49819,4.623227574
49820,4.778848571
49821,6.191814171
49822,0.099975756
49823,5.249076285
49824,0.099975756
49830,0.099975756
49836,6.21623023
49837,0.099978986
49838,0.099980065
49839,4.910234449
49840,0.099980065
49844,0.099980065
49847,0.099980065
49851,0.099980065
49852,0.099980065
49856,4.907948152
49860,3.762741761
49861,0.099982221
49862,4.408085073
49864,4.729863304
49865,4.720385257
49866,0.099982221
49867,4.869851932
49869,4.477111854
49870,5.305939855
49873,6.053181406
49875,5.409681066
49877,0.099994338
49883,0.100001169
49886,0.100002704
49892,3.977401904
49895,5.053753395
49896,0.100004991
49898,3.762556137
49904,4.626260906
49906,4.623227574
49909,4.123032152
49915,3.985269657
49920,4.748786408
49923,0.10001056
49924,0.100013943
49936,6.140268434
49938,4.23357435
49939,4.692701215
49940,5.874670586
49944,0.100017388
49946,0.100017388
49948,5.033554601
49949,5.622780709
49950,0.100023996
49953,0.100023996
49956,4.094901274
49961,0.100026533
49964,5.25129513
49965,0.10003019
49966,3.762635849
49967,5.874670586
49979,3.762635849
49980,0.100055987
49981,4.192512055
49982,5.681929316
49984,0.10006402
49988,5.086642171
49991,4.360876992
49992,0.100069559
49997,5.192673073
49998,0.100069559
50001,5.95216624
50002,6.240075039
50004,0.100071237
50007,4.969566041
50008,0.100254135
50010,6.083489219
50014,0.100254135
50016,4.584594166
50021,6.262387102
50022,0.100254135
50024,4.623227574
50026,0.100331855
50027,0.100312109
50028,4.623361985
50029,4.762006934
50032,4.397412486
50036,4.262364333
50040,5.622780709
50043,5.192673073
50045,0.099977107
50046,0.100218018
50047,0.100239169
50048,0.099855504
50054,0.100051145
50059,0.100525451
50061,0.100470371
50062,5.051103827
50066,0.100472035
50068,5.192644905
50070,5.192644905
50074,4.910153881
50078,0.100472035
50079,5.988081465
50081,5.305939855
50082,5.874670586
50084,5.55686468
50086,6.240084089
50088,0.100472035
50091,5.484068457
50092,0.099820617
50095,0.099776618
50096,0.099902542
50100,0.0999059
50101,0.099906538
50107,0.099946206
50108,5.622780709
50109,5.95216599
