uid,DT1,DT2
47431,0,0
47432,0,0
47440,0,0
47442,0,0
47444,0,0
47445,5.712184232,5.335096216
47447,0,0
47450,4.537041171,4.41111722
47453,4.537041171,4.41111722
47455,0,0
47456,0,0
47462,4.537041171,4.562756508
47463,0,0
47465,5.712184232,5.926703631
47466,4.537041171,4.04030148
47468,5.712184232,5.720641111
47469,5.712184232,5.720641111
47471,0,0
47474,5.712184232,6.146756872
47477,5.712184232,5.548099523
47479,5.712184232,5.335096216
47482,4.537041171,4.263811093
47485,0,0
47488,5.712184232,5.720641111
47491,0,0
47496,0,0
47497,5.712184232,6.697802267
47501,5.712184232,6.146756872
47502,4.537041171,4.562756508
47506,5.712184232,6.146756872
47507,0,0
47509,0,0
47510,5.712184232,6.697802267
47522,4.537041171,4.263811093
47523,4.537041171,4.72894624
47524,5.712184232,5.720641111
47525,4.537041171,5.010187954
47526,5.712184232,5.335096216
47529,0,0
47534,0,0
47535,0,0
47538,4.537041171,4.41111722
47539,0,0
47540,4.537041171,4.72894624
47541,0,0
47543,0,0
47552,0,0
47555,0,0
47557,0,0
47558,0,0
47562,0,0
47568,0,0
47574,0,0
47576,0,0
47581,4.537041171,5.010187954
47582,0,0
47583,0,0
47589,0,0
47596,5.712184232,5.335096216
47597,4.537041171,4.876908061
47598,5.712184232,5.926703631
47599,0,0
47605,0,0
47606,5.712184232,6.375312668
47608,0,0
47611,0,0
47615,4.537041171,4.562756508
47616,5.712184232,5.548099523
47618,5.712184232,5.335096216
47620,0,0
47623,0,0
47627,5.712184232,5.926703631
47630,0,0
47632,4.537041171,3.867734675
47633,5.712184232,5.548099523
47636,0,0
47641,0,0
47642,5.712184232,5.548099523
47645,5.712184232,5.335096216
47646,0,0
47648,0,0
47649,0,0
47654,0,0
47657,0,0
47660,0,0
47664,4.537041171,4.72894624
47671,0,0
47676,4.537041171,4.263811093
47679,4.537041171,4.72894624
47682,5.712184232,5.335096216
47684,4.537041171,4.263811093
47685,4.537041171,5.010187954
47693,5.712184232,5.720641111
47696,0,0
47697,5.712184232,6.375312668
47699,0,0
47701,0,0
47703,5.712184232,5.335096216
47704,0,0
47705,5.712184232,6.146756872
47706,5.712184232,5.335096216
47707,0,0
47710,4.537041171,4.263811093
47713,5.712184232,5.335096216
47714,5.712184232,5.548099523
47715,5.712184232,5.548099523
47716,0,0
47719,5.712184232,5.335096216
47721,4.537041171,5.010187954
47725,0,0
47733,0,0
47735,0,0
47737,5.712184232,5.335096216
47738,0,0
47742,4.537041171,4.263811093
47744,0,0
47746,0,0
47751,0,0
47753,4.537041171,4.72894624
47758,5.712184232,5.926703631
47759,0,0
47762,0,0
47765,5.712184232,5.178264079
47767,0,0
47771,0,0
47774,4.537041171,4.41111722
47777,0,0
47778,5.712184232,5.335096216
47780,0,0
47781,4.537041171,4.562756508
47783,4.537041171,4.263811093
47785,0,0
47787,5.712184232,6.697802267
47791,0,0
47793,4.537041171,3.867734675
47794,5.712184232,5.926703631
47796,4.537041171,4.41111722
47797,0,0
47798,5.712184232,6.375312668
47800,5.712184232,6.146756872
47801,0,0
47803,0,0
47804,5.712184232,5.926703631
47808,0,0
47810,5.712184232,5.335096216
47811,4.537041171,5.010187954
47817,5.712184232,5.335096216
47818,0,0
47820,0,0
47823,5.712184232,6.375312668
47826,4.537041171,4.04030148
47829,5.712184232,5.335096216
47830,4.537041171,4.263811093
47831,4.537041171,4.263811093
47834,5.712184232,6.146756872
47836,0,0
47837,4.537041171,3.867734675
47840,5.712184232,5.926703631
47843,4.537041171,4.04030148
47847,0,0
47849,0,0
47855,0,0
47857,4.537041171,4.41111722
47864,0,0
47865,0,0
47866,0,0
47877,5.712184232,5.335096216
47880,4.537041171,4.876908061
47882,4.537041171,4.72894624
47883,4.537041171,4.562756508
47884,4.537041171,4.41111722
47887,5.712184232,5.926703631
47888,5.712184232,5.335096216
47890,5.712184232,5.720641111
47892,5.712184232,5.548099523
47895,0,0
47900,0,0
47903,0,0
47904,0,0
47906,0,0
47909,0,0
47913,5.712184232,6.697802267
47917,5.712184232,5.335096216
47918,5.712184232,6.697802267
47923,5.712184232,5.335096216
47924,5.712184232,5.720641111
47930,4.537041171,4.876908061
47933,0,0
47936,4.537041171,4.562756508
47937,5.712184232,5.335096216
47939,0,0
47942,4.537041171,4.562756508
47944,4.537041171,4.04030148
47946,0,0
47947,0,0
47951,5.712184232,6.146756872
47954,4.537041171,4.263811093
47959,0,0
47962,0,0
47966,0,0
47967,4.537041171,4.41111722
47970,0,0
47971,5.712184232,5.926703631
47972,4.537041171,4.562756508
47973,5.712184232,5.335096216
47975,4.537041171,4.72894624
47977,0,0
47978,0,0
47986,0,0
47990,0,0
47991,0,0
47997,5.712184232,5.720641111
47998,4.537041171,4.72894624
48002,0,0
48003,5.712184232,6.697802267
48004,5.712184232,5.178264079
48006,5.712184232,5.335096216
48013,4.537041171,4.72894624
48014,4.537041171,4.41111722
48015,4.537041171,5.010187954
48017,0,0
48018,5.712184232,5.335096216
48019,0,0
48020,5.712184232,5.720641111
48022,4.537041171,4.562756508
48025,4.537041171,4.263811093
48027,4.537041171,4.562756508
48029,5.712184232,5.926703631
48031,4.537041171,5.010187954
48035,5.712184232,5.926703631
48040,4.537041171,4.72894624
48042,4.537041171,4.263811093
48046,5.712184232,5.335096216
48047,5.712184232,5.720641111
48048,5.712184232,5.720641111
48049,0,0
48052,0,0
48053,4.537041171,3.867734675
48055,0,0
48058,0,0
48065,4.537041171,5.010187954
48068,0,0
48073,4.537041171,4.72894624
48074,0,0
48075,5.712184232,5.178264079
48078,0,0
48082,0,0
48083,4.537041171,5.010187954
48086,4.537041171,4.72894624
48090,5.712184232,5.178264079
48091,0,0
48093,5.712184232,5.720641111
48094,5.712184232,6.375312668
48095,4.537041171,3.867734675
48099,0,0
48101,0,0
48104,0,0
48108,4.537041171,4.72894624
48109,0,0
48110,4.537041171,4.72894624
48111,5.712184232,5.335096216
48112,5.712184232,5.720641111
48116,0,0
48117,5.712184232,5.178264079
48118,0,0
48119,0,0
48121,0,0
48122,0,0
48125,0,0
48128,5.712184232,5.548099523
48133,4.537041171,4.72894624
48134,4.537041171,4.876908061
48136,4.537041171,4.41111722
48137,5.712184232,6.697802267
48142,0,0
48149,4.537041171,5.010187954
48155,5.712184232,6.375312668
48157,4.537041171,4.72894624
48159,0,0
48162,5.712184232,5.335096216
48175,0,0
48184,0,0
48186,4.537041171,4.876908061
48189,5.712184232,5.720641111
48190,0,0
48191,0,0
48193,5.712184232,5.720641111
48196,5.712184232,5.720641111
48200,0,0
48202,0,0
48203,5.712184232,5.548099523
48205,4.537041171,4.562756508
48207,5.712184232,5.178264079
48215,5.712184232,5.926703631
48218,5.712184232,5.335096216
48219,4.537041171,5.010187954
48223,4.537041171,5.010187954
48225,4.537041171,4.72894624
48226,4.537041171,5.010187954
48227,0,0
48229,4.537041171,4.876908061
48231,5.712184232,5.926703631
48233,4.537041171,4.876908061
48234,5.712184232,6.146756872
48235,4.537041171,4.72894624
48238,4.537041171,4.72894624
48244,4.537041171,5.010187954
48247,4.537041171,4.72894624
48249,0,0
48250,5.712184232,5.178264079
48252,5.712184232,5.335096216
48258,4.537041171,4.263811093
48261,0,0
48262,0,0
48263,4.537041171,4.04030148
48264,5.712184232,5.335096216
48266,4.537041171,4.72894624
48267,5.712184232,5.720641111
48269,0,0
48271,5.712184232,6.375312668
48272,4.537041171,4.41111722
48278,0,0
48279,0,0
48280,0,0
48284,4.537041171,4.04030148
48287,5.712184232,5.335096216
48289,4.537041171,4.562756508
48291,5.712184232,5.178264079
48293,4.537041171,4.41111722
48294,5.712184232,6.375312668
48302,5.712184232,5.720641111
48304,5.712184232,5.548099523
48308,5.712184232,5.548099523
48310,0,0
48314,5.712184232,6.146756872
48316,0,0
48320,5.712184232,6.375312668
48325,4.537041171,4.72894624
48339,0,0
48343,0,0
48345,0,0
48349,0,0
48351,5.712184232,5.548099523
48354,0,0
48356,4.537041171,4.876908061
48360,0,0
48361,4.537041171,4.876908061
48362,0,0
48363,0,0
48366,0,0
48373,0,0
48375,0,0
48377,0,0
48379,0,0
48384,5.712184232,5.720641111
48385,5.712184232,5.720641111
48387,5.712184232,6.375312668
48388,4.537041171,4.72894624
48390,4.537041171,4.41111722
48392,4.537041171,4.263811093
48394,5.712184232,5.335096216
48397,5.712184232,6.146756872
48402,5.712184232,5.926703631
48407,5.712184232,6.146756872
48408,4.537041171,4.876908061
48409,5.712184232,5.178264079
48411,5.712184232,6.146756872
48412,5.712184232,6.146756872
48414,5.712184232,5.720641111
48415,0,0
48416,4.537041171,4.562756508
48422,5.712184232,5.926703631
48423,5.712184232,5.720641111
48427,5.712184232,5.335096216
48428,5.712184232,5.335096216
48431,0,0
48433,5.712184232,6.375312668
48434,4.537041171,4.41111722
48435,5.712184232,5.548099523
48436,0,0
48440,0,0
48447,5.712184232,6.375312668
48451,0,0
48452,5.712184232,5.178264079
48456,0,0
48457,0,0
48459,4.537041171,4.562756508
48462,5.712184232,5.926703631
48463,0,0
48466,5.712184232,5.548099523
48477,0,0
48480,5.712184232,5.335096216
48481,0,0
48487,4.537041171,3.867734675
48489,5.712184232,5.548099523
48497,0,0
48499,0,0
48501,0,0
48502,0,0
48507,0,0
48509,5.712184232,5.178264079
48511,0,0
48516,5.712184232,6.375312668
48517,0,0
48518,0,0
48520,0,0
48525,5.712184232,5.178264079
48526,5.712184232,5.335096216
48528,0,0
48529,5.712184232,5.926703631
48531,0,0
48532,0,0
48538,0,0
48542,4.537041171,4.263811093
48544,0,0
48550,5.712184232,6.375312668
48552,5.712184232,6.146756872
48558,4.537041171,5.010187954
48560,5.712184232,6.146756872
48561,0,0
48566,0,0
48567,0,0
48570,4.537041171,5.010187954
48572,5.712184232,5.335096216
48575,0,0
48577,0,0
48582,4.537041171,4.876908061
48584,0,0
48585,5.712184232,5.926703631
48588,4.537041171,4.72894624
48592,5.712184232,5.926703631
48597,0,0
48601,0,0
48602,0,0
48603,4.537041171,4.04030148
48605,0,0
48607,0,0
48608,0,0
48612,0,0
48613,4.537041171,5.010187954
48614,5.712184232,5.720641111
48617,0,0
48618,0,0
48621,4.537041171,4.562756508
48623,0,0
48631,4.537041171,4.263811093
48633,4.537041171,4.562756508
48635,4.537041171,4.562756508
48637,0,0
48638,5.712184232,6.146756872
48641,0,0
48642,0,0
48645,0,0
48646,4.537041171,3.867734675
48650,4.537041171,4.263811093
48652,0,0
48654,4.537041171,4.72894624
48655,5.712184232,5.926703631
48656,0,0
48657,5.712184232,5.720641111
48658,0,0
48659,5.712184232,5.720641111
48660,0,0
48663,5.712184232,6.697802267
48664,5.712184232,5.335096216
48666,0,0
48668,4.537041171,4.263811093
48672,5.712184232,5.335096216
48673,0,0
48674,0,0
48678,5.712184232,6.375312668
48681,4.537041171,4.263811093
48682,0,0
48684,0,0
48688,5.712184232,6.697802267
48691,4.537041171,4.562756508
48693,0,0
48696,5.712184232,5.720641111
48698,5.712184232,5.335096216
48699,0,0
48701,5.712184232,5.335096216
48702,0,0
48706,0,0
48709,0,0
48710,0,0
48712,4.537041171,4.72894624
48717,4.537041171,4.04030148
48720,5.712184232,5.335096216
48721,0,0
48723,4.537041171,4.72894624
48725,4.537041171,4.876908061
48726,0,0
48734,5.712184232,5.720641111
48735,4.537041171,5.010187954
48743,4.537041171,4.04030148
48747,4.537041171,4.562756508
48749,0,0
48752,4.537041171,4.263811093
48753,0,0
48755,5.712184232,5.178264079
48756,5.712184232,5.335096216
48766,0,0
48767,4.537041171,4.562756508
48769,0,0
48774,0,0
48777,5.712184232,5.335096216
48779,5.712184232,5.926703631
48780,0,0
48781,4.537041171,4.04030148
48784,0,0
48785,5.712184232,6.375312668
48788,5.712184232,5.335096216
48790,4.537041171,4.04030148
48802,4.537041171,4.263811093
48808,0,0
48817,4.537041171,4.72894624
48822,0,0
48824,4.537041171,4.41111722
48830,0,0
48831,4.537041171,4.41111722
48834,5.712184232,5.335096216
48836,4.537041171,4.263811093
48844,5.712184232,5.335096216
48845,0,0
48847,5.712184232,6.697802267
48849,5.712184232,5.335096216
48850,4.537041171,5.010187954
48851,0,0
48852,5.712184232,5.335096216
48854,5.712184232,6.375312668
48857,4.537041171,4.72894624
48858,5.712184232,6.697802267
48860,4.537041171,4.263811093
48861,0,0
48863,0,0
48864,4.537041171,4.263811093
48865,4.537041171,4.876908061
48866,0,0
48867,5.712184232,5.720641111
48869,4.537041171,4.263811093
48872,0,0
48877,5.712184232,5.548099523
48879,0,0
48883,5.712184232,5.335096216
48885,5.712184232,5.720641111
48886,4.537041171,3.867734675
48887,0,0
48888,4.537041171,4.04030148
48889,5.712184232,6.375312668
48892,0,0
48894,5.712184232,5.926703631
48903,0,0
48905,5.712184232,5.548099523
48911,0,0
48916,0,0
48918,4.537041171,5.010187954
48920,4.537041171,5.010187954
48922,4.537041171,4.263811093
48923,0,0
48926,0,0
48930,5.712184232,5.720641111
48931,0,0
48936,0,0
48940,0,0
48942,4.537041171,4.562756508
48944,4.537041171,4.72894624
48945,5.712184232,5.335096216
48946,0,0
48953,5.712184232,5.178264079
48957,5.712184232,5.335096216
48958,0,0
48965,0,0
48969,0,0
48970,4.537041171,4.263811093
48973,4.537041171,5.010187954
48974,4.537041171,5.010187954
48977,5.712184232,5.548099523
48981,5.712184232,5.335096216
48982,0,0
48984,0,0
48985,0,0
48987,5.712184232,5.548099523
48988,0,0
48989,0,0
48990,0,0
48995,5.712184232,6.146756872
48996,4.537041171,4.72894624
48998,5.712184232,6.697802267
49002,5.712184232,5.548099523
49006,0,0
49009,5.712184232,5.335096216
49019,0,0
49024,5.712184232,6.375312668
49030,4.537041171,4.41111722
49031,5.712184232,5.548099523
49032,4.537041171,4.562756508
49034,4.537041171,5.010187954
49035,0,0
49036,0,0
49038,4.537041171,4.263811093
49041,5.712184232,5.548099523
49043,4.537041171,3.867734675
49044,5.712184232,5.335096216
49046,5.712184232,5.720641111
49049,4.537041171,4.72894624
49051,0,0
49052,5.712184232,6.146756872
49053,4.537041171,4.263811093
49058,5.712184232,5.335096216
49060,5.712184232,6.146756872
49064,0,0
49065,4.537041171,4.72894624
49071,5.712184232,6.146756872
49074,5.712184232,6.697802267
49076,0,0
49082,0,0
49085,5.712184232,5.335096216
49086,5.712184232,6.146756872
49087,5.712184232,5.926703631
49089,4.537041171,4.72894624
49090,0,0
49093,4.537041171,4.263811093
49097,5.712184232,5.178264079
49098,4.537041171,4.562756508
49099,4.537041171,5.010187954
49103,0,0
49104,4.537041171,4.263811093
49105,5.712184232,5.720641111
49110,0,0
49113,4.537041171,4.562756508
49117,4.537041171,4.263811093
49124,5.712184232,5.335096216
49127,4.537041171,4.72894624
49129,0,0
49135,4.537041171,5.010187954
49137,4.537041171,4.263811093
49138,5.712184232,5.720641111
49143,5.712184232,5.548099523
49148,0,0
49149,5.712184232,5.335096216
49151,5.712184232,5.720641111
49152,5.712184232,5.335096216
49153,0,0
49154,4.537041171,4.263811093
49156,4.537041171,5.010187954
49158,0,0
49159,0,0
49160,5.712184232,5.335096216
49161,0,0
49163,0,0
49165,4.537041171,4.263811093
49166,0,0
49171,4.537041171,4.72894624
49173,0,0
49174,5.712184232,5.720641111
49177,5.712184232,5.720641111
49178,0,0
49180,0,0
49182,4.537041171,4.04030148
49188,4.537041171,3.867734675
49197,0,0
49199,4.537041171,5.010187954
49201,0,0
49204,0,0
49210,5.712184232,5.926703631
49211,0,0
49214,5.712184232,5.335096216
49217,5.712184232,5.720641111
49219,5.712184232,6.146756872
49221,5.712184232,5.720641111
49224,0,0
49226,0,0
49233,0,0
49235,0,0
49236,4.537041171,4.263811093
49238,0,0
49239,0,0
49240,0,0
49241,0,0
49245,5.712184232,5.926703631
49250,5.712184232,5.335096216
49254,0,0
49264,5.712184232,5.926703631
49267,5.712184232,5.335096216
49269,0,0
49270,5.712184232,5.926703631
49275,4.537041171,4.72894624
49277,4.537041171,5.010187954
49282,5.712184232,6.146756872
49286,4.537041171,5.010187954
49288,5.712184232,5.335096216
49290,4.537041171,5.010187954
49291,0,0
49295,5.712184232,5.335096216
49299,4.537041171,3.867734675
49308,5.712184232,5.926703631
49310,5.712184232,5.720641111
49317,0,0
49319,4.537041171,4.72894624
49320,0,0
49323,4.537041171,4.04030148
49324,4.537041171,4.263811093
49325,0,0
49327,5.712184232,5.335096216
49328,0,0
49329,0,0
49331,4.537041171,4.41111722
49334,4.537041171,4.263811093
49336,5.712184232,5.178264079
49338,5.712184232,5.335096216
49339,4.537041171,4.562756508
49343,5.712184232,5.720641111
49344,0,0
49345,4.537041171,4.562756508
49346,5.712184232,5.926703631
49348,4.537041171,4.876908061
49356,4.537041171,4.72894624
49362,5.712184232,5.335096216
49363,5.712184232,5.335096216
49366,4.537041171,3.867734675
49370,4.537041171,4.72894624
49372,0,0
49374,5.712184232,5.720641111
49375,0,0
49376,4.537041171,4.72894624
49378,5.712184232,5.720641111
49379,5.712184232,6.375312668
49384,4.537041171,4.41111722
49390,4.537041171,5.010187954
49393,5.712184232,6.146756872
49396,5.712184232,5.335096216
49397,5.712184232,5.720641111
49400,5.712184232,5.335096216
49401,0,0
49403,5.712184232,5.926703631
49412,5.712184232,5.335096216
49415,4.537041171,3.867734675
49424,0,0
49426,5.712184232,5.335096216
49427,5.712184232,5.720641111
49433,4.537041171,4.72894624
49434,4.537041171,4.876908061
49441,4.537041171,4.562756508
49443,5.712184232,5.548099523
49446,5.712184232,5.926703631
49450,4.537041171,4.263811093
49455,0,0
49461,0,0
49466,4.537041171,4.72894624
49469,4.537041171,5.010187954
49470,0,0
49471,5.712184232,6.146756872
49474,4.537041171,5.010187954
49478,4.537041171,4.41111722
49479,5.712184232,5.548099523
49480,0,0
49481,0,0
49487,4.537041171,4.263811093
49495,5.712184232,5.926703631
49496,0,0
49497,4.537041171,4.876908061
49503,0,0
49505,0,0
49509,0,0
49510,5.712184232,5.335096216
49511,4.537041171,4.263811093
49512,0,0
49516,0,0
49517,5.712184232,6.146756872
49519,4.537041171,3.867734675
49520,4.537041171,4.263811093
49523,5.712184232,5.335096216
49525,4.537041171,4.72894624
49532,5.712184232,5.926703631
49533,0,0
49534,4.537041171,4.04030148
49535,4.537041171,4.72894624
49536,0,0
49538,5.712184232,6.146756872
49540,5.712184232,5.720641111
49541,4.537041171,3.867734675
49543,0,0
49544,0,0
49547,0,0
49548,4.537041171,4.04030148
49552,0,0
49553,4.537041171,4.562756508
49555,0,0
49566,5.712184232,5.335096216
49574,4.537041171,4.41111722
49578,4.537041171,3.867734675
49579,5.712184232,6.375312668
49582,5.712184232,5.926703631
49586,5.712184232,5.548099523
49587,4.537041171,4.263811093
49588,0,0
49591,0,0
49594,0,0
49600,0,0
49601,0,0
49603,5.712184232,5.335096216
49607,0,0
49608,0,0
49609,0,0
49610,4.537041171,4.04030148
49613,5.712184232,5.720641111
49616,5.712184232,6.146756872
49618,0,0
49623,0,0
49628,0,0
49637,0,0
49641,0,0
49643,0,0
49644,4.537041171,4.562756508
49647,0,0
49650,4.537041171,4.876908061
49653,0,0
49656,4.537041171,4.263811093
49657,5.712184232,5.926703631
49661,0,0
49664,0,0
49667,5.712184232,5.178264079
49673,0,0
49674,0,0
49675,5.712184232,5.335096216
49679,4.537041171,5.010187954
49680,4.537041171,5.010187954
49686,5.712184232,5.926703631
49691,0,0
49697,5.712184232,6.375312668
49701,0,0
49705,0,0
49707,4.537041171,5.010187954
49710,0,0
49711,4.537041171,4.263811093
49714,0,0
49719,5.712184232,6.375312668
49722,0,0
49733,5.712184232,5.548099523
49734,0,0
49738,0,0
49740,0,0
49741,5.712184232,5.720641111
49742,4.537041171,4.72894624
49748,0,0
49749,5.712184232,5.548099523
49751,5.712184232,6.375312668
49756,5.712184232,5.178264079
49758,5.712184232,6.697802267
49761,0,0
49762,0,0
49763,5.712184232,5.926703631
49765,4.537041171,4.263811093
49766,0,0
49769,0,0
49771,4.537041171,4.41111722
49772,4.537041171,4.72894624
49773,5.712184232,5.335096216
49775,5.712184232,5.548099523
49782,0,0
49783,4.537041171,4.41111722
49784,5.712184232,5.926703631
49786,0,0
49788,4.537041171,4.72894624
49789,0,0
49800,5.712184232,5.720641111
49803,5.712184232,6.146756872
49805,5.712184232,6.697802267
49808,5.712184232,5.548099523
49811,0,0
49812,0,0
49813,5.712184232,5.720641111
49814,5.712184232,5.335096216
49815,5.712184232,5.335096216
49817,4.537041171,4.263811093
49819,4.537041171,4.72894624
49820,4.537041171,4.876908061
49821,5.712184232,6.375312668
49822,0,0
49823,5.712184232,5.335096216
49824,0,0
49830,0,0
49836,5.712184232,6.375312668
49837,0,0
49838,0,0
49839,4.537041171,5.010187954
49840,0,0
49844,0,0
49847,0,0
49851,0,0
49852,0,0
49856,4.537041171,5.010187954
49860,4.537041171,3.867734675
49861,0,0
49862,4.537041171,4.562756508
49864,4.537041171,4.876908061
49865,4.537041171,4.876908061
49866,0,0
49867,4.537041171,5.010187954
49869,4.537041171,4.562756508
49870,5.712184232,5.335096216
49873,5.712184232,6.146756872
49875,5.712184232,5.548099523
49877,0,0
49883,0,0
49886,0,0
49892,4.537041171,4.04030148
49895,5.712184232,5.178264079
49896,0,0
49898,4.537041171,3.867734675
49904,4.537041171,4.72894624
49906,4.537041171,4.72894624
49909,4.537041171,4.263811093
49915,4.537041171,4.04030148
49920,4.537041171,4.876908061
49923,0,0
49924,0,0
49936,5.712184232,6.146756872
49938,4.537041171,4.263811093
49939,4.537041171,4.72894624
49940,5.712184232,5.926703631
49944,0,0
49946,0,0
49948,5.712184232,5.178264079
49949,5.712184232,5.720641111
49950,0,0
49953,0,0
49956,4.537041171,4.263811093
49961,0,0
49964,5.712184232,5.335096216
49965,0,0
49966,4.537041171,3.867734675
49967,5.712184232,5.926703631
49979,4.537041171,3.867734675
49980,0,0
49981,4.537041171,4.263811093
49982,5.712184232,5.720641111
49984,0,0
49988,5.712184232,5.178264079
49991,4.537041171,4.41111722
49992,0,0
49997,5.712184232,5.335096216
49998,0,0
50001,5.712184232,6.146756872
50002,5.712184232,6.375312668
50004,0,0
50007,4.537041171,5.010187954
50008,0,0
50010,5.712184232,6.146756872
50014,0,0
50016,4.537041171,4.72894624
50021,5.712184232,6.375312668
50022,0,0
50024,4.537041171,4.72894624
50026,0,0
50027,0,0
50028,4.537041171,4.72894624
50029,4.537041171,4.876908061
50032,4.537041171,4.562756508
50036,4.537041171,4.41111722
50040,5.712184232,5.720641111
50043,5.712184232,5.335096216
50045,0,0
50046,0,0
50047,0,0
50048,0,0
50054,0,0
50059,0,0
50061,0,0
50062,5.712184232,5.178264079
50066,0,0
50068,5.712184232,5.335096216
50070,5.712184232,5.335096216
50074,4.537041171,5.010187954
50078,0,0
50079,5.712184232,6.146756872
50081,5.712184232,5.335096216
50082,5.712184232,5.926703631
50084,5.712184232,5.720641111
50086,5.712184232,6.375312668
50088,0,0
50091,5.712184232,5.548099523
50092,0,0
50095,0,0
50096,0,0
50100,0,0
50101,0,0
50107,0,0
50108,5.712184232,5.720641111
50109,5.712184232,6.146756872
50111,4.537041171,4.04030148
50114,4.537041171,5.010187954
50115,5.712184232,6.375312668
50117,4.537041171,4.263811093
50119,4.537041171,4.04030148
50120,0,0
50121,0,0
50122,0,0
50123,4.537041171,4.41111722
50124,0,0
50125,5.712184232,5.548099523
50126,5.712184232,5.926703631
50130,4.537041171,4.41111722
50131,5.712184232,5.178264079
50132,4.537041171,4.72894624
50149,0,0
50150,0,0
50153,5.712184232,5.548099523
50154,0,0
50157,0,0
50159,0,0
50161,5.712184232,5.720641111
50164,0,0
50165,0,0
50166,5.712184232,5.720641111
50168,0,0
50174,4.537041171,4.72894624
50177,0,0
50178,4.537041171,4.72894624
50180,0,0
50182,0,0
50183,5.712184232,5.548099523
50184,0,0
50190,0,0
50192,0,0
50204,4.537041171,3.867734675
50206,4.537041171,4.72894624
50208,0,0
50212,0,0
50213,4.537041171,3.867734675
50217,0,0
50218,5.712184232,5.926703631
50227,0,0
50228,0,0
50233,5.712184232,5.548099523
50235,5.712184232,5.720641111
50238,4.537041171,4.562756508
50243,4.537041171,5.010187954
50245,0,0
50246,0,0
50253,0,0
50257,5.712184232,5.926703631
50261,0,0
50263,4.537041171,5.010187954
50264,0,0
50267,0,0
50270,5.712184232,6.146756872
50272,5.712184232,5.335096216
50273,0,0
50274,0,0
50275,5.712184232,5.720641111
50277,4.537041171,4.41111722
50281,4.537041171,4.562756508
50282,0,0
50284,5.712184232,6.146756872
50285,5.712184232,6.375312668
50290,5.712184232,5.720641111
50292,5.712184232,5.720641111
50297,4.537041171,4.41111722
50298,5.712184232,5.926703631
50301,4.537041171,4.876908061
50304,0,0
50307,5.712184232,5.720641111
50308,0,0
50311,4.537041171,4.72894624
50315,5.712184232,5.926703631
50316,4.537041171,3.867734675
50317,5.712184232,6.375312668
50319,4.537041171,4.263811093
50320,4.537041171,4.263811093
50325,0,0
50327,0,0
50334,4.537041171,5.010187954
50336,4.537041171,3.867734675
50338,0,0
50339,0,0
50340,4.537041171,5.010187954
50341,4.537041171,4.263811093
50345,5.712184232,5.335096216
50348,5.712184232,6.146756872
50351,0,0
50357,5.712184232,5.178264079
50362,5.712184232,5.926703631
50365,5.712184232,6.146756872
50368,0,0
50370,4.537041171,4.263811093
50371,4.537041171,4.562756508
50372,0,0
50373,0,0
50375,5.712184232,5.335096216
50378,0,0
50379,4.537041171,5.010187954
50385,5.712184232,6.146756872
50388,0,0
50392,0,0
50397,0,0
50398,0,0
50401,5.712184232,5.335096216
50404,5.712184232,5.335096216
50406,5.712184232,5.178264079
50408,5.712184232,6.697802267
50411,5.712184232,5.720641111
50412,0,0
50413,0,0
50414,0,0
50416,4.537041171,4.562756508
50420,5.712184232,5.335096216
50421,5.712184232,5.335096216
50422,0,0
50425,5.712184232,6.146756872
50427,0,0
50433,0,0
50434,5.712184232,5.720641111
50437,4.537041171,4.562756508
50441,0,0
50443,4.537041171,4.263811093
50448,5.712184232,5.335096216
50449,5.712184232,5.720641111
50450,0,0
50451,0,0
50452,4.537041171,4.72894624
50457,4.537041171,4.876908061
50461,4.537041171,4.263811093
50463,0,0
50466,4.537041171,4.562756508
50467,0,0
50472,4.537041171,4.04030148
50473,4.537041171,4.72894624
50475,4.537041171,3.867734675
50477,0,0
50480,4.537041171,4.562756508
50483,5.712184232,6.375312668
50484,5.712184232,6.375312668
50487,4.537041171,4.41111722
50488,0,0
50489,0,0
50490,5.712184232,5.926703631
50492,0,0
50493,0,0
50497,5.712184232,5.548099523
50498,5.712184232,6.697802267
50499,4.537041171,5.010187954
50501,4.537041171,4.72894624
50503,0,0
50506,4.537041171,5.010187954
50508,0,0
50509,4.537041171,4.876908061
50510,0,0
50511,5.712184232,5.335096216
50515,5.712184232,5.335096216
50517,4.537041171,5.010187954
50527,5.712184232,5.335096216
50533,0,0
50536,0,0
50542,4.537041171,4.263811093
50543,0,0
50549,5.712184232,5.548099523
50553,0,0
50556,4.537041171,4.72894624
50563,5.712184232,5.548099523
50564,4.537041171,4.41111722
50567,5.712184232,5.178264079
50576,0,0
50578,5.712184232,5.178264079
50579,0,0
50580,4.537041171,4.72894624
50582,0,0
50585,0,0
50586,5.712184232,6.146756872
50587,0,0
50588,5.712184232,5.548099523
50590,5.712184232,5.720641111
50592,4.537041171,4.876908061
50595,0,0
50598,4.537041171,5.010187954
50603,0,0
50606,5.712184232,5.926703631
50607,5.712184232,5.720641111
50612,5.712184232,6.146756872
50616,5.712184232,5.335096216
50619,0,0
50621,5.712184232,5.720641111
50622,5.712184232,6.375312668
50624,4.537041171,4.04030148
50637,4.537041171,4.72894624
50638,0,0
50643,5.712184232,5.178264079
50644,5.712184232,5.926703631
50645,0,0
50647,4.537041171,4.72894624
50649,5.712184232,6.697802267
50650,0,0
