uid,xgb
75886,1.011752605
75908,1.011752605
75919,1.011752605
75930,1.011752605
75974,4.745191574
76002,1.011752605
76038,1.011752605
76046,5.292153835
76091,5.722768307
76154,1.011752605
76180,4.466324806
76205,5.726143837
76206,5.292153835
76217,1.011752605
76230,1.011752605
76255,5.694405556
76285,6.097132683
76359,1.011752605
76401,1.011752605
76461,5.722768307
76491,5.860936642
76518,5.694405556
76580,1.011752605
76609,1.011752605
76663,5.282568932
76673,5.0841465
76676,1.011752605
76717,1.011752605
76724,5.685457706
76743,6.048560143
76758,1.011752605
76805,4.745191574
76863,1.011752605
76864,1.011752605
76883,3.917732239
76901,4.795628548
76954,1.011752605
76957,1.011752605
76974,5.983307362
76986,5.091984749
77038,5.812496185
77075,5.768265724
77083,5.974677086
77087,1.011752605
77127,1.011752605
77198,4.26242733
77206,5.292153835
77215,5.325410366
77216,1.011752605
77220,5.879015923
77223,5.519568443
77230,5.722768307
77237,6.049542427
77241,5.871292114
77255,5.722768307
77259,5.4664011
77265,3.917732239
77325,4.852949142
77327,5.325410366
77422,5.292153835
77433,5.292153835
77497,1.011752605
77504,1.011752605
77516,1.011752605
77522,6.154576302
77539,1.011752605
77545,1.011752605
77550,1.011752605
77582,1.011752605
77611,4.653709412
77635,5.871292114
77672,5.753168583
77696,1.011752605
77699,1.011752605
77747,1.011752605
77784,1.011752605
77804,4.337979317
77819,5.587658882
77858,1.011752605
77859,5.974677086
77863,5.292153835
77881,1.011752605
77903,4.745191574
77950,5.4664011
77956,1.011752605
77960,1.011752605
77975,1.011752605
77987,1.011752605
78021,1.011752605
78055,1.011752605
78058,1.011752605
78072,1.011752605
78088,1.011752605
78097,5.693922997
78120,6.154576302
78153,1.011752605
78182,5.292153835
78252,5.814604759
78257,1.011752605
78269,1.011752605
78319,1.011752605
78326,6.049542427
78340,6.049542427
78377,5.134963512
78499,5.694405556
78566,1.011752605
78606,1.011752605
78619,5.325410366
78657,3.917732239
78659,1.011752605
78722,5.023640633
78771,5.325410366
78774,4.653709412
78782,4.838572502
78842,1.011752605
78879,5.134963512
78928,4.838572502
78933,5.722768307
78969,5.134963512
78981,1.011752605
78999,3.990739822
79010,1.011752605
79017,5.292153835
79024,5.753649712
79025,1.011752605
79034,6.049542427
79043,1.011752605
79102,1.011752605
79150,5.508238792
79151,1.011752605
79152,1.011752605
79166,5.648994446
79168,5.134963512
79260,5.337445259
79285,5.325410366
79318,5.820250511
79355,5.983307362
79383,1.011752605
79427,1.011752605
79439,4.978526115
79459,1.011752605
79464,6.048560143
79465,1.011752605
79485,5.694405556
79523,5.325410366
79545,1.011752605
79583,4.26242733
79657,5.519568443
79680,1.011752605
79739,4.653709412
79754,5.526317596
79766,5.134963512
79811,1.011752605
79812,1.011752605
79826,1.011752605
79848,1.011752605
79870,5.722768307
79898,5.990564346
79957,6.048560143
79982,1.011752605
79998,5.753649712
80003,4.26242733
80016,1.011752605
80084,4.838572502
80094,5.568050385
80097,1.011752605
80158,4.26242733
80159,5.091984749
80164,1.011752605
80166,6.049542427
80235,1.011752605
80286,1.011752605
80324,5.292153835
80341,5.722768307
80352,1.011752605
80356,1.011752605
80358,5.292153835
80387,5.722768307
80434,1.011752605
80465,5.901162624
80487,1.011752605
80489,4.466324806
80507,1.011752605
80519,1.011752605
80540,4.978526115
80550,1.011752605
80560,1.011752605
80575,5.722768307
80589,1.011752605
80656,5.134963512
80687,1.011752605
80692,5.694405556
80780,1.011752605
80812,1.011752605
80813,1.011752605
80836,1.011752605
80859,1.011752605
80862,5.325410366
80871,5.901162624
80933,1.011752605
81030,1.011752605
81050,1.011752605
81057,1.011752605
81068,1.011752605
81086,1.011752605
81135,1.011752605
81138,3.917732239
81142,5.382771015
81201,5.292153835
81222,1.011752605
81227,1.011752605
81271,5.134963512
81296,1.011752605
81333,1.011752605
81340,5.4664011
81352,3.917732239
81364,1.011752605
81378,1.011752605
81416,1.011752605
81472,5.325410366
81506,5.134963512
81637,5.974677086
81643,1.011752605
81688,1.011752605
81704,5.292153835
81729,5.4664011
81737,1.011752605
81740,1.011752605
81746,5.974677086
81749,4.26242733
81752,5.134963512
81777,1.011752605
81789,1.011752605
81806,1.011752605
81818,1.011752605
81839,5.70907402
81850,1.011752605
81907,1.011752605
81924,5.871292114
81927,5.726143837
81981,1.011752605
81993,1.011752605
81995,5.325410366
82002,4.466324806
82021,1.011752605
82038,5.292153835
82042,5.722768307
82043,1.011752605
82044,5.4664011
82062,5.4664011
82063,4.978526115
82075,5.508238792
82083,1.011752605
82095,1.011752605
82114,5.694405556
82151,1.011752605
82174,5.292153835
82187,5.292153835
82218,5.70907402
82334,1.011752605
82360,5.4664011
82464,4.901027203
82478,1.011752605
82539,5.693922997
82567,1.011752605
82568,1.011752605
82632,1.011752605
82633,1.011752605
82644,1.011752605
82673,5.693922997
82674,1.011752605
82680,1.011752605
82688,1.011752605
82695,5.292153835
82721,1.011752605
82745,1.011752605
82757,5.860936642
82762,5.091984749
82768,4.838572502
82829,6.153413773
82870,1.011752605
82889,4.745191574
82925,1.011752605
82947,1.011752605
82953,1.011752605
82994,1.011752605
83006,1.011752605
83014,5.4664011
83031,5.325410366
83035,4.978077888
83110,5.325410366
83121,1.011752605
83150,1.011752605
83168,1.011752605
83184,4.466324806
83199,5.685457706
83281,1.011752605
83303,5.337445259
83353,5.693922997
83400,1.011752605
83402,5.990564346
83406,1.011752605
83418,4.26242733
83463,1.011752605
83497,5.337445259
83520,4.653709412
83523,4.653709412
83619,1.011752605
83651,1.011752605
83663,5.134963512
83667,1.011752605
83681,1.011752605
83746,5.693922997
83778,5.134963512
83820,4.838572502
83822,5.4664011
83872,1.011752605
83899,5.397630692
84048,1.011752605
84050,1.011752605
84054,1.011752605
84067,4.901027203
84075,1.011752605
84087,1.011752605
84137,1.011752605
84140,1.011752605
84176,5.722768307
84185,5.70907402
84200,1.011752605
84209,1.011752605
84211,1.011752605
84235,1.011752605
84260,5.292153835
84267,1.011752605
84292,1.011752605
84305,5.722768307
84374,1.011752605
84406,5.693922997
84415,5.812496185
84428,1.011752605
84515,5.722768307
84542,5.860936642
84547,1.011752605
84590,5.292153835
84593,1.011752605
84685,1.011752605
84687,1.011752605
84705,5.292153835
84706,6.048560143
84826,4.978077888
84851,4.26242733
84875,5.526317596
84916,4.653709412
84977,5.4664011
84998,1.011752605
85001,1.011752605
85003,4.26242733
85019,4.26242733
85071,1.011752605
85077,5.292153835
85107,1.011752605
85114,5.974677086
85116,1.011752605
85159,1.011752605
85160,1.011752605
85163,1.011752605
85183,5.722768307
85187,4.978077888
85210,4.26242733
85225,5.685457706
85252,1.011752605
85304,5.023640633
85408,5.134963512
85421,5.726143837
85445,5.292153835
85459,5.812496185
85485,5.292153835
85517,5.901162624
85523,1.011752605
85597,5.974677086
85598,1.011752605
85606,1.011752605
85669,5.382771015
85677,1.011752605
85686,1.011752605
85707,1.011752605
85728,1.011752605
85829,5.259788513
85858,4.337979317
85884,1.011752605
85888,4.653709412
85895,1.011752605
85951,5.722768307
85959,1.011752605
85960,5.990564346
85988,1.011752605
85994,1.011752605
86002,1.011752605
86041,1.011752605
86060,1.011752605
86089,1.011752605
86135,1.011752605
86187,1.011752605
86192,4.653709412
86193,1.011752605
86321,1.011752605
86323,1.011752605
86362,5.785274029
86375,1.011752605
86398,1.011752605
86402,1.011752605
86411,5.871292114
86412,5.726143837
86415,6.048560143
86441,5.292153835
86448,4.795628548
86465,5.990564346
86536,1.011752605
86604,1.011752605
86644,5.325410366
86680,1.011752605
86710,1.011752605
86747,5.526317596
86839,1.011752605
86897,4.795628548
86937,1.011752605
86969,1.011752605
87035,4.26242733
87045,1.011752605
87056,1.011752605
87058,5.685457706
87101,1.011752605
87122,1.011752605
87127,1.011752605
87159,4.26242733
87163,1.011752605
87165,4.901027203
87184,1.011752605
87193,1.011752605
87235,4.795628548
87247,1.011752605
87249,1.011752605
87282,1.011752605
87297,1.011752605
87326,5.091984749
87342,5.879015923
87370,1.011752605
87389,5.722768307
87414,1.011752605
87432,1.011752605
87469,1.011752605
87479,1.011752605
87506,6.049542427
87635,5.974677086
87655,1.011752605
87656,5.694405556
87670,1.011752605
87728,5.901162624
87730,5.519568443
87746,1.011752605
87767,1.011752605
87827,1.011752605
87844,5.579350471
87906,1.011752605
87918,5.648994446
87957,1.011752605
87984,5.648994446
87996,1.011752605
88067,5.722768307
88111,4.838572502
88147,5.292153835
88159,1.011752605
88170,3.917732239
88338,1.011752605
88421,1.011752605
88475,1.011752605
88528,5.382771015
88529,4.978526115
88597,5.382771015
88604,6.153413773
88629,1.011752605
88636,5.726143837
88651,1.011752605
88652,1.011752605
88654,5.860936642
88656,1.011752605
88666,1.011752605
88678,5.722768307
88694,4.795628548
88710,1.011752605
88733,5.337445259
88777,1.011752605
88791,1.011752605
88848,6.048560143
88881,5.023640633
88884,4.653709412
88907,1.011752605
88922,5.325410366
88948,1.011752605
88969,1.011752605
89081,4.978526115
89105,5.974677086
89109,5.820250511
89111,4.337979317
89132,1.011752605
89164,5.292153835
89193,5.4664011
89225,1.011752605
89232,1.011752605
89259,4.978526115
89276,1.011752605
89295,5.722768307
89325,5.292153835
89349,1.011752605
89433,1.011752605
89515,1.011752605
89552,5.587658882
89585,1.011752605
89609,1.011752605
89636,5.292153835
89638,5.4664011
89645,1.011752605
89679,5.292153835
89708,1.011752605
89715,5.134963512
89744,5.508238792
89766,1.011752605
89771,5.325410366
89819,1.011752605
89877,1.011752605
89899,1.011752605
89911,4.104270458
89916,1.011752605
89923,5.722768307
89925,5.812496185
89990,4.901027203
90006,5.726143837
90021,4.838572502
90023,1.011752605
90031,1.011752605
90054,5.974677086
90135,1.011752605
90161,5.693922997
90174,1.011752605
90175,1.011752605
90198,4.895923138
90232,5.325410366
90257,5.292153835
90332,6.153413773
90341,1.011752605
90350,5.722768307
90417,1.011752605
90448,1.011752605
90460,1.011752605
90502,5.860936642
90508,5.694405556
90528,5.871292114
90537,5.508238792
90545,1.011752605
90569,5.685457706
90591,5.974677086
90608,5.292153835
90655,5.023640633
90672,5.4664011
90676,5.648994446
90687,4.653709412
90694,1.011752605
90696,1.011752605
90764,1.011752605
90784,4.745191574
90972,1.011752605
643,5.694405556
1715,5.292153835
2996,1.011752605
3616,5.722768307
4395,4.901027203
4774,1.011752605
6279,4.838572502
6682,5.091984749
6908,4.838572502
8264,1.011752605
8551,4.961528301
12661,1.011752605
12778,5.974677086
12805,1.011752605
14045,4.26242733
17191,6.049542427
18610,1.011752605
18828,5.974677086
19608,1.011752605
20602,1.011752605
20625,1.011752605
25291,3.917732239
26091,4.653709412
26900,4.26242733
28267,1.011752605
28810,1.011752605
29001,1.011752605
29365,5.587658882
31507,1.011752605
32073,5.292153835
33188,5.812496185
33415,1.011752605
36038,1.011752605
37654,5.292153835
38205,1.011752605
38641,1.011752605
39600,1.011752605
40019,1.011752605
41280,1.011752605
46222,1.011752605
50676,4.838572502
52596,1.011752605
54489,5.292153835
54527,1.011752605
56029,4.838572502
56098,1.011752605
57421,1.011752605
58628,5.292153835
59150,5.974677086
63035,1.011752605
63054,1.011752605
63283,4.745191574
63596,5.694405556
63848,5.812496185
64134,1.011752605
64364,5.722768307
68311,1.011752605
68397,5.282568932
68641,6.154576302
69229,1.011752605
70297,5.4664011
71732,1.011752605
71826,1.011752605
72364,5.134963512
74062,5.722768307
77267,1.011752605
78320,6.154576302
78697,1.011752605
79038,5.292153835
80248,5.974677086
80819,1.011752605
81066,5.526317596
82494,5.919530869
82833,5.292153835
84007,1.011752605
84508,1.011752605
87842,3.917732239
88488,1.011752605
89064,3.917732239
89430,1.011752605
5213,1.011752605
60459,1.011752605
65543,5.693922997
27267,1.011752605
70160,4.26242733
4770,1.011752605
19580,5.974677086
85557,5.4664011
44102,1.011752605
89457,5.337445259
42996,4.838572502
76457,1.011752605
63263,1.011752605
28742,1.011752605
58844,1.011752605
87798,1.011752605
33179,1.011752605
70261,5.648994446
36633,5.292153835
40010,5.292153835
14601,1.011752605
78209,0
10113,0
17067,0
31747,0
49725,0
31333,0
18211,0
2967,0
47349,0
44467,0
9329,0
56754,0
57116,0
90012,0
55859,0
24650,0
45006,0
73677,0
76294,0
69813,0
45045,0
56129,0
33117,0
58670,0
88719,0
61037,0
68554,0
33795,0
76391,0
42049,0
30824,0
21346,0
84626,0
40257,0
35619,0
38199,0
29378,0
9199,0
79958,0
1024,0
2950,0
36518,0
84448,0
71134,0
82427,0
65309,0
86356,0
14653,0
2821,0
13246,0
8079,0
79120,0
12951,0
73140,0
6857,0
797,0
27274,0
9552,0
63438,0
19959,0
45806,0
19451,0
59004,0
6746,0
66514,0
82131,0
21502,0
78548,0
44222,0
90609,0
62631,0
47786,0
3995,0
27280,0
24466,0
7304,0
66292,0
25660,0
45119,0
77425,0
90864,0
34309,0
29133,0
49416,0
9711,0
41022,0
69143,0
60431,0
21254,0
69435,0
45796,0
13441,0
146,0
63551,0
60929,0
42025,0
28282,0
66386,0
79977,0
57462,0
6163,0
71365,0
14148,0
28849,0
7517,0
10608,0
65931,0
35089,0
42083,0
15472,0
21426,0
77868,0
69023,0
51191,0
67587,0
50569,0
73035,0
82973,0
87164,0
15511,0
20223,0
51194,0
4945,0
82434,0
19986,0
32710,0
69936,0
68082,0
18819,0
57594,0
52926,0
43267,0
37485,0
44449,0
72815,0
50116,0
33464,0
73258,0
60542,0
90767,0
85953,0
62009,0
88576,0
14916,0
46958,0
9475,0
50922,0
86376,0
48705,0
40924,0
57124,0
16966,0
15608,0
17852,0
12103,0
88142,0
75924,0
7256,0
19486,0
67321,0
90673,0
42178,0
21991,0
22308,0
45365,0
58088,0
13800,0
83157,0
73447,0
76219,0
27435,0
37511,0
16149,0
21524,0
53781,0
7152,0
15507,0
45900,0
17310,0
54176,0
24387,0
32032,0
75544,0
65737,0
33155,0
67783,0
43426,0
36562,0
23694,0
76734,0
25928,0
54647,0
42865,0
69663,0
52932,0
53062,0
68370,0
21115,0
24277,0
77283,0
40244,0
46636,0
66765,0
3980,0
89209,0
49425,0
82071,0
11295,0
71307,0
58287,0
80014,0
40164,0
69244,0
51602,0
86240,0
78923,0
14632,0
80532,0
90652,0
33100,0
4563,0
36177,0
89525,0
67277,0
54330,0
21125,0
57550,0
87107,0
40291,0
18196,0
5474,0
22015,0
49850,0
15564,0
41162,0
22338,0
12972,0
12419,0
49292,0
6904,0
5685,0
81079,0
2202,0
9379,0
25079,0
54936,0
87477,0
39590,0
86037,0
25698,0
50065,0
61960,0
65985,0
4827,0
84146,0
64042,0
56161,0
8061,0
83657,0
37617,0
90275,0
82275,0
32220,0
5992,0
15,0
69621,0
90365,0
85890,0
597,0
40037,0
59236,0
18387,0
55596,0
21473,0
26017,0
24348,0
29593,0
20098,0
31628,0
62298,0
24003,0
74929,0
16602,0
46832,0
86073,0
60419,0
8379,0
20113,0
18770,0
64279,0
65345,0
64322,0
22568,0
18960,0
9529,0
1082,0
88778,0
32532,0
85971,0
78352,0
87491,0
57311,0
46104,0
71118,0
85177,0
80392,0
24864,0
67967,0
52004,0
84277,0
73995,0
48421,0
32,0
87409,0
57509,0
62718,0
63709,0
57151,0
23658,0
13797,0
81916,0
72128,0
86418,0
85939,0
27933,0
25537,0
4948,0
57621,0
70666,0
39007,0
89854,0
49022,0
5321,0
51662,0
19694,0
306,0
55837,0
83902,0
11799,0
68225,0
15031,0
61583,0
27257,0
42820,0
40150,0
42541,0
79354,0
61688,0
15586,0
21240,0
9058,0
7503,0
70180,0
88818,0
75,0
42302,0
32233,0
18401,0
79505,0
63322,0
53441,0
10518,0
60977,0
78201,0
70222,0
10728,0
85280,0
55280,0
82205,0
38677,0
60121,0
19159,0
11189,0
20689,0
82348,0
22668,0
67700,0
16843,0
21216,0
74934,0
17283,0
62653,0
37724,0
70696,0
63843,0
75534,0
71587,0
73061,0
80281,0
20347,0
71158,0
56966,0
9842,0
71190,0
26633,0
14237,0
51809,0
15938,0
22948,0
31969,0
14654,0
56433,0
39988,0
61700,0
80805,0
73591,0
48399,0
56730,0
69945,0
1432,0
86807,0
87444,0
63575,0
61485,0
19823,0
86094,0
77527,0
48465,0
49810,0
38309,0
58568,0
14615,0
69496,0
64399,0
57378,0
88087,0
14834,0
64822,0
83119,0
46889,0
20161,0
54654,0
19839,0
82129,0
69013,0
8840,0
33430,0
42706,0
64582,0
21947,0
65736,0
45526,0
35897,0
56500,0
60647,0
12406,0
9705,0
78325,0
20877,0
41487,0
31410,0
20558,0
23115,0
29361,0
30399,0
58368,0
71987,0
31822,0
33825,0
24651,0
34024,0
54244,0
47563,0
61248,0
26324,0
58804,0
22097,0
28218,0
34215,0
63105,0
6550,0
41230,0
78642,0
4251,0
72779,0
852,0
70848,0
50961,0
64736,0
37850,0
54855,0
56536,0
62761,0
66440,0
69642,0
28023,0
79323,0
54861,0
2676,0
87923,0
17375,0
37436,0
70103,0
37608,0
18706,0
54526,0
10583,0
85024,0
61752,0
56127,0
79131,0
56928,0
10972,0
18658,0
61330,0
33316,0
27738,0
85855,0
90494,0
16015,0
71288,0
81629,0
65165,0
32347,0
52423,0
41471,0
72665,0
18392,0
24944,0
15767,0
58949,0
17946,0
20079,0
30189,0
72852,0
68751,0
64684,0
75675,0
66581,0
59591,0
90732,0
30938,0
47720,0
34646,0
3757,0
27536,0
52327,0
1392,0
47521,0
50455,0
89144,0
64568,0
29104,0
81621,0
47749,0
58886,0
21514,0
66971,0
81067,0
41127,0
362,0
14115,0
66694,0
51345,0
17449,0
65925,0
52114,0
58272,0
17206,0
8870,0
35996,0
79480,0
16002,0
35923,0
37475,0
21523,0
89399,0
58010,0
61402,0
38644,0
3804,0
82221,0
6221,0
30372,0
47121,0
65338,0
1366,0
263,0
53191,0
21643,0
41852,0
332,0
7582,0
88029,0
37541,0
27480,0
88358,0
34980,0
86890,0
80968,0
3097,0
3809,0
17908,0
70885,0
53007,0
32648,0
87805,0
83461,0
33972,0
57467,0
60205,0
21418,0
27551,0
30629,0
48265,0
29171,0
46481,0
41910,0
84650,0
65850,0
66077,0
15041,0
71399,0
59613,0
84942,0
18511,0
17680,0
45740,0
8861,0
20198,0
44354,0
76349,0
67324,0
60413,0
83706,0
69474,0
10627,0
79838,0
46254,0
37709,0
53622,0
52066,0
26837,0
75599,0
61506,0
47260,0
70395,0
30677,0
77041,0
40454,0
64636,0
44744,0
3571,0
50668,0
71008,0
27419,0
1466,0
487,0
73055,0
10123,0
35898,0
44183,0
90857,0
47267,0
57624,0
76261,0
82154,0
37239,0
66181,0
39004,0
24754,0
59652,0
56735,0
82345,0
72481,0
8768,0
74285,0
16726,0
82669,0
27650,0
52309,0
4716,0
37368,0
86782,0
36475,0
47957,0
6328,0
22705,0
56533,0
44091,0
46095,0
66727,0
30605,0
28143,0
79139,0
19740,0
4443,0
36706,0
81306,0
71699,0
75269,0
64068,0
81249,0
42088,0
57275,0
27304,0
22283,0
47841,0
50965,0
70015,0
49305,0
90679,0
71912,0
21024,0
25103,0
11227,0
26942,0
41140,0
13605,0
1944,0
75195,0
44879,0
28613,0
50540,0
85191,0
29548,0
50137,0
38818,0
52460,0
49845,0
61594,0
31782,0
11925,0
49353,0
44819,0
77944,0
17150,0
26930,0
39583,0
34080,0
61384,0
2370,0
21933,0
27564,0
66637,0
48103,0
71375,0
37682,0
22492,0
37744,0
63961,0
49176,0
23206,0
67240,0
56380,0
59075,0
5653,0
77067,0
86287,0
79334,0
1652,0
43056,0
22707,0
25993,0
76679,0
21370,0
72811,0
4979,0
29004,0
83704,0
77617,0
25111,0
21532,0
75265,0
25431,0
42773,0
53003,0
78347,0
85004,0
52841,0
48368,0
69391,0
71202,0
70308,0
78993,0
71944,0
23175,0
64346,0
90707,0
41335,0
14086,0
32440,0
90912,0
48744,0
68643,0
62356,0
41831,0
9736,0
17329,0
53783,0
50789,0
77072,0
76379,0
48150,0
35241,0
2541,0
67822,0
40108,0
33656,0
56292,0
47569,0
31560,0
82124,0
1755,0
36227,0
16886,0
40556,0
26568,0
64857,0
56070,0
43606,0
50698,0
51532,0
64288,0
65119,0
81344,0
29989,0
66420,0
13553,0
57199,0
38748,0
67392,0
48365,0
10243,0
73935,0
35562,0
65843,0
54391,0
17772,0
30201,0
4444,0
77501,0
77886,0
49200,0
59687,0
53023,0
413,0
3575,0
64499,0
36318,0
10411,0
38372,0
74427,0
24036,0
15809,0
43046,0
88416,0
71297,0
11313,0
29046,0
66289,0
55593,0
14688,0
45846,0
41467,0
30269,0
82964,0
63703,0
82727,0
42461,0
31811,0
76670,0
11601,0
40172,0
74214,0
59303,0
66352,0
26690,0
90076,0
40932,0
84046,0
35262,0
74641,0
19374,0
68976,0
67595,0
37264,0
48636,0
72146,0
16869,0
58176,0
51887,0
82687,0
27831,0
14481,0
38825,0
46226,0
79062,0
5195,0
37183,0
53634,0
82533,0
21303,0
75621,0
36506,0
46631,0
83409,0
20407,0
42554,0
25350,0
78330,0
53289,0
5912,0
63744,0
14042,0
62901,0
68807,0
47600,0
81448,0
20397,0
6160,0
23193,0
47208,0
26561,0
12185,0
19301,0
47819,0
52544,0
56200,0
20212,0
64580,0
10967,0
78285,0
70053,0
23510,0
57810,0
31411,0
50715,0
42692,0
89676,0
81921,0
88253,0
54525,0
32043,0
1360,0
57941,0
70587,0
2970,0
22094,0
80184,0
7395,0
66846,0
44756,0
79642,0
30769,0
37556,0
56228,0
52615,0
70588,0
7158,0
1702,0
20719,0
24975,0
78569,0
24500,0
13260,0
54694,0
36896,0
6109,0
45527,0
81500,0
62835,0
22345,0
88084,0
77596,0
71113,0
80062,0
10454,0
4416,0
30792,0
70925,0
17824,0
54383,0
63182,0
74381,0
28466,0
21990,0
76077,0
16542,0
61358,0
42693,0
45414,0
42087,0
42195,0
69028,0
5950,0
76358,0
21776,0
38564,0
48675,0
57719,0
4941,0
88152,0
28864,0
1084,0
90881,0
8400,0
16696,0
34200,0
74309,0
86873,0
54491,0
56606,0
3036,0
84688,0
42214,0
43955,0
80443,0
59939,0
15832,0
58659,0
43111,0
43639,0
34992,0
17333,0
27292,0
42633,0
47886,0
5182,0
13906,0
41040,0
87855,0
6838,0
5526,0
90473,0
79814,0
36892,0
1592,0
39610,0
63860,0
90744,0
23480,0
89759,0
51883,0
6699,0
8700,0
66107,0
63268,0
4010,0
19111,0
66840,0
5190,0
40102,0
73500,0
6797,0
56132,0
64946,0
19236,0
84504,0
55365,0
8895,0
47072,0
32675,0
82336,0
1499,0
76456,0
85047,0
22861,0
57398,0
85435,0
76054,0
88649,0
86436,0
8133,0
36182,0
39394,0
82497,0
80239,0
3669,0
72838,0
13166,0
37713,0
41065,0
84184,0
85217,0
58790,0
61588,0
55551,0
68098,0
55753,0
55053,0
18801,0
14881,0
17897,0
5667,0
73957,0
3710,0
26642,0
60093,0
68248,0
88375,0
29357,0
75636,0
59798,0
27216,0
19100,0
26797,0
33912,0
84103,0
75821,0
42626,0
86397,0
78082,0
53570,0
11605,0
57442,0
80554,0
13838,0
35854,0
45468,0
5249,0
90132,0
89137,0
21908,0
77362,0
63678,0
40451,0
833,0
89201,0
81815,0
87287,0
86471,0
20837,0
24512,0
77487,0
71125,0
24252,0
32931,0
87010,0
35494,0
71632,0
1393,0
85079,0
59367,0
23481,0
87376,0
20939,0
3056,0
88559,0
14889,0
14522,0
33125,0
72850,0
19908,0
36271,0
75520,0
31385,0
31319,0
18934,0
17374,0
67696,0
6271,0
89872,0
36783,0
27420,0
49408,0
32008,0
3836,0
8250,0
54495,0
65362,0
20371,0
3826,0
49894,0
64171,0
77783,0
81727,0
8276,0
65132,0
78378,0
2727,0
89548,0
67914,0
37327,0
63714,0
43989,0
4320,0
12440,0
74333,0
33230,0
24399,0
4917,0
77719,0
12872,0
4403,0
65821,0
29196,0
84228,0
21708,0
56015,0
14538,0
65840,0
64228,0
5647,0
34510,0
18123,0
53031,0
65108,0
18080,0
19154,0
69091,0
18550,0
41673,0
22624,0
77997,0
29064,0
89352,0
28207,0
74714,0
89294,0
35576,0
31439,0
46381,0
24871,0
72467,0
26792,0
88761,0
38268,0
71890,0
46331,0
74565,0
56373,0
5420,0
34561,0
77175,0
24459,0
16031,0
60976,0
14728,0
43333,0
36603,0
14382,0
88267,0
47516,0
12713,0
81196,0
49216,0
55917,0
43752,0
58540,0
76562,0
63203,0
57551,0
3562,0
90943,0
38172,0
46896,0
55855,0
14139,0
81577,0
73254,0
64578,0
22111,0
64383,0
15425,0
90510,0
19547,0
29807,0
32197,0
44425,0
26862,0
77746,0
88727,0
5100,0
86167,0
8035,0
64591,0
55236,0
85069,0
22463,0
7984,0
27530,0
55137,0
5211,0
73315,0
81545,0
56185,0
82850,0
40558,0
60481,0
18993,0
23171,0
57984,0
24366,0
31191,0
53102,0
58615,0
58279,0
83016,0
15721,0
61646,0
48748,0
71029,0
22409,0
90236,0
87593,0
20916,0
58848,0
73204,0
8306,0
28431,0
18030,0
21263,0
1462,0
70414,0
50044,0
37799,0
30620,0
84160,0
38341,0
80842,0
85302,0
59328,0
53039,0
15658,0
64080,0
10356,0
47530,0
41010,0
12378,0
62884,0
4794,0
38370,0
999,0
84762,0
59012,0
65938,0
2924,0
9913,0
72035,0
15731,0
14297,0
74514,0
13998,0
53050,0
21075,0
15376,0
18273,0
40926,0
33659,0
47374,0
84915,0
89829,0
28283,0
85290,0
77178,0
13758,0
10085,0
41361,0
3233,0
7920,0
75597,0
90268,0
15616,0
56212,0
71236,0
9557,0
85311,0
74168,0
62937,0
1502,0
31202,0
62972,0
84168,0
59205,0
89630,0
24455,0
26871,0
60895,0
1428,0
56773,0
22017,0
33992,0
26560,0
22034,0
12004,0
76871,0
25231,0
19816,0
29898,0
31107,0
60533,0
89797,0
5419,0
38824,0
75891,0
83934,0
60307,0
79759,0
64955,0
6515,0
13584,0
39113,0
2051,0
29277,0
63007,0
79676,0
42925,0
37317,0
70606,0
78343,0
56270,0
83870,0
68006,0
64425,0
7763,0
53595,0
18203,0
85165,0
5975,0
14036,0
3536,0
52560,0
87080,0
68627,0
66276,0
85641,0
51612,0
67824,0
82090,0
3139,0
34767,0
4811,0
71441,0
10986,0
62940,0
61997,0
36455,0
86158,0
12637,0
16349,0
31777,0
357,0
3219,0
41881,0
80545,0
81199,0
86175,0
39185,0
84814,0
75103,0
90841,0
43504,0
86010,0
68818,0
56466,0
40306,0
20589,0
32815,0
30794,0
52449,0
32398,0
2255,0
4192,0
20017,0
10182,0
13312,0
87686,0
40997,0
34461,0
72469,0
33105,0
60192,0
85543,0
41887,0
44577,0
21217,0
56165,0
62139,0
26771,0
32933,0
10598,0
54325,0
34313,0
55070,0
4368,0
64166,0
22963,0
75653,0
37563,0
18500,0
85541,0
31677,0
52235,0
812,0
49274,0
63910,0
13836,0
47548,0
65315,0
60268,0
9564,0
12985,0
44297,0
62741,0
25200,0
2753,0
48937,0
47078,0
72335,0
26654,0
36825,0
76343,0
12365,0
43467,0
71162,0
87230,0
85211,0
65039,0
59159,0
85400,0
1464,0
32658,0
23817,0
4244,0
32272,0
55976,0
84804,0
4808,0
84729,0
7214,0
5318,0
62391,0
78470,0
1884,0
42229,0
43463,0
40501,0
84845,0
73190,0
39534,0
79258,0
70859,0
39976,0
62834,0
89884,0
66680,0
11836,0
35721,0
1589,0
66654,0
38645,0
2895,0
72548,0
39598,0
22339,0
63453,0
14938,0
8638,0
1966,0
68527,0
25190,0
60714,0
63316,0
82646,0
31468,0
83017,0
78556,0
13364,0
57220,0
76406,0
20454,0
60852,0
37650,0
42931,0
18065,0
80202,0
15298,0
45883,0
55557,0
85359,0
55185,0
17378,0
27582,0
68128,0
30868,0
83837,0
66647,0
61084,0
74299,0
20601,0
45943,0
67221,0
47151,0
52964,0
14007,0
27069,0
3316,0
16703,0
39476,0
60668,0
74585,0
