,uid,loan_sum,shang12
14636,30502,5.292153929,5.292153929
14637,26294,6.087953139,6.087953139
14638,77008,6.153413856,6.153413856
14639,46123,6.535635912,6.535635912
14640,79016,5.657311097,5.657311097
14641,11218,4.723016822,4.723016822
14642,32303,5.292153929,5.292153929
14643,56411,4.544373396,4.544373396
14644,32089,4.723016822,4.723016822
14645,58498,6.070450575,6.070450575
14646,15494,5.292153929,5.292153929
14647,14243,6.316422771,6.316422771
14648,54192,4.974842946,4.974842946
14649,9491,5.722768363,5.722768363
14650,55858,5.405415974,5.405415974
14651,74266,5.153538105,5.153538105
14652,82211,6.153413856,6.153413856
14653,41971,5.405415974,5.405415974
14654,89494,4.351813812,4.351813812
14655,34257,5.292153929,5.292153929
14656,41960,4.292650699,4.292650699
14657,66241,5.722768363,5.722768363
14658,4727,4.292650699,4.292650699
14659,11646,5.690901317,5.690901317
14660,43903,5.931812567,5.931812567
14661,74608,5.121675962,5.121675962
14662,17189,5.931812567,5.931812567
14663,25808,5.722768363,5.722768363
14664,69255,5.722768363,5.722768363
14665,58372,4.292650699,4.292650699
14666,42963,5.292153929,5.292153929
14667,68329,5.690901317,5.690901317
14668,73144,6.153413856,6.153413856
14669,74094,5.657311097,5.657311097
14670,19187,5.690901317,5.690901317
14671,65879,5.636249259,5.636249259
14672,63731,6.153413856,6.153413856
14673,85552,5.657311097,5.657311097
14674,11779,5.722768363,5.722768363
14675,67132,5.781982259,5.781982259
14676,12733,5.292153929,5.292153929
14677,31486,5.899944587,5.899944587
14678,61442,5.722768363,5.722768363
14679,50881,5.657311097,5.657311097
14680,35040,4.544373396,4.544373396
14681,11985,4.292650699,4.292650699
14682,40549,5.885770109,5.885770109
14683,3612,6.014774739,6.014774739
14684,59221,5.97467729,5.97467729
14685,2719,4.974842946,4.974842946
14686,76756,5.153538105,5.153538105
14687,84329,5.931812567,5.931812567
14688,17872,4.8616016,4.8616016
14689,10170,4.723016822,4.723016822
14690,23427,5.07059257,5.07059257
14691,1845,6.183727411,6.183727411
14692,64631,3.862594545,3.862594545
14693,90892,5.292153929,5.292153929
14694,77121,5.836040761,5.836040761
14695,19263,5.226703564,5.226703564
14696,1351,5.657311097,5.657311097
14697,37576,5.292153929,5.292153929
14698,26509,5.722768363,5.722768363
14699,20534,4.622092928,4.622092928
14700,48681,5.54404215,5.54404215
14701,88475,6.292054527,6.292054527
14702,37022,6.373463912,6.373463912
14703,24159,5.292153929,5.292153929
14704,758,6.121545176,6.121545176
14705,79226,5.153538105,5.153538105
14706,29351,6.022492805,6.022492805
14707,47105,5.657311097,5.657311097
14708,8656,4.351813812,4.351813812
14709,6066,6.266691431,6.266691431
14710,55099,6.153413856,6.153413856
14711,87139,5.292153929,5.292153929
14712,84837,6.087953139,6.087953139
14713,88679,5.07059257,5.07059257
14714,47345,5.74113247,5.74113247
14715,5721,6.087953139,6.087953139
14716,2762,5.753080438,5.753080438
14717,57445,5.97467729,5.97467729
14718,52832,4.723016822,4.723016822
14719,15984,5.781982259,5.781982259
14720,89232,5.97467729,5.97467729
14721,4163,5.405415974,5.405415974
14722,1892,5.535703078,5.535703078
14723,3086,5.405415974,5.405415974
14724,63098,4.974842946,4.974842946
14725,80397,6.584074882,6.584074882
14726,20097,5.781982259,5.781982259
14727,76486,5.781982259,5.781982259
14728,3952,5.781982259,5.781982259
14729,29648,5.931812567,5.931812567
14730,31957,5.781982259,5.781982259
14731,71046,3.862594545,3.862594545
14732,86756,5.425786096,5.425786096
14733,32819,4.723016822,4.723016822
14734,26785,5.226703564,5.226703564
14735,25024,5.722768363,5.722768363
14736,30610,5.292153929,5.292153929
14737,20547,4.974842946,4.974842946
14738,16148,5.292153929,5.292153929
14739,78905,5.861402821,5.861402821
14740,18158,5.405415974,5.405415974
14741,3728,5.153538105,5.153538105
14742,17924,5.643349495,5.643349495
14743,10181,4.292650699,4.292650699
14744,80758,4.544373396,4.544373396
14745,71167,5.880972502,5.880972502
14746,65890,6.292054527,6.292054527
14747,47804,5.885770109,5.885770109
14748,4946,5.292153929,5.292153929
14749,65449,5.153538105,5.153538105
14750,20585,5.292153929,5.292153929
14751,49741,5.722768363,5.722768363
14752,5546,5.405415974,5.405415974
14753,42938,5.153538105,5.153538105
14754,43118,5.657311097,5.657311097
14755,90547,5.45514134,5.45514134
14756,5594,4.723016822,4.723016822
14757,72466,5.836040761,5.836040761
14758,65976,4.723016822,4.723016822
14759,14579,5.153538105,5.153538105
14760,46323,5.153538105,5.153538105
14761,49024,6.266691431,6.266691431
14762,75673,5.292153929,5.292153929
14763,64622,5.836040761,5.836040761
14764,52239,4.974842946,4.974842946
14765,79813,6.624659166,6.624659166
14766,8535,4.974842946,4.974842946
14767,90031,5.501180385,5.501180385
14768,72668,5.373551108,5.373551108
14769,51282,5.753080438,5.753080438
14770,20602,6.153413856,6.153413856
14771,57004,5.722768363,5.722768363
14772,51757,5.292153929,5.292153929
14773,62005,6.266691431,6.266691431
14774,29921,4.691162849,4.691162849
14775,53364,5.292153929,5.292153929
14776,76815,5.657311097,5.657311097
14777,74466,4.974842946,4.974842946
14778,24476,5.599477499,5.599477499
14779,67546,6.518612438,6.518612438
14780,10710,3.975670565,3.975670565
14781,88019,4.292650699,4.292650699
14782,89244,4.292650699,4.292650699
14783,47877,5.292153929,5.292153929
14784,39335,6.781937074,6.781937074
14785,64579,5.776308446,5.776308446
14786,15530,6.362466936,6.362466936
14787,45984,6.087953139,6.087953139
14788,44364,5.722768363,5.722768363
14789,36878,4.974842946,4.974842946
14790,45223,4.292650699,4.292650699
14791,43223,6.234822478,6.234822478
14792,24227,6.584074882,6.584074882
14793,72994,5.781982259,5.781982259
14794,72123,4.292650699,4.292650699
14795,75793,4.584447562,4.584447562
14796,4089,5.836040761,5.836040761
14797,52504,5.153538105,5.153538105
14798,83792,5.861402821,5.861402821
14799,62270,5.722768363,5.722768363
14800,9939,4.292650699,4.292650699
14801,24262,6.405333138,6.405333138
14802,40389,5.405415974,5.405415974
14803,76775,5.292153929,5.292153929
14804,66461,5.492241446,5.492241446
14805,49275,4.723016822,4.723016822
14806,78321,5.584137011,5.584137011
14807,44562,6.405333138,6.405333138
14808,44082,4.071302059,4.071302059
14809,26156,5.722768363,5.722768363
14810,2068,5.292153929,5.292153929
14811,28410,4.723016822,4.723016822
14812,16039,4.723016822,4.723016822
14813,18582,4.974842946,4.974842946
14814,86635,6.643293014,6.643293014
14815,39500,5.97467729,5.97467729
14816,38727,6.895217943,6.895217943
14817,4990,6.266691431,6.266691431
14818,61990,5.664175987,5.664175987
14819,62115,5.08809119,5.08809119
14820,62341,6.643293014,6.643293014
14821,78101,5.584137011,5.584137011
14822,90545,4.455523524,4.455523524
14823,34515,5.722768363,5.722768363
14824,14088,5.922872985,5.922872985
14825,83079,5.07059257,5.07059257
14826,56001,6.087953139,6.087953139
14827,46571,6.501109382,6.501109382
14828,90185,6.484923654,6.484923654
14829,61863,6.405333138,6.405333138
14830,25230,6.292054527,6.292054527
14831,12325,5.07059257,5.07059257
14832,35302,5.722768363,5.722768363
14833,3924,6.212630577,6.212630577
14834,43974,6.405333138,6.405333138
14835,90847,6.153413856,6.153413856
14836,26136,5.226703564,5.226703564
14837,82197,5.052586821,5.052586821
14838,9559,5.753080438,5.753080438
14839,17937,5.292153929,5.292153929
14840,83154,5.584137011,5.584137011
14841,86398,3.862594545,3.862594545
14842,49939,5.753080438,5.753080438
14843,72148,5.657311097,5.657311097
14844,71058,5.722768363,5.722768363
14845,69721,4.8616016,4.8616016
14846,16546,6.722718659,6.722718659
14847,40139,5.885770109,5.885770109
14848,79615,5.722768363,5.722768363
14849,5468,4.974842946,4.974842946
14850,13978,6.153413856,6.153413856
14851,2096,5.351362178,5.351362178
14852,9100,6.153413856,6.153413856
14853,78172,7.073962511,7.073962511
14854,18823,5.292153929,5.292153929
14855,16354,5.584137011,5.584137011
14856,53618,6.153413856,6.153413856
14857,46148,6.405333138,6.405333138
14858,48385,6.584074882,6.584074882
14859,19112,5.885770109,5.885770109
14860,64084,4.974842946,4.974842946
14861,47391,6.153413856,6.153413856
14862,14379,6.45122958,6.45122958
14863,23286,4.8616016,4.8616016
14864,69976,4.974842946,4.974842946
14865,11337,5.351362178,5.351362178
14866,367,4.292650699,4.292650699
14867,24206,5.82031125,5.82031125
14868,68930,5.292153929,5.292153929
14869,89887,5.591854597,5.591854597
14870,4095,4.723016822,4.723016822
14871,64816,5.501180385,5.501180385
14872,54315,5.722768363,5.722768363
14873,5475,6.245628106,6.245628106
14874,16896,4.8616016,4.8616016
14875,83806,5.54404215,5.54404215
14876,85408,6.153413856,6.153413856
14877,48267,5.722768363,5.722768363
14878,51454,5.899944587,5.899944587
14879,67956,4.292650699,4.292650699
14880,75246,6.735022479,6.735022479
14881,84403,5.657311097,5.657311097
14882,6657,7.516524067,7.516524067
14883,60328,4.154158974,4.154158974
14884,62734,6.411515421,6.411515421
14885,39599,5.846310145,5.846310145
14886,21285,6.014774739,6.014774739
14887,87902,6.473894077,6.473894077
14888,89477,4.723016822,4.723016822
14889,38036,5.153538105,5.153538105
14890,59997,4.753317069,4.753317069
14891,79383,5.657311097,5.657311097
14892,11305,5.292153929,5.292153929
14893,11952,4.292650699,4.292650699
14894,75343,4.292650699,4.292650699
14895,54684,4.974842946,4.974842946
14896,20130,5.97467729,5.97467729
14897,72535,5.501180385,5.501180385
14898,53241,5.351362178,5.351362178
14899,28066,5.292153929,5.292153929
14900,7111,5.97467729,5.97467729
14901,51408,4.723016822,4.723016822
14902,89219,5.292153929,5.292153929
14903,39110,6.266691431,6.266691431
14904,63964,4.292650699,4.292650699
14905,30771,5.97467729,5.97467729
14906,43589,4.544373396,4.544373396
14907,64866,6.405333138,6.405333138
14908,70120,5.292153929,5.292153929
14909,18589,5.584137011,5.584137011
14910,33401,5.292153929,5.292153929
14911,79811,5.292153929,5.292153929
14912,28184,5.292153929,5.292153929
14913,22697,5.722768363,5.722768363
14914,54617,6.153413856,6.153413856
14915,7326,5.31651835,5.31651835
14916,59788,4.723016822,4.723016822
14917,84024,6.101608651,6.101608651
14918,76754,6.602440346,6.602440346
14919,8124,4.974842946,4.974842946
14920,78217,5.07059257,5.07059257
14921,60882,5.809599236,5.809599236
14922,60160,4.8616016,4.8616016
14923,64456,5.966337658,5.966337658
14924,11410,5.08809119,5.08809119
14925,55533,4.723016822,4.723016822
14926,59445,5.584137011,5.584137011
14927,87656,5.292153929,5.292153929
14928,47156,5.405415974,5.405415974
14929,22326,5.931812567,5.931812567
14930,8226,4.292650699,4.292650699
14931,55139,5.45514134,5.45514134
14932,79937,5.781982259,5.781982259
14933,79844,4.292650699,4.292650699
14934,49393,6.153413856,6.153413856
14935,40859,5.836040761,5.836040761
14936,26656,6.087953139,6.087953139
14937,29388,3.862594545,3.862594545
14938,79534,5.722768363,5.722768363
14939,3763,5.861402821,5.861402821
14940,55642,5.657311097,5.657311097
14941,73837,6.153413856,6.153413856
14942,39742,5.137811248,5.137811248
14943,43701,5.501180385,5.501180385
14944,9599,5.568408163,5.568408163
14945,35873,6.05244065,6.05244065
14946,24412,5.351362178,5.351362178
14947,69054,4.723016822,4.723016822
14948,87094,5.501180385,5.501180385
14949,31285,5.97467729,5.97467729
14950,27692,6.405333138,6.405333138
14951,42507,6.014774739,6.014774739
14952,26300,4.544373396,4.544373396
14953,11335,6.584074882,6.584074882
14954,78253,5.722768363,5.722768363
14955,7525,6.153413856,6.153413856
14956,898,4.723016822,4.723016822
14957,693,5.814978328,5.814978328
14958,23588,5.909217723,5.909217723
14959,81486,6.552205383,6.552205383
14960,57495,5.07059257,5.07059257
14961,86123,3.975670565,3.975670565
14962,36857,4.909401781,4.909401781
14963,68418,5.07059257,5.07059257
14964,30456,5.501180385,5.501180385
14965,37719,5.292153929,5.292153929
14966,32574,4.292650699,4.292650699
14967,5871,4.753317069,4.753317069
14968,31934,6.240248782,6.240248782
14969,56480,4.723016822,4.723016822
14970,37270,4.974842946,4.974842946
14971,70610,5.97467729,5.97467729
14972,78678,4.292650699,4.292650699
14973,79356,5.97467729,5.97467729
14974,20486,5.405415974,5.405415974
14975,81279,5.931812567,5.931812567
14976,61361,5.501180385,5.501180385
14977,38362,6.405333138,6.405333138
14978,85448,4.974842946,4.974842946
14979,61090,4.227255494,4.227255494
14980,1237,5.931812567,5.931812567
14981,50166,5.657311097,5.657311097
14982,81907,6.05244065,6.05244065
14983,62054,6.722718659,6.722718659
14984,69764,6.405333138,6.405333138
14985,2584,6.501109382,6.501109382
14986,4641,4.974842946,4.974842946
14987,7557,4.723016822,4.723016822
14988,12839,6.781937074,6.781937074
14989,62821,6.33987127,6.33987127
14990,53912,6.405333138,6.405333138
14991,26066,5.722768363,5.722768363
14992,59320,6.425705932,6.425705932
14993,49434,5.394974879,5.394974879
14994,11290,6.657255871,6.657255871
14995,80875,6.643293014,6.643293014
14996,86117,5.657311097,5.657311097
14997,87102,4.974842946,4.974842946
14998,12383,6.466430728,6.466430728
14999,50032,5.918354494,5.918354494
15000,88227,4.292650699,4.292650699
15001,60229,6.183727411,6.183727411
15002,53954,5.584137011,5.584137011
15003,39096,5.781982259,5.781982259
15004,72580,4.071302059,4.071302059
15005,61006,5.781982259,5.781982259
15006,80817,5.885770109,5.885770109
15007,20128,6.266691431,6.266691431
15008,37819,4.544373396,4.544373396
15009,75165,6.108325488,6.108325488
15010,9435,6.05244065,6.05244065
15011,70151,5.962125487,5.962125487
15012,82002,4.227255494,4.227255494
15013,9404,6.425705932,6.425705932
15014,38119,6.83599934,6.83599934
15015,41591,5.781982259,5.781982259
15016,54536,4.292650699,4.292650699
15017,71318,6.83599934,6.83599934
15018,33085,5.153538105,5.153538105
15019,35745,4.974842946,4.974842946
15020,63099,6.697355045,6.697355045
15021,4429,5.584137011,5.584137011
15022,54454,5.584137011,5.584137011
15023,30425,6.137683814,6.137683814
15024,55340,6.153413856,6.153413856
15025,51889,6.014774739,6.014774739
15026,26855,5.137811248,5.137811248
15027,32617,5.722768363,5.722768363
15028,76023,4.8616016,4.8616016
15029,92,4.974842946,4.974842946
15030,20485,5.351362178,5.351362178
15031,1539,5.97467729,5.97467729
15032,71006,6.425705932,6.425705932
15033,20206,4.8616016,4.8616016
15034,58945,5.722768363,5.722768363
15035,4340,6.405333138,6.405333138
15036,2819,5.292153929,5.292153929
15037,48942,5.121675962,5.121675962
15038,75365,6.33987127,6.33987127
15039,45894,5.657311097,5.657311097
15040,86604,5.722768363,5.722768363
15041,5866,5.97467729,5.97467729
15042,55723,5.292153929,5.292153929
15043,69354,4.782208137,4.782208137
15044,28857,4.292650699,4.292650699
15045,21707,4.292650699,4.292650699
15046,5661,5.304455557,5.304455557
15047,71043,6.212630577,6.212630577
15048,59735,4.885961244,4.885961244
15049,78711,4.292650699,4.292650699
15050,50497,5.501180385,5.501180385
15051,65526,4.292650699,4.292650699
15052,77345,5.584137011,5.584137011
15053,12038,6.405333138,6.405333138
15054,5052,4.974842946,4.974842946
15055,75641,4.974842946,4.974842946
15056,58265,6.087953139,6.087953139
15057,54577,6.483098934,6.483098934
15058,60762,6.405333138,6.405333138
15059,58593,5.836040761,5.836040761
15060,11461,6.014774739,6.014774739
15061,87203,3.862594545,3.862594545
15062,80939,5.153538105,5.153538105
15063,15867,6.153413856,6.153413856
15064,80893,5.226703564,5.226703564
15065,64283,5.405415974,5.405415974
15066,17275,5.292153929,5.292153929
15067,71087,4.292650699,4.292650699
15068,40341,5.584137011,5.584137011
15069,83486,6.153413856,6.153413856
15070,69687,4.544373396,4.544373396
15071,58662,3.862594545,3.862594545
15072,25650,5.08809119,5.08809119
15073,7140,3.975670565,3.975670565
15074,62826,6.657255871,6.657255871
15075,39819,6.384269633,6.384269633
15076,31881,6.183727411,6.183727411
15077,29647,5.153538105,5.153538105
15078,78137,5.292153929,5.292153929
15079,27055,5.351362178,5.351362178
15080,59709,5.836040761,5.836040761
15081,1429,5.153538105,5.153538105
15082,63997,6.153413856,6.153413856
15083,81934,4.974842946,4.974842946
15084,50365,6.153413856,6.153413856
15085,77786,5.722768363,5.722768363
15086,27955,5.722768363,5.722768363
15087,73588,6.606948128,6.606948128
15088,18593,5.836040761,5.836040761
15089,13447,5.836040761,5.836040761
15090,58892,5.153538105,5.153538105
15091,79545,6.501109382,6.501109382
15092,37689,4.292650699,4.292650699
15093,5445,4.292650699,4.292650699
15094,56253,5.76480298,5.76480298
15095,31232,5.292153929,5.292153929
15096,65643,5.351362178,5.351362178
15097,44299,6.292054527,6.292054527
15098,28951,4.154158974,4.154158974
15099,24797,5.722768363,5.722768363
15100,53240,5.931812567,5.931812567
15101,58961,4.909401781,4.909401781
15102,58773,4.974842946,4.974842946
15103,60255,6.153413856,6.153413856
15104,28748,5.31651835,5.31651835
15105,43520,5.226703564,5.226703564
15106,29289,3.862594545,3.862594545
15107,23086,4.8616016,4.8616016
15108,10433,4.723016822,4.723016822
15109,41839,5.97467729,5.97467729
15110,80560,6.722718659,6.722718659
15111,5878,5.636249259,5.636249259
15112,17259,3.975670565,3.975670565
15113,33425,6.584074882,6.584074882
15114,78562,4.974842946,4.974842946
15115,39026,5.722768363,5.722768363
15116,31355,6.134489447,6.134489447
15117,58043,5.722768363,5.722768363
15118,73051,5.292153929,5.292153929
15119,8980,6.876098731,6.876098731
15120,25910,6.121545176,6.121545176
15121,52468,5.657311097,5.657311097
15122,49566,5.292153929,5.292153929
15123,49534,4.8616016,4.8616016
15124,81962,5.657311097,5.657311097
15125,1822,4.974842946,4.974842946
15126,24000,5.08809119,5.08809119
15127,13208,6.087953139,6.087953139
15128,72959,5.931812567,5.931812567
15129,87488,4.544373396,4.544373396
15130,40872,6.405333138,6.405333138
15131,74349,5.690901317,5.690901317
15132,66198,4.909401781,4.909401781
15133,84388,5.153538105,5.153538105
15134,90221,5.97467729,5.97467729
15135,79116,5.292153929,5.292153929
15136,90589,5.781982259,5.781982259
15137,65075,6.405333138,6.405333138
15138,72038,5.722768363,5.722768363
15139,48747,5.722768363,5.722768363
15140,31270,6.153413856,6.153413856
15141,12167,5.54404215,5.54404215
15142,85362,6.014774739,6.014774739
15143,51333,5.584137011,5.584137011
15144,14020,6.212630577,6.212630577
15145,78906,5.292153929,5.292153929
15146,90908,6.316422771,6.316422771
15147,87342,5.781982259,5.781982259
15148,18738,5.690901317,5.690901317
15149,66336,6.670911833,6.670911833
15150,81682,6.483098934,6.483098934
15151,8559,5.584137011,5.584137011
15152,31456,5.931812567,5.931812567
15153,7743,5.527250561,5.527250561
15154,79126,5.405415974,5.405415974
15155,6916,5.292153929,5.292153929
15156,51423,6.153413856,6.153413856
15157,3717,4.292650699,4.292650699
15158,13351,5.405415974,5.405415974
15159,59578,5.995049416,5.995049416
15160,36269,4.8616016,4.8616016
15161,68664,4.974842946,4.974842946
15162,55794,5.722768363,5.722768363
15163,3179,4.974842946,4.974842946
15164,72387,6.014774739,6.014774739
15165,76372,5.584137011,5.584137011
15166,11465,5.885770109,5.885770109
15167,15885,3.862594545,3.862594545
15168,58422,6.501109382,6.501109382
15169,58755,6.014774739,6.014774739
15170,44847,5.722768363,5.722768363
15171,38012,5.722768363,5.722768363
15172,39633,5.501180385,5.501180385
15173,38495,6.501109382,6.501109382
15174,17235,5.722768363,5.722768363
15175,86399,5.722768363,5.722768363
15176,36764,5.405415974,5.405415974
15177,83447,5.153538105,5.153538105
15178,70994,5.836040761,5.836040761
15179,83217,5.876137563,5.876137563
15180,64003,5.405415974,5.405415974
15181,71722,4.974842946,4.974842946
15182,10889,5.292153929,5.292153929
15183,56799,5.153538105,5.153538105
15184,89715,4.974842946,4.974842946
15185,22019,5.153538105,5.153538105
15186,70821,5.909217723,5.909217723
15187,7954,6.014774739,6.014774739
15188,81057,6.153413856,6.153413856
15189,32465,5.885770109,5.885770109
15190,70153,5.183845743,5.183845743
15191,2586,4.723016822,4.723016822
15192,48696,5.722768363,5.722768363
15193,73264,5.722768363,5.722768363
15194,22057,5.722768363,5.722768363
15195,43362,6.405333138,6.405333138
15196,77903,5.716524366,5.716524366
15197,1741,6.501109382,6.501109382
15198,20137,6.240248782,6.240248782
15199,46258,5.584137011,5.584137011
15200,2585,5.351362178,5.351362178
15201,3307,6.316422771,6.316422771
15202,42168,5.657311097,5.657311097
15203,29031,5.657311097,5.657311097
15204,20578,6.584074882,6.584074882
15205,57033,5.45514134,5.45514134
15206,86861,5.51868147,5.51868147
15207,53292,4.40582999,4.40582999
15208,64165,5.292153929,5.292153929
15209,28918,5.121675962,5.121675962
15210,79360,7.052411412,7.052411412
15211,84955,4.292650699,4.292650699
15212,72153,5.292153929,5.292153929
15213,82278,5.722768363,5.722768363
15214,73138,5.836040761,5.836040761
15215,56960,5.97467729,5.97467729
15216,63121,5.292153929,5.292153929
15217,1857,4.455523524,4.455523524
15218,15837,5.657311097,5.657311097
15219,57120,4.292650699,4.292650699
15220,39370,5.836040761,5.836040761
15221,85106,5.836040761,5.836040761
15222,80084,6.405333138,6.405333138
15223,89622,5.568408163,5.568408163
15224,89990,6.153413856,6.153413856
15225,81642,5.292153929,5.292153929
15226,42247,6.722718659,6.722718659
15227,38964,6.05244065,6.05244065
15228,46603,6.722718659,6.722718659
15229,22922,5.927358853,5.927358853
15230,81633,5.584137011,5.584137011
15231,63015,4.723016822,4.723016822
15232,27723,6.464550799,6.464550799
15233,35768,4.292650699,4.292650699
15234,13106,5.722768363,5.722768363
15235,61021,5.722768363,5.722768363
15236,50001,6.05244065,6.05244065
15237,54639,4.836247821,4.836247821
15238,9315,5.153538105,5.153538105
15239,49517,6.537312885,6.537312885
15240,22628,6.153413856,6.153413856
15241,77465,5.97467729,5.97467729
15242,56336,5.339963309,5.339963309
15243,39039,5.08809119,5.08809119
15244,74961,5.97467729,5.97467729
15245,20087,4.974842946,4.974842946
15246,56164,4.8616016,4.8616016
15247,87297,5.292153929,5.292153929
15248,59826,5.226703564,5.226703564
15249,88582,6.266691431,6.266691431
15250,84643,5.836040761,5.836040761
15251,83905,5.415684509,5.415684509
15252,14966,5.584137011,5.584137011
15253,87787,4.974842946,4.974842946
15254,57799,5.07059257,5.07059257
15255,15351,5.405415974,5.405415974
15256,84726,4.544373396,4.544373396
15257,45581,6.44348723,6.44348723
15258,69877,5.836040761,5.836040761
15259,29129,6.153413856,6.153413856
15260,21209,6.014774739,6.014774739
15261,54018,5.722768363,5.722768363
15262,88116,4.292650699,4.292650699
15263,80164,5.722768363,5.722768363
15264,67487,5.153538105,5.153538105
15265,47705,6.087953139,6.087953139
15266,79365,6.576259441,6.576259441
15267,48073,4.723016822,4.723016822
15268,21982,5.722768363,5.722768363
15269,35079,5.885770109,5.885770109
15270,66787,5.722768363,5.722768363
15271,69973,5.292153929,5.292153929
15272,29042,4.723016822,4.723016822
15273,62502,5.584137011,5.584137011
15274,70476,5.266794974,5.266794974
15275,33098,5.292153929,5.292153929
15276,82609,5.836040761,5.836040761
15277,12447,5.97467729,5.97467729
15278,41594,5.722768363,5.722768363
15279,61168,3.862594545,3.862594545
15280,4944,6.527182475,6.527182475
15281,80214,5.584137011,5.584137011
15282,9910,5.153538105,5.153538105
15283,60858,5.584137011,5.584137011
15284,23513,4.723016822,4.723016822
15285,54664,5.137811248,5.137811248
15286,69878,6.895217943,6.895217943
15287,68502,6.405333138,6.405333138
15288,67917,4.8616016,4.8616016
15289,39183,5.722768363,5.722768363
15290,38402,6.405333138,6.405333138
15291,26090,5.292153929,5.292153929
15292,3271,5.931812567,5.931812567
15293,2278,3.975670565,3.975670565
15294,62932,5.226703564,5.226703564
15295,56516,5.995049416,5.995049416
15296,18166,5.54404215,5.54404215
15297,35880,5.722768363,5.722768363
15298,43583,5.501180385,5.501180385
15299,75455,6.153413856,6.153413856
15300,1742,6.014774739,6.014774739
15301,70297,6.014774739,6.014774739
15302,52259,4.292650699,4.292650699
15303,14157,6.137683814,6.137683814
15304,48128,6.316422771,6.316422771
15305,53647,5.846310145,5.846310145
15306,80819,5.153538105,5.153538105
15307,45464,5.836040761,5.836040761
15308,15660,5.405415974,5.405415974
15309,69730,5.405415974,5.405415974
15310,80179,5.584137011,5.584137011
15311,10715,7.087925525,7.087925525
15312,67113,4.154158974,4.154158974
15313,65949,6.266691431,6.266691431
15314,20367,5.931812567,5.931812567
15315,587,5.351362178,5.351362178
15316,4876,5.07059257,5.07059257
15317,42508,5.584137011,5.584137011
15318,61542,6.153413856,6.153413856
15319,47377,5.292153929,5.292153929
15320,19801,5.885770109,5.885770109
15321,31899,5.781982259,5.781982259
15322,43765,5.670965859,5.670965859
15323,64453,4.292650699,4.292650699
15324,35343,5.292153929,5.292153929
15325,55041,6.014774739,6.014774739
15326,17455,4.292650699,4.292650699
15327,74595,5.292153929,5.292153929
15328,73806,5.931812567,5.931812567
15329,42794,4.292650699,4.292650699
15330,67308,4.974842946,4.974842946
15331,47005,6.644703504,6.644703504
15332,8554,5.607008011,5.607008011
15333,13752,5.292153929,5.292153929
15334,71181,5.292153929,5.292153929
15335,9856,5.97467729,5.97467729
15336,44911,5.560391861,5.560391861
15337,183,5.153538105,5.153538105
15338,62981,5.08809119,5.08809119
15339,34558,5.153538105,5.153538105
15340,85229,6.483098934,6.483098934
15341,3050,5.861402821,5.861402821
15342,65920,6.153413856,6.153413856
15343,2939,5.722768363,5.722768363
15344,54659,5.153538105,5.153538105
15345,2251,5.80417317,5.80417317
15346,27156,3.862594545,3.862594545
15347,67884,6.846269403,6.846269403
15348,7129,6.014774739,6.014774739
15349,9590,4.723016822,4.723016822
15350,59911,4.974842946,4.974842946
15351,59045,6.014774739,6.014774739
15352,11105,4.544373396,4.544373396
15353,88935,6.793132399,6.793132399
15354,1098,5.722768363,5.722768363
15355,39561,4.501535282,4.501535282
15356,3478,4.455523524,4.455523524
15357,10491,4.723016822,4.723016822
15358,20012,5.722768363,5.722768363
15359,43911,5.885770109,5.885770109
15360,63848,5.153538105,5.153538105
15361,50319,4.154158974,4.154158974
15362,31554,5.292153929,5.292153929
15363,39265,6.131278573,6.131278573
15364,20344,5.292153929,5.292153929
15365,1562,5.584137011,5.584137011
15366,77105,5.405415974,5.405415974
15367,51533,5.722768363,5.722768363
15368,86308,5.501180385,5.501180385
15369,85274,6.405333138,6.405333138
15370,45402,4.544373396,4.544373396
15371,77418,5.328351404,5.328351404
15372,32760,6.584074882,6.584074882
15373,32635,5.781982259,5.781982259
15374,84706,6.153413856,6.153413856
15375,80767,5.292153929,5.292153929
15376,315,4.723016822,4.723016822
15377,7753,4.809815297,4.809815297
15378,69135,5.153538105,5.153538105
15379,69300,4.723016822,4.723016822
15380,39346,5.292153929,5.292153929
15381,55348,5.82031125,5.82031125
15382,55076,6.690848997,6.690848997
15383,29880,5.931812567,5.931812567
15384,3290,4.723016822,4.723016822
15385,60830,6.405333138,6.405333138
15386,12266,4.974842946,4.974842946
15387,18847,5.836040761,5.836040761
15388,68399,4.974842946,4.974842946
15389,23022,4.292650699,4.292650699
15390,26262,5.97467729,5.97467729
15391,55019,6.266691431,6.266691431
15392,56032,4.723016822,4.723016822
15393,42043,5.722768363,5.722768363
15394,34926,5.986980542,5.986980542
15395,43377,5.97467729,5.97467729
15396,65621,5.292153929,5.292153929
15397,57500,6.087953139,6.087953139
15398,20542,4.723016822,4.723016822
15399,50857,4.292650699,4.292650699
15400,74141,5.07059257,5.07059257
15401,90671,6.014774739,6.014774739
15402,72737,6.316422771,6.316422771
15403,29189,7.266670721,7.266670721
15404,27018,6.183727411,6.183727411
15405,41432,3.862594545,3.862594545
15406,88135,5.931812567,5.931812567
15407,84949,6.292054527,6.292054527
15408,88273,6.495760851,6.495760851
15409,21854,5.885770109,5.885770109
15410,41886,5.153538105,5.153538105
15411,71937,5.722768363,5.722768363
15412,44408,5.722768363,5.722768363
